DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DEVI,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1303.6688,5222.2681,5222268.0,nan,9.3951,9.3951,0.6108,1.0378,137.4301,0.0,nan,49.301,1.0946,1.1406,1303.6688,0.5273,5.9164,nan,nan,0.0352,0.0352,17133.4258,2.3546,1.2045,1.2045,1.4533,-197.976,1.0,1.0,1.0,-1216.2988,73.0074,0.0352,nan
1303.7972,5474.4253,5464702.0,nan,9.4602,9.4602,0.6867,1.4033,132.7169,0.0,nan,48.5129,1.2276,1.2846,1303.7972,0.5192,6.1416,nan,nan,0.0341,0.0341,17928.8145,2.3837,1.3185,1.3185,1.7383,-197.9781,1.0,1.0,1.0,-1216.4272,73.86,0.0341,nan
1303.8212,5510.0171,5510017.0,nan,9.4717,9.4717,0.7009,1.4687,131.8359,0.0,nan,48.3923,1.2473,1.3026,1303.8212,0.5215,6.1837,nan,nan,0.0338,0.0338,18077.4844,2.3833,1.329,1.329,1.767,-197.9785,1.0,1.0,1.0,-1216.4512,74.086,0.0338,nan
1303.9496,5619.3008,5610507.5,nan,9.5332,9.5332,0.6662,1.8186,129.1477,0.0,nan,47.7473,1.3528,1.3984,1303.9496,0.5337,6.3252,nan,nan,0.0325,0.0325,18407.1758,2.381,1.3857,1.3857,1.9201,-197.9702,1.0,1.0,1.0,-1216.5796,75.295,0.0325,nan
1303.9736,5629.2905,5629290.5,nan,9.5323,9.5323,0.6597,1.8215,128.6452,0.0,nan,47.6967,1.3593,1.4014,1303.9736,0.5355,6.3516,nan,nan,0.0328,0.0328,18468.8008,2.3759,1.387,1.387,1.9239,-197.9686,1.0,1.0,1.0,-1216.6036,75.42,0.0328,nan
1304.102,5586.2764,5584639.0,nan,9.5273,9.5273,0.6445,1.8366,128.1624,0.0,nan,47.4258,1.3944,1.4173,1304.1021,0.5451,6.4439,nan,nan,0.0344,0.0344,18322.3066,2.3489,1.3943,1.3943,1.944,-197.9555,1.0,1.0,1.0,-1216.7319,76.089,0.0344,nan
1304.126,5576.293,5576293.0,nan,9.5373,9.5373,0.6417,1.8116,128.0722,0.0,nan,47.5406,1.3939,1.4149,1304.126,0.5471,6.4611,nan,nan,0.0347,0.0347,18294.9238,2.3431,1.3938,1.3938,1.9428,-197.953,1.0,1.0,1.0,-1216.756,76.2909,0.0347,nan
1304.2544,5492.6841,5495846.0,nan,9.5904,9.5904,0.6328,1.6781,128.2853,0.0,nan,48.1549,1.3916,1.4019,1304.2544,0.558,6.5316,nan,nan,0.0364,0.0364,18030.9902,2.3118,1.3915,1.3915,1.9361,-197.9623,1.0,1.0,1.0,-1216.8844,77.371,0.0364,nan
1304.2784,5480.8091,5480809.0,nan,9.5803,9.5803,0.6311,1.6665,128.3251,0.0,nan,48.3096,1.3917,1.402,1304.2784,0.5599,6.5448,nan,nan,0.0363,0.0363,17981.6562,2.3075,1.3912,1.3912,1.9356,-197.964,1.0,1.0,1.0,-1216.9083,77.5356,0.0363,nan
1304.4068,5438.5845,5443660.5,nan,9.5263,9.5263,0.6113,1.6043,128.0376,0.0,nan,49.1373,1.3922,1.4027,1304.4067,0.5704,6.631,nan,nan,0.036,0.036,17859.7793,2.2846,1.3901,1.3901,1.9325,-197.9734,1.0,1.0,1.0,-1217.0367,78.416,0.036,nan
1304.4308,5436.7168,5436717.0,nan,9.5274,9.5274,0.6076,1.6197,127.9838,0.0,nan,49.2477,1.392,1.4047,1304.4308,0.5711,6.6471,nan,nan,0.0359,0.0359,17836.998,2.2828,1.3873,1.3873,1.9247,-197.9752,1.0,1.0,1.0,-1217.0608,78.4508,0.0359,nan
1304.5592,5424.1567,5426812.5,nan,9.5333,9.5333,0.5785,1.7017,127.7561,0.0,nan,49.8382,1.391,1.4154,1304.5592,0.5748,6.7074,nan,nan,0.0356,0.0356,17804.5039,2.2735,1.3721,1.3721,1.8828,-197.9744,1.0,1.0,1.0,-1217.1892,78.637,0.0356,nan
1304.5832,5424.9609,5424961.0,nan,9.5296,9.5296,0.5731,1.7098,127.7135,0.0,nan,50.0315,1.3871,1.4135,1304.5831,0.5748,6.7187,nan,nan,0.0356,0.0356,17798.4297,2.2731,1.3652,1.3652,1.8641,-197.9742,1.0,1.0,1.0,-1217.2131,78.6613,0.0356,nan
1304.7116,5372.979,5373899.0,nan,9.51,9.51,0.6483,1.753,128.8215,0.0,nan,51.0656,1.3659,1.4033,1304.7115,0.5744,6.667,nan,nan,0.0353,0.0353,17630.9023,2.2709,1.3281,1.3281,1.7638,-197.9622,1.0,1.0,1.0,-1217.3416,78.791,0.0353,nan
1304.7356,5364.3545,5364354.5,nan,9.494,9.494,0.6624,1.7408,129.0286,0.0,nan,51.3067,1.3579,1.395,1304.7356,0.5749,6.6573,nan,nan,0.0357,0.0357,17599.5879,2.2709,1.3183,1.3183,1.7383,-197.96,1.0,1.0,1.0,-1217.3656,78.6042,0.0357,nan
1304.864,5255.9722,5257142.0,nan,9.4081,9.4081,0.7338,1.6758,131.6893,0.0,nan,52.5966,1.3146,1.3507,1304.864,0.5777,6.535,nan,nan,0.0373,0.0373,17247.8398,2.2709,1.2657,1.2657,1.6019,-197.9652,1.0,1.0,1.0,-1217.494,77.605,0.0373,nan
1304.888,5237.1016,5237102.0,nan,9.378,9.378,0.7472,1.6503,132.1866,0.0,nan,52.7268,1.3041,1.339,1304.8879,0.5756,6.5121,nan,nan,0.0379,0.0379,17182.0918,2.2712,1.2551,1.2551,1.5758,-197.9662,1.0,1.0,1.0,-1217.5179,77.2176,0.0379,nan
1305.0164,5125.6675,5126300.5,nan,9.217,9.217,0.7246,1.5143,135.1851,0.0,nan,53.4233,1.248,1.2765,1305.0164,0.5644,6.3418,nan,nan,0.0413,0.0413,16818.5703,2.2733,1.1984,1.1984,1.4362,-197.9743,1.0,1.0,1.0,-1217.6464,75.145,0.0413,nan
1305.0404,5105.5898,5105590.0,nan,9.2156,9.2156,0.7204,1.4975,135.7456,0.0,nan,53.511,1.2377,1.2643,1305.0404,0.5619,6.31,nan,nan,0.0408,0.0408,16750.623,2.2738,1.1873,1.1873,1.4104,-197.9758,1.0,1.0,1.0,-1217.6704,75.2718,0.0408,nan
1305.1688,5044.8853,5044426.0,nan,9.2082,9.2082,0.7971,1.4078,137.5353,0.0,nan,53.98,1.1823,1.1996,1305.1688,0.5483,6.1104,nan,nan,0.0381,0.0381,16549.9531,2.2764,1.1278,1.1278,1.272,-197.9793,1.0,1.0,1.0,-1217.7988,75.95,0.0381,nan
1305.1928,5032.9932,5032993.5,nan,9.2189,9.2189,0.8114,1.4,137.8698,0.0,nan,54.1758,1.1708,1.1872,1305.1927,0.5505,6.0731,nan,nan,0.037,0.037,16512.4453,2.2766,1.1149,1.1149,1.2439,-197.98,1.0,1.0,1.0,-1217.8228,76.442,0.037,nan
1305.3212,5023.4575,5021396.0,nan,9.2763,9.2763,0.8169,1.3583,138.1826,0.0,nan,55.2233,1.1097,1.1209,1305.3212,0.5622,5.9102,nan,nan,0.0311,0.0311,16474.3965,2.2774,1.0458,1.0458,1.0937,-197.9741,1.0,1.0,1.0,-1217.9512,79.074,0.0311,nan
1305.3452,5019.2285,5019228.5,nan,9.2804,9.2804,0.8179,1.3462,138.2411,0.0,nan,55.4916,1.0962,1.1074,1305.3452,0.5645,5.8798,nan,nan,0.0309,0.0309,16467.2852,2.2765,1.031,1.031,1.0641,-197.973,1.0,1.0,1.0,-1217.9752,79.3994,0.0309,nan
1305.4736,4978.2295,4975614.0,nan,9.3024,9.3024,0.696,1.2815,139.067,0.0,nan,56.9274,1.0241,1.035,1305.4736,0.5767,5.7232,nan,nan,0.0294,0.0294,16324.1934,2.2714,0.9516,0.9516,0.9055,-197.9623,1.0,1.0,1.0,-1218.1036,81.14,0.0294,nan
1305.4976,4967.4619,4967462.0,nan,9.302,9.302,0.6732,1.2639,139.2214,0.0,nan,57.1986,1.0086,1.02,1305.4976,0.5789,5.6939,nan,nan,0.0293,0.0293,16297.4473,2.269,0.9365,0.9365,0.8783,-197.9603,1.0,1.0,1.0,-1218.1276,81.4187,0.0293,nan
1305.626,4855.1641,4854357.0,nan,9.2995,9.2995,0.6445,1.1694,141.6365,0.0,nan,58.6491,0.9257,0.9397,1305.626,0.5908,5.5393,nan,nan,0.0285,0.0285,15926.3672,2.2561,0.8559,0.8559,0.7326,-197.9601,1.0,1.0,1.0,-1218.256,82.91,0.0285,nan
1305.65,4833.2158,4833216.0,nan,9.2893,9.2893,0.6391,1.1461,142.0879,0.0,nan,58.9021,0.9107,0.925,1305.65,0.5927,5.5104,nan,nan,0.0283,0.0283,15857.0068,2.2531,0.8437,0.8437,0.7126,-197.96,1.0,1.0,1.0,-1218.28,82.9919,0.0283,nan
1305.7784,4700.3335,4701194.5,nan,9.2352,9.2352,0.6676,1.0213,145.0499,0.0,nan,60.2553,0.8306,0.8463,1305.7784,0.603,5.3853,nan,nan,0.0276,0.0276,15423.8662,2.2368,0.7781,0.7781,0.6054,-197.9659,1.0,1.0,1.0,-1218.4084,83.43,0.0276,nan
1305.8024,4676.5176,4676517.5,nan,9.248,9.248,0.6729,0.9966,145.6035,0.0,nan,60.3223,0.8195,0.8347,1305.8024,0.6028,5.3619,nan,nan,0.028,0.028,15342.9053,2.234,0.7702,0.7702,0.5936,-197.967,1.0,1.0,1.0,-1218.4324,83.1782,0.028,nan
1305.9308,4568.3003,4569936.0,nan,9.3164,9.3164,0.6946,0.8649,148.0391,0.0,nan,60.6809,0.7598,0.7727,1305.9308,0.6017,5.2589,nan,nan,0.0303,0.0303,14993.2305,2.2188,0.7283,0.7283,0.5305,-197.973,1.0,1.0,1.0,-1218.5608,81.831,0.0303,nan
1305.9548,4550.0146,4550014.5,nan,9.3308,9.3308,0.6986,0.8502,148.4944,0.0,nan,60.4339,0.7531,0.7655,1305.9548,0.5994,5.2397,nan,nan,0.0304,0.0304,14927.8701,2.2167,0.7249,0.7249,0.5256,-197.9741,1.0,1.0,1.0,-1218.5848,81.7828,0.0304,nan
1306.0832,4498.5005,4500702.5,nan,9.408,9.408,0.5967,0.7716,149.439,0.0,nan,59.112,0.7173,0.7267,1306.0833,0.5869,5.1677,nan,nan,0.0308,0.0308,14766.084,2.2055,0.7067,0.7067,0.4994,-197.9904,1.0,1.0,1.0,-1218.7131,81.525,0.0308,nan
1306.1072,4491.4854,4491485.5,nan,9.4044,9.4044,0.5777,0.767,149.6156,0.0,nan,58.7364,0.7151,0.7244,1306.1072,0.5882,5.1543,nan,nan,0.0306,0.0306,14735.8438,2.2047,0.7068,0.7068,0.4996,-197.9935,1.0,1.0,1.0,-1218.7372,81.633,0.0306,nan
1306.2356,4497.8267,4499972.0,nan,9.3848,9.3848,0.6098,0.7419,149.1009,0.0,nan,56.7269,0.7035,0.7116,1306.2356,0.5952,5.135,nan,nan,0.0297,0.0297,14763.6885,2.2002,0.7074,0.7074,0.5004,-197.9954,1.0,1.0,1.0,-1218.8656,82.211,0.0297,nan
1306.2596,4501.5586,4501558.5,nan,9.3693,9.3693,0.6158,0.7454,149.0047,0.0,nan,56.5241,0.7043,0.7125,1306.2596,0.5951,5.1314,nan,nan,0.0297,0.0297,14768.8936,2.2006,0.7095,0.7095,0.5035,-197.9958,1.0,1.0,1.0,-1218.8895,82.1575,0.0297,nan
1306.388,4526.9956,4527675.5,nan,9.2861,9.2861,0.6066,0.7642,148.3132,0.0,nan,55.4391,0.709,0.7172,1306.3879,0.5944,5.1392,nan,nan,0.0302,0.0302,14854.5781,2.2028,0.7211,0.7211,0.52,-197.9817,1.0,1.0,1.0,-1219.0179,81.871,0.0302,nan
1306.412,4532.5571,4532557.0,nan,9.2933,9.2933,0.6049,0.7728,148.184,0.0,nan,55.4669,0.7116,0.72,1306.412,0.5942,5.1406,nan,nan,0.0302,0.0302,14870.5938,2.2036,0.7243,0.7243,0.5247,-197.9791,1.0,1.0,1.0,-1219.042,81.8713,0.0302,nan
1306.5404,4548.5562,4548506.0,nan,9.3317,9.3317,0.6106,0.8191,147.944,0.0,nan,55.6156,0.7255,0.7349,1306.5404,0.5932,5.16,nan,nan,0.0302,0.0302,14922.9199,2.2078,0.7413,0.7413,0.5496,-197.9707,1.0,1.0,1.0,-1219.1704,81.873,0.0302,nan
1306.5644,4551.4868,4551487.0,nan,9.3448,9.3448,0.6117,0.8281,147.8991,0.0,nan,55.8165,0.7289,0.7386,1306.5643,0.5933,5.1636,nan,nan,0.0303,0.0303,14932.7002,2.2085,0.7446,0.7446,0.5546,-197.9691,1.0,1.0,1.0,-1219.1943,81.8388,0.0303,nan
1306.6928,4561.1533,4559956.0,nan,9.4146,9.4146,0.7399,0.8764,147.8548,0.0,nan,56.8912,0.747,0.758,1306.6927,0.5939,5.1732,nan,nan,0.0306,0.0306,14960.4854,2.2126,0.7624,0.7624,0.5813,-197.9702,1.0,1.0,1.0,-1219.3228,81.656,0.0306,nan
1306.7168,4561.5386,4561539.0,nan,9.4228,9.4228,0.7639,0.8844,147.8465,0.0,nan,57.1287,0.7503,0.7615,1306.7168,0.5933,5.175,nan,nan,0.0306,0.0306,14965.6787,2.2126,0.7651,0.7651,0.5854,-197.9704,1.0,1.0,1.0,-1219.3468,81.6647,0.0306,nan
1306.8452,4564.4492,4563171.5,nan,9.4667,9.4667,0.7946,0.9269,147.7747,0.0,nan,58.3998,0.768,0.7805,1306.8452,0.5904,5.1597,nan,nan,0.0305,0.0305,14971.0352,2.213,0.7793,0.7793,0.6074,-197.9844,1.0,1.0,1.0,-1219.4752,81.711,0.0305,nan
1306.8692,4563.4766,4563476.5,nan,9.4546,9.4546,0.8003,0.931,147.7613,0.0,nan,58.487,0.7704,0.7833,1306.8691,0.5906,5.1568,nan,nan,0.03,0.03,14972.0361,2.2123,0.781,0.781,0.6099,-197.987,1.0,1.0,1.0,-1219.4991,82.0234,0.03,nan
1306.9976,4558.4673,4557667.5,nan,9.3898,9.3898,0.8569,0.9526,147.6831,0.0,nan,58.9536,0.7833,0.7983,1306.9976,0.5915,5.1311,nan,nan,0.0272,0.0272,14952.9775,2.2087,0.7897,0.7897,0.6237,-198.0114,1.0,1.0,1.0,-1219.6276,83.695,0.0272,nan
1307.0216,4556.5815,4556581.5,nan,9.3677,9.3677,0.8675,0.9528,147.6685,0.0,nan,58.9523,0.7846,0.8002,1307.0216,0.5941,5.1263,nan,nan,0.0263,0.0263,14949.415,2.2076,0.7904,0.7904,0.6247,-198.016,1.0,1.0,1.0,-1219.6516,84.232,0.0263,nan
1307.15,4551.1357,4551298.5,nan,9.25,9.25,0.8573,0.9538,147.4395,0.0,nan,58.9458,0.792,0.81,1307.15,0.6076,5.1032,nan,nan,0.0215,0.0215,14932.082,2.2015,0.7939,0.7939,0.6302,-198.0253,1.0,1.0,1.0,-1219.78,87.105,0.0215,nan
1307.174,4550.311,4550311.0,nan,9.2505,9.2505,0.8554,0.9522,147.3967,0.0,nan,58.9564,0.7924,0.8108,1307.174,0.6116,5.0989,nan,nan,0.0216,0.0216,14928.8428,2.2005,0.7937,0.7937,0.6299,-198.027,1.0,1.0,1.0,-1219.804,87.0204,0.0216,nan
1307.3024,4550.6724,4551165.5,nan,9.2529,9.2529,0.8094,0.9435,147.0131,0.0,nan,59.0131,0.7945,0.8151,1307.3024,0.6324,5.0783,nan,nan,0.0224,0.0224,14931.6455,2.1949,0.7926,0.7926,0.6282,-198.027,1.0,1.0,1.0,-1219.9324,86.568,0.0224,nan
1307.3264,4551.3252,4551325.5,nan,9.2717,9.2717,0.8008,0.9419,146.9414,0.0,nan,58.989,0.7941,0.8148,1307.3264,0.6292,5.0745,nan,nan,0.0235,0.0235,14932.1699,2.1942,0.7917,0.7917,0.6267,-198.027,1.0,1.0,1.0,-1219.9564,85.9241,0.0235,nan
1307.4548,4553.0034,4554342.5,nan,9.3721,9.3721,0.838,0.9332,146.6165,0.0,nan,58.8603,0.7921,0.8131,1307.4548,0.612,5.0493,nan,nan,0.0292,0.0292,14942.0684,2.1901,0.7866,0.7866,0.6187,-198.027,1.0,1.0,1.0,-1220.0848,82.479,0.0292,nan
1307.4788,4554.9067,4554906.5,nan,9.3801,9.3801,0.845,0.931,146.5558,0.0,nan,58.7247,0.7909,0.812,1307.4788,0.6087,5.0446,nan,nan,0.0302,0.0302,14943.9189,2.1901,0.7852,0.7852,0.6166,-198.027,1.0,1.0,1.0,-1220.1088,81.8973,0.0302,nan
1307.6072,4559.4287,4560407.5,nan,9.4228,9.4228,0.8891,0.9195,146.4132,0.0,nan,57.9995,0.7844,0.806,1307.6072,0.5914,5.0288,nan,nan,0.0354,0.0354,14961.9658,2.1902,0.778,0.778,0.6053,-198.0171,1.0,1.0,1.0,-1220.2372,78.785,0.0354,nan
1307.6312,4561.4355,4561435.5,nan,9.424,9.424,0.8974,0.9169,146.3866,0.0,nan,57.7961,0.783,0.8045,1307.6312,0.5875,5.0258,nan,nan,0.0358,0.0358,14965.3389,2.1907,0.7771,0.7771,0.6038,-198.0152,1.0,1.0,1.0,-1220.2612,78.4927,0.0358,nan
1307.7596,4567.5229,4568595.0,nan,9.4304,9.4304,0.8708,0.9032,146.3933,0.0,nan,56.7075,0.7754,0.7965,1307.7596,0.5664,5.0312,nan,nan,0.0384,0.0384,14988.8271,2.1937,0.772,0.772,0.5959,-198.0143,1.0,1.0,1.0,-1220.3896,76.929,0.0384,nan
1307.7836,4569.9326,4569933.0,nan,9.4296,9.4296,0.8658,0.8989,146.3946,0.0,nan,56.6366,0.7747,0.7958,1307.7836,0.566,5.0322,nan,nan,0.0381,0.0381,14993.2178,2.1949,0.7719,0.7719,0.5959,-198.0141,1.0,1.0,1.0,-1220.4136,77.1389,0.0381,nan
1307.912,4585.9429,4586724.5,nan,9.4255,9.4255,0.8393,0.8761,146.3018,0.0,nan,56.2573,0.7706,0.7916,1307.912,0.5638,5.054,nan,nan,0.0362,0.0362,15048.3086,2.2012,0.7717,0.7717,0.5955,-197.9983,1.0,1.0,1.0,-1220.542,78.262,0.0362,nan
1307.936,4589.8628,4589863.0,nan,9.4266,9.4266,0.8344,0.8784,146.2845,0.0,nan,56.2613,0.7709,0.792,1307.936,0.5653,5.0581,nan,nan,0.0351,0.0351,15058.6055,2.2028,0.7722,0.7722,0.5964,-197.9953,1.0,1.0,1.0,-1220.566,78.9648,0.0351,nan
1308.0644,4616.6533,4615261.0,nan,9.4327,9.4327,0.7714,0.8909,146.008,0.0,nan,56.2827,0.7723,0.794,1308.0645,0.5731,5.106,nan,nan,0.0288,0.0288,15141.9307,2.2115,0.7753,0.7753,0.601,-197.9779,1.0,1.0,1.0,-1220.6943,82.725,0.0288,nan
1308.0884,4620.0078,4620008.0,nan,9.4347,9.4347,0.7596,0.901,145.9563,0.0,nan,56.219,0.7729,0.7948,1308.0884,0.5789,5.1149,nan,nan,0.0275,0.0275,15157.5059,2.2123,0.7758,0.7758,0.6019,-197.9746,1.0,1.0,1.0,-1220.7184,83.4796,0.0275,nan
1308.2168,4634.9834,4632994.0,nan,9.4458,9.4458,0.7947,0.9552,145.7745,0.0,nan,55.8779,0.7765,0.7996,1308.2168,0.61,5.1533,nan,nan,0.0208,0.0208,15200.1123,2.2167,0.7788,0.7788,0.6065,-197.9791,1.0,1.0,1.0,-1220.8468,87.517,0.0208,nan
1308.2408,4635.4219,4635421.5,nan,9.445,9.445,0.8013,0.9601,145.7405,0.0,nan,55.9249,0.777,0.8004,1308.2408,0.614,5.1605,nan,nan,0.0211,0.0211,15208.0762,2.2164,0.7791,0.7791,0.607,-197.98,1.0,1.0,1.0,-1220.8707,87.3176,0.0211,nan
1308.3692,4614.8164,4611347.0,nan,9.4408,9.4408,0.7009,0.9867,146.2827,0.0,nan,56.1767,0.7795,0.8042,1308.3691,0.635,5.1526,nan,nan,0.0229,0.0229,15129.0918,2.2148,0.7812,0.7812,0.6102,-197.98,1.0,1.0,1.0,-1220.9991,86.251,0.0229,nan
1308.3932,4606.8472,4606847.0,nan,9.4295,9.4295,0.6821,0.9821,146.3841,0.0,nan,56.3723,0.7798,0.8045,1308.3932,0.6307,5.1511,nan,nan,0.0237,0.0237,15114.3281,2.2125,0.7816,0.7816,0.611,-197.98,1.0,1.0,1.0,-1221.0232,85.7919,0.0237,nan
1308.5216,4539.019,4536802.5,nan,9.3689,9.3689,0.6981,0.9573,147.7478,0.0,nan,57.4186,0.7816,0.8062,1308.5216,0.6077,5.1052,nan,nan,0.0278,0.0278,14884.5215,2.2002,0.7842,0.7842,0.6149,-197.9773,1.0,1.0,1.0,-1221.1516,83.336,0.0278,nan
1308.5456,4523.71,4523710.0,nan,9.3515,9.3515,0.7011,0.95,148.0027,0.0,nan,57.5015,0.7822,0.8065,1308.5455,0.6066,5.0966,nan,nan,0.028,0.028,14841.5674,2.1966,0.7846,0.7846,0.6156,-197.9768,1.0,1.0,1.0,-1221.1755,83.2076,0.028,nan
1308.674,4454.9844,4454147.5,nan,9.2582,9.2582,0.6956,0.9112,148.9543,0.0,nan,57.9448,0.7853,0.8078,1308.674,0.6011,5.0113,nan,nan,0.0291,0.0291,14613.3438,2.1771,0.787,0.787,0.6194,-197.9736,1.0,1.0,1.0,-1221.304,82.521,0.0291,nan
1308.698,4441.145,4441145.0,nan,9.261,9.261,0.6946,0.918,149.1322,0.0,nan,57.9067,0.7857,0.8077,1308.698,0.5995,4.9954,nan,nan,0.0291,0.0291,14570.6855,2.173,0.7867,0.7867,0.6188,-197.973,1.0,1.0,1.0,-1221.328,82.5292,0.0291,nan
1308.8264,4390.4131,4391751.0,nan,9.2758,9.2758,0.6822,0.9546,149.306,0.0,nan,57.703,0.7881,0.8076,1308.8264,0.5914,4.8852,nan,nan,0.029,0.029,14408.6309,2.1506,0.7847,0.7847,0.6157,-197.9818,1.0,1.0,1.0,-1221.4564,82.573,0.029,nan
1308.8504,4382.5186,4382518.5,nan,9.2951,9.2951,0.6799,0.958,149.3385,0.0,nan,57.6509,0.7874,0.8065,1308.8503,0.5925,4.8646,nan,nan,0.0289,0.0289,14378.3408,2.1472,0.783,0.783,0.6132,-197.9835,1.0,1.0,1.0,-1221.4803,82.6393,0.0289,nan
1308.9788,4321.2866,4325355.5,nan,9.3987,9.3987,0.732,0.9765,150.1716,0.0,nan,57.372,0.7836,0.8009,1308.9788,0.5985,4.7771,nan,nan,0.0283,0.0283,14190.7998,2.1291,0.7743,0.7743,0.5996,-197.975,1.0,1.0,1.0,-1221.6088,82.994,0.0283,nan
1309.0028,4314.6714,4314671.0,nan,9.4218,9.4218,0.7417,0.9737,150.3273,0.0,nan,57.2663,0.7816,0.7988,1309.0028,0.5982,4.7608,nan,nan,0.0287,0.0287,14155.7451,2.128,0.7721,0.7721,0.5961,-197.9734,1.0,1.0,1.0,-1221.6328,82.7545,0.0287,nan
1309.1312,4273.6572,4279481.0,nan,9.5458,9.5458,0.7441,0.9591,151.3674,0.0,nan,56.7007,0.7707,0.7872,1309.1312,0.5971,4.7175,nan,nan,0.0309,0.0309,14040.293,2.1224,0.7601,0.7601,0.5777,-197.9849,1.0,1.0,1.0,-1221.7612,81.473,0.0309,nan
1309.1552,4272.9033,4272903.5,nan,9.5457,9.5457,0.7445,0.9501,151.5618,0.0,nan,56.601,0.7684,0.785,1309.1552,0.595,4.7094,nan,nan,0.031,0.031,14018.7129,2.1247,0.7586,0.7586,0.5754,-197.987,1.0,1.0,1.0,-1221.7852,81.3947,0.031,nan
1309.2836,4328.7505,4337290.0,nan,9.5451,9.5451,0.6749,0.9019,150.4921,0.0,nan,56.0673,0.7559,0.7728,1309.2836,0.5839,4.7321,nan,nan,0.0314,0.0314,14229.9541,2.1373,0.7505,0.7505,0.5632,-197.9811,1.0,1.0,1.0,-1221.9136,80.976,0.0314,nan
1309.3076,4349.3247,4349325.0,nan,9.5349,9.5349,0.6619,0.895,150.2922,0.0,nan,56.0,0.7546,0.7721,1309.3076,0.5848,4.7364,nan,nan,0.0306,0.0306,14269.4385,2.1446,0.7509,0.7509,0.5639,-197.98,1.0,1.0,1.0,-1221.9376,81.1593,0.0306,nan
1309.436,4562.0601,4568427.5,nan,9.4805,9.4805,0.6367,0.8578,145.8952,0.0,nan,55.6398,0.748,0.7682,1309.436,0.5893,4.8399,nan,nan,0.0264,0.0264,14988.2793,2.1837,0.7533,0.7533,0.5674,-197.98,1.0,1.0,1.0,-1222.066,82.14,0.0264,nan
1309.46,4609.3813,4609381.5,nan,9.4818,9.4818,0.632,0.857,145.0733,0.0,nan,55.6439,0.7492,0.7702,1309.46,0.5902,4.8593,nan,nan,0.0262,0.0262,15122.6426,2.1939,0.7556,0.7556,0.571,-197.98,1.0,1.0,1.0,-1222.09,81.9176,0.0262,nan
1309.5884,4887.5332,4887814.5,nan,9.4883,9.4883,0.5924,0.8526,140.2276,0.0,nan,55.6659,0.7553,0.7809,1309.5884,0.5948,4.9768,nan,nan,0.0251,0.0251,16036.1367,2.2486,0.7683,0.7683,0.5902,-197.98,1.0,1.0,1.0,-1222.2184,80.728,0.0251,nan
1309.6124,4939.8579,4939858.0,nan,9.498,9.498,0.585,0.8603,139.3219,0.0,nan,55.7328,0.7582,0.7848,1309.6124,0.5899,4.9988,nan,nan,0.0252,0.0252,16206.8828,2.258,0.7702,0.7702,0.5932,-197.98,1.0,1.0,1.0,-1222.2424,80.6612,0.0252,nan
1309.7408,5126.6533,5118915.0,nan,9.5496,9.5496,0.4533,0.9016,137.2335,0.0,nan,56.0906,0.7742,0.8058,1309.7408,0.5632,5.0879,nan,nan,0.0257,0.0257,16794.3398,2.3082,0.7805,0.7805,0.6091,-197.9838,1.0,1.0,1.0,-1222.3709,80.304,0.0257,nan
1309.7648,5152.3833,5152383.5,nan,9.5577,9.5577,0.4287,0.9178,136.8431,0.0,nan,56.044,0.7756,0.8078,1309.7648,0.5644,5.1046,nan,nan,0.0251,0.0251,16904.1445,2.3132,0.7796,0.7796,0.6078,-197.9845,1.0,1.0,1.0,-1222.3948,80.786,0.0251,nan
1309.8932,5184.5718,5169947.0,nan,9.6013,9.6013,0.3097,1.0043,137.5617,0.0,nan,55.7944,0.7835,0.8188,1309.8932,0.5713,5.102,nan,nan,0.0217,0.0217,16961.7676,2.3399,0.7749,0.7749,0.6005,-197.9729,1.0,1.0,1.0,-1222.5232,83.365,0.0217,nan
1309.9172,5173.23,5173230.0,nan,9.5923,9.5923,0.2875,1.0059,137.696,0.0,nan,55.7122,0.7815,0.8164,1309.9172,0.5747,5.1015,nan,nan,0.0212,0.0212,16972.5391,2.3371,0.7723,0.7723,0.5965,-197.9707,1.0,1.0,1.0,-1222.5472,83.7571,0.0212,nan
1310.0456,5069.1714,5059596.5,nan,9.5442,9.5442,0.2739,1.0148,139.6092,0.0,nan,55.2724,0.7708,0.8036,1310.0455,0.5933,4.9803,nan,nan,0.0188,0.0188,16599.7266,2.3219,0.7586,0.7586,0.5754,-197.9617,1.0,1.0,1.0,-1222.6755,85.855,0.0188,nan
1310.0696,5038.3564,5038356.5,nan,9.4766,9.4766,0.2713,1.0032,139.9668,0.0,nan,55.2972,0.7681,0.8001,1310.0696,0.5973,4.9577,nan,nan,0.0195,0.0195,16530.041,2.3137,0.757,0.757,0.5731,-197.96,1.0,1.0,1.0,-1222.6996,85.6519,0.0195,nan
