DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1565.562,6473.8818,6456199.0,nan,9.5976,9.5976,124.0917,0.0,nan,48.4052,2.7471,2.7648,4.103,1565.562,0.5407,nan,0.0096,0.0262,0.0262,21181.7539,2.6357,2.7471,7.5468,30.5007,1.0,1.0,-1493.972,71.124,0.0262,22.0
1565.6051,6432.6963,6432696.5,nan,9.6057,9.6057,123.8792,0.0,nan,48.8376,2.7546,2.7603,3.998,1565.6051,0.5367,nan,0.0095,0.027,0.027,21104.6465,2.6144,2.7546,7.5878,30.4524,1.0,1.0,-1494.0151,70.3081,0.027,22.0
1565.7144,6283.6968,6284832.0,nan,9.6262,9.6262,124.2023,0.0,nan,49.9341,2.7734,2.7489,3.7316,1565.7144,0.5267,nan,0.0092,0.0289,0.0289,20619.5254,2.5605,2.7734,7.6919,30.3298,1.0,1.0,-1494.1244,68.239,0.0289,22.0
1565.7574,6226.6602,6226660.0,nan,9.6263,9.6263,124.3294,0.0,nan,51.1544,2.7848,2.7484,3.6458,1565.7573,0.526,nan,0.0078,0.0292,0.0292,20428.6738,2.5399,2.7848,7.7553,30.2774,1.0,1.0,-1494.1674,67.8747,0.0292,22.0
1565.8668,6077.396,6093014.5,nan,9.6265,9.6265,124.7487,0.0,nan,54.2592,2.8137,2.7471,3.4277,1565.8668,0.5242,nan,0.0042,0.0301,0.0301,19990.2051,2.4874,2.8137,7.9167,30.1439,1.0,1.0,-1494.2767,66.948,0.0301,22.0
1565.9099,6040.3623,6040362.5,nan,9.624,9.624,124.9139,0.0,nan,55.7943,2.8219,2.752,3.4189,1565.9099,0.5265,nan,0.0032,0.0298,0.0298,19817.4629,2.4755,2.8219,7.9631,30.0845,1.0,1.0,-1494.3198,67.1364,0.0298,22.0
1566.0192,5987.0391,6005827.0,nan,9.6178,9.6178,124.4922,0.0,nan,59.6875,2.8427,2.7644,3.3965,1566.0192,0.5323,nan,0.0006,0.029,0.029,19704.1582,2.4453,2.8427,8.0808,29.9337,1.0,1.0,-1494.4292,67.614,0.029,22.0
1566.0622,5992.2407,5992240.5,nan,9.6131,9.6131,124.3263,0.0,nan,60.7679,2.8398,2.7752,3.3864,1566.0621,0.5365,nan,0.0004,0.0262,0.0262,19659.582,2.4442,2.8398,8.0644,29.8751,1.0,1.0,-1494.4722,68.3369,0.0262,22.0
1566.1716,6010.3882,6019109.0,nan,9.6011,9.6011,123.8042,0.0,nan,63.5167,2.8324,2.8029,3.3604,1566.1716,0.5471,nan,0.0,0.0191,0.0191,19747.7324,2.4413,2.8324,8.0224,29.7261,1.0,1.0,-1494.5815,70.176,0.0191,22.0
1566.2146,6029.6694,6029669.5,nan,9.5951,9.5951,123.599,0.0,nan,63.8171,2.815,2.8128,3.3655,1566.2146,0.5518,nan,0.0,0.0175,0.0175,19782.3809,2.4451,2.815,7.9251,29.6771,1.0,1.0,-1494.6245,70.8958,0.0175,22.0
1566.324,6044.8486,6041181.0,nan,9.5796,9.5796,123.7726,0.0,nan,64.5813,2.7708,2.8382,3.3784,1566.324,0.5638,nan,0.0001,0.0135,0.0135,19820.1484,2.4547,2.7708,7.6773,29.5523,1.0,1.0,-1494.734,72.727,0.0135,22.0
1566.367,6045.7056,6045705.5,nan,9.5754,9.5754,123.8408,0.0,nan,64.3919,2.7445,2.8317,3.419,1566.3669,0.568,nan,0.0002,0.0131,0.0131,19834.9922,2.4564,2.7445,7.5339,29.5081,1.0,1.0,-1494.777,73.2431,0.0131,22.0
1566.4764,6063.7339,6052137.5,nan,9.5646,9.5646,123.6902,0.0,nan,63.9102,2.6775,2.8152,3.5222,1566.4764,0.5785,nan,0.0003,0.0124,0.0124,19856.0938,2.4607,2.6775,7.169,29.3956,1.0,1.0,-1494.8864,74.556,0.0124,22.0
1566.5194,6054.6655,6054665.5,nan,9.5664,9.5664,123.631,0.0,nan,63.6583,2.6518,2.783,3.5192,1566.5194,0.5827,nan,0.0009,0.0136,0.0136,19864.3887,2.4559,2.6518,7.034,29.3641,1.0,1.0,-1494.9293,74.8757,0.0136,22.0
1566.6288,6028.5762,6017172.0,nan,9.571,9.571,123.5414,0.0,nan,63.0174,2.5866,2.7013,3.5117,1566.6288,0.5934,nan,0.0024,0.0166,0.0166,19741.3789,2.4435,2.5866,6.6903,29.2838,1.0,1.0,-1495.0388,75.689,0.0166,22.0
1566.6718,6002.4351,6002435.0,nan,9.5771,9.5771,123.5062,0.0,nan,63.5411,2.5683,2.6549,3.4545,1566.6718,0.5984,nan,0.0042,0.0173,0.0173,19693.0293,2.4322,2.5683,6.597,29.2669,1.0,1.0,-1495.0818,76.3222,0.0173,22.0
1566.7812,5939.6089,5936395.0,nan,9.5925,9.5925,123.3387,0.0,nan,64.8736,2.5218,2.5366,3.3087,1566.7811,0.6111,nan,0.0088,0.0191,0.0191,19476.3633,2.4035,2.5218,6.3594,29.224,1.0,1.0,-1495.1912,77.933,0.0191,22.0
1566.8242,5910.438,5910438.0,nan,9.5972,9.5972,123.2729,0.0,nan,66.3233,2.5131,2.495,3.2406,1566.8241,0.6163,nan,0.0101,0.0187,0.0187,19391.2012,2.3904,2.5131,6.3159,29.2192,1.0,1.0,-1495.2341,78.6254,0.0187,22.0
1566.9336,5842.4043,5850503.0,nan,9.6093,9.6093,122.9722,0.0,nan,70.0118,2.4911,2.389,3.0672,1566.9336,0.6295,nan,0.0135,0.0178,0.0178,19194.5645,2.3571,2.4911,6.2054,29.207,1.0,1.0,-1495.3436,80.387,0.0178,22.0
1566.9767,5826.8906,5826890.5,nan,9.6132,9.6132,122.8537,0.0,nan,71.4104,2.489,2.3641,3.0077,1566.9767,0.6324,nan,0.0138,0.0175,0.0175,19117.0957,2.3486,2.489,6.1949,29.2099,1.0,1.0,-1495.3867,80.7399,0.0175,22.0
1567.086,5796.9727,5812400.0,nan,9.6231,9.6231,122.3512,0.0,nan,74.957,2.4836,2.3012,2.8569,1567.0859,0.6397,nan,0.0148,0.0167,0.0167,19069.5547,2.327,2.4836,6.1684,29.2172,1.0,1.0,-1495.496,81.635,0.0167,22.0
1567.129,5806.6992,5806699.5,nan,9.6245,9.6245,122.1535,0.0,nan,75.4167,2.4827,2.2957,2.8053,1567.1289,0.6378,nan,0.015,0.0169,0.0169,19050.8516,2.3271,2.4827,6.164,29.2299,1.0,1.0,-1495.5389,81.3732,0.0169,22.0
1567.2384,5831.2578,5848231.0,nan,9.6281,9.6281,121.6574,0.0,nan,76.5863,2.4805,2.2817,2.6739,1567.2384,0.633,nan,0.0157,0.0175,0.0175,19187.1074,2.3275,2.4805,6.1528,29.2622,1.0,1.0,-1495.6484,80.707,0.0175,22.0
1567.2815,5864.5928,5864593.0,nan,9.6273,9.6273,121.462,0.0,nan,75.8181,2.4796,2.2924,2.6882,1567.2815,0.6279,nan,0.0151,0.0181,0.0181,19240.7891,2.337,2.4796,6.1484,29.2822,1.0,1.0,-1495.6915,80.0475,0.0181,22.0
1567.3908,6013.1899,6025240.0,nan,9.6252,9.6252,119.6874,0.0,nan,73.8698,2.4773,2.3196,2.7242,1567.3907,0.6148,nan,0.0135,0.0194,0.0194,19767.8477,2.3612,2.4773,6.1373,29.333,1.0,1.0,-1495.8008,78.375,0.0194,22.0
1567.4338,6088.4404,6088440.5,nan,9.6233,9.6233,118.9892,0.0,nan,72.1777,2.4795,2.3415,2.7911,1567.4337,0.6109,nan,0.0108,0.0184,0.0184,19975.1992,2.3768,2.4795,6.1477,29.3521,1.0,1.0,-1495.8438,77.9509,0.0184,22.0
1567.5432,6301.6851,6302288.0,nan,9.6185,9.6185,116.8828,0.0,nan,67.8729,2.4848,2.3973,2.9613,1567.5432,0.6008,nan,0.0039,0.0159,0.0159,20676.7988,2.4165,2.4848,6.1744,29.4009,1.0,1.0,-1495.9532,76.872,0.0159,22.0
1567.5863,6386.5371,6386537.0,nan,9.6141,9.6141,116.0529,0.0,nan,66.0831,2.4931,2.4261,3.0162,1567.5863,0.6013,nan,0.004,0.0168,0.0168,20953.2051,2.4317,2.4931,6.2155,29.4326,1.0,1.0,-1495.9963,76.9017,0.0168,22.0
1567.6956,6567.2319,6557247.0,nan,9.6031,9.6031,114.6429,0.0,nan,61.5442,2.5139,2.4993,3.1552,1567.6956,0.6025,nan,0.0041,0.019,0.019,21513.2773,2.4701,2.5139,6.3199,29.5131,1.0,1.0,-1496.1056,76.977,0.019,22.0
1567.7386,6624.4067,6624406.5,nan,9.6005,9.6005,114.0882,0.0,nan,60.3109,2.5296,2.5303,3.2002,1567.7385,0.6068,nan,0.0042,0.0191,0.0191,21733.6172,2.4795,2.5296,6.3997,29.5455,1.0,1.0,-1496.1486,77.4561,0.0191,22.0
1567.848,6702.3857,6690158.5,nan,9.594,9.594,113.8541,0.0,nan,57.1733,2.5696,2.6092,3.3147,1567.848,0.6176,nan,0.0045,0.0194,0.0194,21949.3398,2.5036,2.5696,6.6028,29.6278,1.0,1.0,-1496.2579,78.675,0.0194,22.0
1567.8911,6716.0625,6716062.5,nan,9.5976,9.5976,113.7619,0.0,nan,56.2043,2.5913,2.6362,3.342,1567.8911,0.6213,nan,0.0045,0.0191,0.0191,22034.3262,2.5067,2.5913,6.7158,29.6548,1.0,1.0,-1496.301,79.0265,0.0191,22.0
1568.0004,6704.6675,6697764.0,nan,9.6067,9.6067,114.31,0.0,nan,53.7469,2.6462,2.7047,3.4113,1568.0004,0.6306,nan,0.0044,0.0183,0.0183,21974.293,2.5145,2.6462,7.0024,29.7233,1.0,1.0,-1496.4104,79.918,0.0183,22.0
1568.0434,6690.5649,6690565.0,nan,9.6159,9.6159,114.5256,0.0,nan,52.9627,2.6691,2.7222,3.4144,1568.0433,0.6297,nan,0.0043,0.0184,0.0184,21950.6738,2.5139,2.6691,7.1254,29.7512,1.0,1.0,-1496.4534,79.7182,0.0184,22.0
1568.1528,6640.1738,6639863.5,nan,9.6394,9.6394,115.3298,0.0,nan,50.9678,2.7273,2.7669,3.4221,1568.1528,0.6277,nan,0.004,0.0189,0.0189,21784.3301,2.5125,2.7273,7.4381,29.822,1.0,1.0,-1496.5627,79.21,0.0189,22.0
1568.1958,6619.9351,6619935.0,nan,9.6501,9.6501,115.6459,0.0,nan,50.2137,2.7467,2.7751,3.3978,1568.1958,0.6246,nan,0.0037,0.0193,0.0193,21718.9473,2.5117,2.7467,7.5455,29.8442,1.0,1.0,-1496.6057,78.7718,0.0193,22.0
1568.3052,6584.6099,6586954.0,nan,9.6774,9.6774,116.1729,0.0,nan,48.2952,2.7962,2.796,3.3357,1568.3052,0.6166,nan,0.0031,0.0203,0.0203,21610.7422,2.5097,2.7962,7.8186,29.9006,1.0,1.0,-1496.7152,77.657,0.0203,22.0
1568.3482,6573.9902,6573990.5,nan,9.692,9.692,116.3801,0.0,nan,48.0509,2.808,2.7986,3.3126,1568.3481,0.6153,nan,0.0029,0.0205,0.0205,21568.2109,2.5101,2.808,7.885,29.9203,1.0,1.0,-1496.7582,77.4863,0.0205,22.0
1568.4576,6567.3086,6569996.0,nan,9.7291,9.7291,116.5481,0.0,nan,47.4293,2.8379,2.8052,3.2537,1568.4576,0.6118,nan,0.0024,0.0209,0.0209,21555.1055,2.5112,2.8379,8.0537,29.9703,1.0,1.0,-1496.8676,77.052,0.0209,22.0
1568.5006,6568.4263,6568426.0,nan,9.7415,9.7415,116.6142,0.0,nan,47.7113,2.8388,2.8053,3.2385,1568.5006,0.6123,nan,0.0024,0.0208,0.0208,21549.9551,2.513,2.8388,8.0586,29.991,1.0,1.0,-1496.9105,77.1609,0.0208,22.0
1568.61,6583.2476,6585649.0,nan,9.7729,9.7729,116.5697,0.0,nan,48.4288,2.841,2.8054,3.2,1568.61,0.6137,nan,0.0023,0.0205,0.0205,21606.4609,2.5177,2.841,8.0711,30.0436,1.0,1.0,-1497.02,77.438,0.0205,22.0
1568.653,6592.4185,6592418.5,nan,9.7803,9.7803,116.5522,0.0,nan,49.0118,2.8297,2.8025,3.1898,1568.653,0.6134,nan,0.0022,0.0205,0.0205,21628.6699,2.5209,2.8297,8.0076,30.0738,1.0,1.0,-1497.063,77.4981,0.0205,22.0
1568.7624,6652.8525,6654560.0,nan,9.7992,9.7992,115.8582,0.0,nan,50.4952,2.8011,2.795,3.1639,1568.7623,0.6128,nan,0.002,0.0203,0.0203,21832.5469,2.5288,2.8011,7.8462,30.1507,1.0,1.0,-1497.1724,77.651,0.0203,22.0
1568.8054,6678.9854,6678985.0,nan,9.7992,9.7992,115.5854,0.0,nan,51.1386,2.778,2.7868,3.1597,1568.8053,0.6099,nan,0.0018,0.0205,0.0205,21912.6816,2.5328,2.778,7.7186,30.192,1.0,1.0,-1497.2153,77.4549,0.0205,22.0
1568.9148,6683.4688,6680039.0,nan,9.7992,9.7992,115.9668,0.0,nan,52.7755,2.7192,2.7658,3.1491,1568.9148,0.6026,nan,0.0012,0.021,0.021,21916.1387,2.5429,2.7192,7.3938,30.2972,1.0,1.0,-1497.3248,76.956,0.021,22.0
1568.9579,6680.4541,6680454.0,nan,9.8042,9.8042,116.1171,0.0,nan,53.4112,2.687,2.7467,3.1732,1568.9579,0.5978,nan,0.001,0.0213,0.0213,21917.5,2.545,2.687,7.2226,30.3579,1.0,1.0,-1497.3679,76.5493,0.0213,22.0
1569.0672,6580.3062,6571893.5,nan,9.8167,9.8167,118.1365,0.0,nan,55.0234,2.6055,2.6982,3.2344,1569.0671,0.5856,nan,0.0005,0.0223,0.0223,21561.3301,2.5504,2.6055,6.7886,30.512,1.0,1.0,-1497.4772,75.518,0.0223,22.0
1569.1102,6529.1846,6529184.5,nan,9.8412,9.8412,118.9309,0.0,nan,55.7323,2.5717,2.6615,3.2486,1569.1101,0.5809,nan,0.0004,0.0227,0.0227,21421.209,2.5476,2.5717,6.6165,30.5874,1.0,1.0,-1497.5201,75.0821,0.0227,22.0
1569.2196,6341.8096,6332027.5,nan,9.9036,9.9036,122.1029,0.0,nan,57.5357,2.4857,2.5683,3.2848,1569.2196,0.5689,nan,0.0002,0.0237,0.0237,20774.3691,2.5405,2.4857,6.1785,30.779,1.0,1.0,-1497.6296,73.973,0.0237,22.0
1569.2627,6254.354,6254354.0,nan,9.9511,9.9511,123.3526,0.0,nan,58.369,2.4572,2.5184,3.2273,1569.2627,0.5657,nan,0.0003,0.0238,0.0238,20519.5352,2.5311,2.4572,6.0397,30.8546,1.0,1.0,-1497.6727,73.6328,0.0238,22.0
1569.372,6078.6987,6074885.5,nan,10.0714,10.0714,125.7228,0.0,nan,60.4822,2.3849,2.3918,3.0815,1569.3719,0.5574,nan,0.0005,0.0243,0.0243,19930.7266,2.5073,2.3849,5.6877,31.0462,1.0,1.0,-1497.782,72.77,0.0243,22.0
1569.415,6004.2798,6004280.0,nan,10.0972,10.0972,126.6553,0.0,nan,61.3279,2.3662,2.3453,3.0081,1569.4149,0.5554,nan,0.0005,0.0221,0.0221,19699.082,2.495,2.3662,5.5999,31.1231,1.0,1.0,-1497.825,72.6278,0.0221,22.0
1569.5244,5927.4209,5934027.0,nan,10.1628,10.1628,126.6849,0.0,nan,63.4796,2.3187,2.2271,2.8214,1569.5244,0.5503,nan,0.0005,0.0164,0.0164,19468.5918,2.4636,2.3187,5.3766,31.3187,1.0,1.0,-1497.9343,72.266,0.0164,22.0
1569.5675,5906.3496,5906349.5,nan,10.1647,10.1647,126.6965,0.0,nan,64.0888,2.3102,2.1992,2.7711,1569.5675,0.5493,nan,0.0005,0.0156,0.0156,19377.7871,2.4551,2.3102,5.3371,31.3898,1.0,1.0,-1497.9774,72.1045,0.0156,22.0
1569.6768,5999.0928,6018483.5,nan,10.1696,10.1696,123.6385,0.0,nan,65.6336,2.2885,2.1284,2.6434,1569.6768,0.5467,nan,0.0004,0.0135,0.0135,19745.6816,2.4335,2.2885,5.237,31.5702,1.0,1.0,-1498.0868,71.695,0.0135,22.0
1569.7198,6062.5986,6062598.5,nan,10.1539,10.1539,122.4354,0.0,nan,66.0623,2.2844,2.1252,2.5933,1569.7197,0.5486,nan,0.0004,0.0133,0.0133,19890.416,2.4353,2.2844,5.2184,31.6277,1.0,1.0,-1498.1298,72.0192,0.0133,22.0
1569.8292,6241.2734,6264679.0,nan,10.1138,10.1138,119.1579,0.0,nan,67.1531,2.2739,2.117,2.466,1569.8292,0.5535,nan,0.0005,0.0129,0.0129,20553.4102,2.4399,2.2739,5.1708,31.7741,1.0,1.0,-1498.2391,72.844,0.0129,22.0
1569.8722,6344.1074,6344107.5,nan,10.0717,10.0717,117.8696,0.0,nan,66.9282,2.2664,2.1338,2.4707,1569.8722,0.5609,nan,0.0005,0.0125,0.0125,20814.002,2.4533,2.2664,5.1368,31.8108,1.0,1.0,-1498.2821,73.9692,0.0125,22.0
1569.9816,6532.3018,6544950.5,nan,9.9645,9.9645,116.0631,0.0,nan,66.3561,2.2473,2.1764,2.4826,1569.9816,0.5798,nan,0.0006,0.0113,0.0113,21472.9355,2.4874,2.2473,5.0501,31.9042,1.0,1.0,-1498.3916,76.832,0.0113,22.0
1570.0246,6623.8926,6623892.5,nan,9.8969,9.8969,115.3531,0.0,nan,65.4912,2.2344,2.197,2.5736,1570.0245,0.5901,nan,0.001,0.0122,0.0122,21731.9316,2.5068,2.2344,4.9929,31.9204,1.0,1.0,-1498.4346,78.1262,0.0122,22.0
1570.134,6748.4253,6739807.0,nan,9.7249,9.7249,115.459,0.0,nan,63.291,2.2016,2.2494,2.805,1570.134,0.6166,nan,0.002,0.0143,0.0143,22112.2266,2.5563,2.2016,4.8472,31.9616,1.0,1.0,-1498.5439,81.419,0.0143,22.0
1570.177,6785.3672,6785367.5,nan,9.681,9.681,115.5006,0.0,nan,61.9623,2.1876,2.2562,2.8817,1570.177,0.6237,nan,0.0021,0.0142,0.0142,22261.7031,2.5712,2.1876,4.7861,31.9602,1.0,1.0,-1498.5869,82.3061,0.0142,22.0
1570.2864,6860.1938,6836199.0,nan,9.5691,9.5691,115.9274,0.0,nan,58.5821,2.1518,2.2737,3.0767,1570.2864,0.6417,nan,0.0024,0.014,0.014,22428.4746,2.6092,2.1518,4.6305,31.9569,1.0,1.0,-1498.6964,84.563,0.014,22.0
1570.3294,6856.1782,6856178.5,nan,9.5555,9.5555,116.0951,0.0,nan,57.552,2.1429,2.262,3.1,1570.3293,0.6415,nan,0.0024,0.0141,0.0141,22494.0234,2.6114,2.1429,4.5924,31.9436,1.0,1.0,-1498.7394,84.4882,0.0141,22.0
1570.4388,6821.6143,6796027.5,nan,9.5211,9.5211,116.9386,0.0,nan,54.9315,2.1202,2.2322,3.1594,1570.4388,0.6409,nan,0.0024,0.0143,0.0143,22296.6777,2.6172,2.1202,4.4954,31.9097,1.0,1.0,-1498.8488,84.298,0.0143,22.0
1570.4818,6772.3853,6772385.0,nan,9.5215,9.5215,117.2702,0.0,nan,54.9514,2.1213,2.2107,3.1409,1570.4818,0.6353,nan,0.0027,0.0151,0.0151,22219.1113,2.6056,2.1213,4.4999,31.8951,1.0,1.0,-1498.8917,83.4357,0.0151,22.0
1570.5912,6669.5342,6657083.0,nan,9.5224,9.5224,117.7392,0.0,nan,55.002,2.124,2.1558,3.0938,1570.5912,0.6212,nan,0.0035,0.017,0.017,21840.8242,2.5763,2.124,4.5113,31.8579,1.0,1.0,-1499.0012,81.242,0.017,22.0
1570.6342,6611.7632,6611763.5,nan,9.5293,9.5293,117.9235,0.0,nan,56.2495,2.1351,2.1366,3.0187,1570.6342,0.614,nan,0.0038,0.0179,0.0179,21692.1367,2.558,2.1351,4.5588,31.8463,1.0,1.0,-1499.0442,80.1978,0.0179,22.0
1570.7436,6486.7036,6494762.0,nan,9.5471,9.5471,118.0072,0.0,nan,59.4235,2.1632,2.0875,2.8278,1570.7435,0.5956,nan,0.0047,0.02,0.02,21308.2734,2.5114,2.1632,4.6795,31.817,1.0,1.0,-1499.1536,77.541,0.02,22.0
1570.7866,6448.7739,6448774.0,nan,9.5631,9.5631,118.0401,0.0,nan,60.8958,2.1789,2.08,2.7286,1570.7865,0.5896,nan,0.0038,0.0185,0.0185,21157.3945,2.4974,2.1789,4.7482,31.8152,1.0,1.0,-1499.1965,76.8858,0.0185,22.0
1570.896,6405.4077,6429822.5,nan,9.604,9.604,117.1457,0.0,nan,64.6416,2.2188,2.061,2.4761,1570.896,0.5745,nan,0.0014,0.0145,0.0145,21095.2188,2.4618,2.2188,4.9229,31.8108,1.0,1.0,-1499.306,75.219,0.0145,22.0
1570.9391,6422.3564,6422356.5,nan,9.6143,9.6143,116.7933,0.0,nan,65.6024,2.2321,2.0707,2.4318,1570.9391,0.5704,nan,0.0011,0.0139,0.0139,21070.7227,2.4609,2.2321,4.9828,31.8274,1.0,1.0,-1499.3491,74.8318,0.0139,22.0
1571.0484,6539.6558,6567972.0,nan,9.6406,9.6406,114.5908,0.0,nan,68.0389,2.266,2.0951,2.3194,1571.0483,0.5601,nan,0.0005,0.0125,0.0125,21548.4648,2.4586,2.266,5.1347,31.8696,1.0,1.0,-1499.4584,73.85,0.0125,22.0
1571.0914,6625.2593,6625259.0,nan,9.6392,9.6392,113.7243,0.0,nan,67.9104,2.2705,2.1222,2.3626,1571.0913,0.558,nan,0.0004,0.0125,0.0125,21736.4141,2.472,2.2705,5.1553,31.8949,1.0,1.0,-1499.5013,73.8796,0.0125,22.0
1571.2008,6932.2769,6949091.5,nan,9.6357,9.6357,110.1809,0.0,nan,67.5835,2.282,2.1912,2.4725,1571.2008,0.5527,nan,0.0001,0.0126,0.0126,22798.8574,2.5059,2.282,5.2078,31.9594,1.0,1.0,-1499.6108,73.955,0.0126,22.0
1571.2439,7076.6709,7076671.0,nan,9.6273,9.6273,108.7849,0.0,nan,66.3523,2.2751,2.2267,2.6266,1571.2439,0.5524,nan,0.0001,0.0138,0.0138,23217.4238,2.5257,2.2751,5.1761,31.9916,1.0,1.0,-1499.6539,74.1598,0.0138,22.0
1571.3532,7381.4717,7371490.5,nan,9.606,9.606,106.3647,0.0,nan,63.2299,2.2574,2.3166,3.0175,1571.3531,0.5518,nan,0.0,0.0169,0.0169,24184.6777,2.5759,2.2574,5.0959,32.0732,1.0,1.0,-1499.7632,74.679,0.0169,22.0
1571.3962,7487.4761,7487476.0,nan,9.5954,9.5954,105.4126,0.0,nan,61.4406,2.2421,2.3401,3.1284,1571.3961,0.5529,nan,0.0001,0.0182,0.0182,24565.209,2.5895,2.2421,5.0274,32.1077,1.0,1.0,-1499.8062,74.7924,0.0182,22.0
1571.5056,7590.1318,7559097.5,nan,9.5684,9.5684,105.3767,0.0,nan,56.8882,2.203,2.3997,3.4105,1571.5056,0.5557,nan,0.0002,0.0214,0.0214,24800.1895,2.6241,2.203,4.8533,32.1954,1.0,1.0,-1499.9155,75.081,0.0214,22.0
1571.5487,7587.314,7587314.0,nan,9.5523,9.5523,105.3625,0.0,nan,55.6608,2.1851,2.3925,3.4353,1571.5487,0.5569,nan,0.0002,0.0218,0.0218,24892.7637,2.6228,2.1851,4.7755,32.2326,1.0,1.0,-1499.9586,75.0652,0.0218,22.0
1571.658,7390.418,7363371.5,nan,9.5114,9.5114,108.0308,0.0,nan,52.5482,2.1396,2.3742,3.4982,1571.658,0.5597,nan,0.0,0.0227,0.0227,24158.0449,2.6194,2.1396,4.578,32.3271,1.0,1.0,-1500.068,75.025,0.0227,22.0
1571.701,7275.27,7275270.0,nan,9.5003,9.5003,109.0806,0.0,nan,52.0572,2.1229,2.3379,3.4719,1571.7009,0.5607,nan,0.0002,0.0228,0.0228,23868.9961,2.6036,2.1229,4.5075,32.3614,1.0,1.0,-1500.111,74.8664,0.0228,22.0
1571.8104,6904.1411,6897436.0,nan,9.4721,9.4721,113.1746,0.0,nan,50.8079,2.0805,2.2456,3.4051,1571.8104,0.5633,nan,0.0008,0.0232,0.0232,22629.3828,2.5636,2.0805,4.3283,32.4484,1.0,1.0,-1500.2203,74.463,0.0232,22.0
1571.8534,6748.9272,6748927.0,nan,9.4714,9.4714,114.7837,0.0,nan,51.3931,2.0645,2.1985,3.3202,1571.8534,0.567,nan,0.0023,0.0231,0.0231,22142.1484,2.5416,2.0645,4.2628,32.484,1.0,1.0,-1500.2633,74.6111,0.0231,22.0
1571.9628,6408.394,6418737.0,nan,9.4695,9.4695,118.2207,0.0,nan,52.8818,2.0239,2.0787,3.1044,1571.9628,0.5763,nan,0.0063,0.0227,0.0227,21058.8477,2.4856,2.0239,4.0961,32.5745,1.0,1.0,-1500.3728,74.988,0.0227,22.0
1572.0058,6288.9541,6288954.5,nan,9.4766,9.4766,119.5716,0.0,nan,54.0355,2.0049,2.037,2.9293,1572.0057,0.5845,nan,0.0089,0.022,0.022,20633.0527,2.4671,2.0049,4.0206,32.6088,1.0,1.0,-1500.4158,75.7817,0.022,22.0
1572.1152,6082.7954,6098308.5,nan,9.4948,9.4948,121.2717,0.0,nan,56.9709,1.9567,1.9308,2.4838,1572.1152,0.6053,nan,0.0153,0.0202,0.0202,20007.5723,2.4202,1.9567,3.8286,32.6961,1.0,1.0,-1500.5251,77.801,0.0202,22.0
1572.1582,6023.3745,6023374.5,nan,9.5033,9.5033,121.9399,0.0,nan,58.4375,1.9328,1.8985,2.3664,1572.1582,0.6144,nan,0.0158,0.0192,0.0192,19761.7266,2.4097,1.9328,3.7371,32.7271,1.0,1.0,-1500.5681,78.9138,0.0192,22.0
1572.2676,5947.2588,5958658.0,nan,9.525,9.525,122.1397,0.0,nan,62.1687,1.872,1.8164,2.0679,1572.2676,0.6378,nan,0.0172,0.0166,0.0166,19549.4043,2.3832,1.872,3.5043,32.8061,1.0,1.0,-1500.6776,81.745,0.0166,22.0
1572.3106,5933.2212,5933221.0,nan,9.532,9.532,122.2182,0.0,nan,63.1574,1.8463,1.791,2.0357,1572.3105,0.6414,nan,0.0171,0.0162,0.0162,19465.9492,2.3791,1.8463,3.4106,32.8261,1.0,1.0,-1500.7206,82.1905,0.0162,22.0
1572.42,5928.3101,5933861.5,nan,9.5498,9.5498,121.7835,0.0,nan,65.6727,1.7811,1.7266,1.954,1572.42,0.6506,nan,0.0169,0.0152,0.0152,19468.0508,2.3687,1.7811,3.1722,32.8771,1.0,1.0,-1500.83,83.324,0.0152,22.0
1572.463,5934.1138,5934113.5,nan,9.5544,9.5544,121.6127,0.0,nan,66.3405,1.7596,1.7071,1.9488,1572.463,0.6465,nan,0.0181,0.0156,0.0156,19468.877,2.3677,1.7596,3.0973,32.8819,1.0,1.0,-1500.8729,82.7958,0.0156,22.0
1572.5724,5933.1089,5935085.5,nan,9.5661,9.5661,121.5016,0.0,nan,68.0396,1.7049,1.6575,1.9356,1572.5724,0.636,nan,0.0211,0.0169,0.0169,19472.0645,2.3651,1.7049,2.9068,32.8941,1.0,1.0,-1500.9824,81.452,0.0169,22.0
1572.6154,5935.4673,5935467.5,nan,9.5678,9.5678,121.458,0.0,nan,68.2937,1.6924,1.6459,1.9376,1572.6154,0.6287,nan,0.0224,0.0177,0.0177,19473.3184,2.3652,1.6924,2.8645,32.8701,1.0,1.0,-1501.0254,80.5384,0.0177,22.0
1572.7248,5929.5986,5930636.5,nan,9.5722,9.5722,121.59,0.0,nan,68.94,1.6604,1.6163,1.9426,1572.7247,0.61,nan,0.0258,0.0198,0.0198,19457.4688,2.3654,1.6604,2.757,32.8093,1.0,1.0,-1501.1348,78.214,0.0198,23.0
