DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1382.7824,5052.686,5052686.0,nan,9.3164,9.3164,1.0925,135.8866,0.0,nan,76.8609,1.0065,1.0432,1382.7823,0.579,-629.3016,nan,0.0222,0.0305,0.0305,16577.0547,2.2526,1.0925,1.1936,271.5724,1.0,1.0,-1304.2924,66.459,0.0305,2.0
1382.9348,5271.791,5271791.0,nan,9.1748,9.1748,1.1657,131.5971,0.0,nan,78.4958,1.0927,1.1155,1382.9348,0.5459,-629.3752,nan,0.0453,0.0344,0.0344,17295.9023,2.2761,1.1657,1.3589,270.9419,1.0,1.0,-1304.4448,62.166,0.0344,2.0
1383.0872,5593.6582,5593658.0,nan,9.1289,9.1289,1.2842,125.9145,0.0,nan,78.5694,1.2116,1.2157,1383.0872,0.5118,-629.4487,nan,0.0777,0.037,0.037,18351.8965,2.3108,1.2842,1.6492,270.3504,1.0,1.0,-1304.5972,59.267,0.037,2.0
1383.2396,5921.0234,5921023.5,nan,9.1375,9.1375,1.4548,120.6619,0.0,nan,77.6099,1.3525,1.3547,1383.2396,0.4902,-629.5222,nan,0.0974,0.0375,0.0375,19425.9297,2.344,1.4548,2.1165,269.2021,1.0,1.0,-1304.7496,58.722,0.0375,2.0
1383.392,6067.188,6067188.0,nan,9.1568,9.1568,1.743,118.27,0.0,nan,76.0163,1.5042,1.5355,1383.392,0.4887,-629.5958,nan,0.0861,0.0359,0.0359,19905.4707,2.3542,1.743,3.0379,267.938,1.0,1.0,-1304.902,60.501,0.0359,2.0
1383.5444,5974.2231,5974223.5,nan,9.2085,9.2085,2.1825,119.4772,0.0,nan,74.4109,1.667,1.7364,1383.5444,0.5064,-629.6693,nan,0.0587,0.0333,0.0333,19600.4707,2.3418,2.1825,4.7635,267.1374,1.0,1.0,-1305.0544,63.385,0.0333,2.0
1383.6968,5776.6929,5776693.0,nan,9.3139,9.3139,2.673,122.5839,0.0,nan,72.8693,1.7776,1.8615,1383.6968,0.5315,-629.7428,nan,0.0381,0.0312,0.0312,18952.4043,2.3233,2.673,7.145,266.8241,1.0,1.0,-1305.2068,65.718,0.0312,2.0
1383.8492,5612.9482,5612948.0,nan,9.4094,9.4094,2.8564,125.7337,0.0,nan,71.4161,1.7223,1.8051,1383.8492,0.5492,-629.8163,nan,0.0299,0.0303,0.0303,18415.1836,2.3154,2.8564,8.1588,267.1883,1.0,1.0,-1305.3591,66.638,0.0303,2.0
1384.0016,5529.9414,5529941.5,nan,9.4154,9.4154,2.4864,127.9634,0.0,nan,71.1282,1.512,1.5773,1384.0016,0.5534,-629.8899,nan,0.0302,0.0305,0.0305,18142.8516,2.3216,2.4864,6.1824,267.9076,1.0,1.0,-1305.5116,66.448,0.0305,2.0
1384.154,5512.8696,5512869.5,nan,9.3549,9.3549,1.8857,128.8987,0.0,nan,72.2275,1.2978,1.3275,1384.1539,0.5485,-629.9634,nan,0.0328,0.0305,0.0305,18086.8418,2.3314,1.8857,3.556,268.4806,1.0,1.0,-1305.6639,66.45,0.0305,2.0
1384.3064,5513.1362,5513136.5,nan,9.3072,9.3072,1.4543,128.9555,0.0,nan,73.8673,1.2175,1.2391,1384.3064,0.5475,-630.0369,nan,0.0311,0.0298,0.0298,18087.7188,2.3325,1.4543,2.1149,268.5808,1.0,1.0,-1305.8164,67.233,0.0298,2.0
1384.4588,5469.334,5469334.0,nan,9.316,9.316,1.3885,129.3434,0.0,nan,75.3818,1.2354,1.2658,1384.4587,0.5548,-630.1105,nan,0.0259,0.0288,0.0288,17944.0098,2.3209,1.3885,1.9279,268.2456,1.0,1.0,-1305.9688,68.317,0.0288,2.0
1384.6112,5392.395,5392395.0,nan,9.3858,9.3858,1.4612,130.089,0.0,nan,75.7166,1.2836,1.3183,1384.6112,0.5649,-630.184,nan,0.0212,0.0282,0.0282,17691.584,2.3015,1.4612,2.1351,267.7131,1.0,1.0,-1306.1212,69.029,0.0282,2.0
1384.7636,5357.229,5357229.0,nan,9.4641,9.4641,1.5348,130.3404,0.0,nan,74.7056,1.2993,1.3341,1384.7635,0.571,-630.2575,nan,0.0195,0.0281,0.0281,17576.2109,2.2909,1.5348,2.3556,267.1935,1.0,1.0,-1306.2736,69.059,0.0281,2.0
1384.916,5390.1763,5390176.5,nan,9.4934,9.4934,1.5063,129.6488,0.0,nan,74.1245,1.2434,1.2629,1384.916,0.5702,-630.3311,nan,0.0212,0.0288,0.0288,17684.3047,2.2927,1.5063,2.2689,266.649,1.0,1.0,-1306.426,68.379,0.0288,2.0
1385.0684,5444.3672,5444367.0,nan,9.521,9.521,1.4088,128.5667,0.0,nan,74.4544,1.189,1.1938,1385.0684,0.5637,-630.4046,nan,0.0257,0.0299,0.0299,17862.0957,2.2965,1.4088,1.9847,266.1313,1.0,1.0,-1306.5784,67.127,0.0299,2.0
1385.2208,5467.6953,5467695.5,nan,9.6377,9.6377,1.3902,128.0778,0.0,nan,74.9724,1.2321,1.247,1385.2208,0.5539,-630.4781,nan,0.0317,0.0311,0.0311,17938.6328,2.2975,1.3902,1.9327,265.6509,1.0,1.0,-1306.7308,65.773,0.0311,2.0
1385.3732,5411.4243,5411424.5,nan,9.7836,9.7836,1.4896,128.7162,0.0,nan,75.7323,1.3353,1.3719,1385.3732,0.545,-630.5516,nan,0.0373,0.0323,0.0323,17754.0176,2.2852,1.4896,2.219,265.2232,1.0,1.0,-1306.8832,64.488,0.0323,2.0
1385.5256,5309.4629,5309463.0,nan,9.8817,9.8817,1.6249,129.9693,0.0,nan,75.9278,1.39,1.4305,1385.5256,0.5372,-630.6252,nan,0.0435,0.0336,0.0336,17419.498,2.264,1.6249,2.6402,264.8516,1.0,1.0,-1307.0356,63.009,0.0336,2.0
1385.678,5273.6909,5273690.5,nan,9.7884,9.7884,1.6463,130.2672,0.0,nan,75.6728,1.3498,1.3696,1385.678,0.5262,-630.6987,nan,0.0525,0.0348,0.0348,17302.1348,2.2539,1.6463,2.7103,264.5514,1.0,1.0,-1307.188,61.704,0.0348,2.0
1385.8304,5363.5288,5363528.5,nan,9.4655,9.4655,1.5223,128.366,0.0,nan,76.0492,1.2857,1.2946,1385.8304,0.5155,-630.7723,nan,0.06,0.0352,0.0352,17596.8789,2.2588,1.5223,2.3174,264.1277,1.0,1.0,-1307.3403,61.321,0.0352,2.0
1385.9828,5570.627,5570626.5,nan,9.156,9.156,1.4323,124.8013,0.0,nan,76.5448,1.2813,1.2923,1385.9828,0.5117,-630.8458,nan,0.0592,0.0343,0.0343,18276.334,2.2809,1.4323,2.0514,263.4248,1.0,1.0,-1307.4928,62.237,0.0343,2.0
1386.1352,5838.5977,5838597.5,nan,9.0414,9.0414,1.4358,121.3155,0.0,nan,77.4336,1.3345,1.353,1386.1351,0.5172,-630.9193,nan,0.0517,0.0327,0.0327,19155.5039,2.3239,1.4358,2.0614,262.0459,1.0,1.0,-1307.6451,64.011,0.0327,2.0
1386.2876,6050.2476,6050247.5,nan,9.053,9.053,1.5058,119.2858,0.0,nan,78.7395,1.4185,1.4419,1386.2876,0.5289,-630.9929,nan,0.0424,0.0311,0.0311,19849.8926,2.3678,1.5058,2.2675,259.8277,1.0,1.0,-1307.7976,65.846,0.0311,2.0
1386.44,6140.7407,6140740.5,nan,9.0925,9.0925,1.6264,118.4174,0.0,nan,79.1359,1.5437,1.5737,1386.4399,0.5423,-631.0663,nan,0.0349,0.0301,0.0301,20146.7871,2.3857,1.6264,2.6453,257.2408,1.0,1.0,-1307.95,66.92,0.0301,2.0
1386.5924,6149.1587,6149159.0,nan,9.1183,9.1183,1.904,117.7066,0.0,nan,78.9204,1.7395,1.7711,1386.5924,0.5518,-631.1399,nan,0.0315,0.0302,0.0302,20174.4062,2.3747,1.904,3.6251,254.9975,1.0,1.0,-1308.1024,66.76,0.0302,2.0
1386.7448,6123.332,6123332.0,nan,9.1398,9.1398,2.3756,116.9367,0.0,nan,79.0712,1.963,1.9921,1386.7448,0.552,-631.2134,nan,0.0309,0.0307,0.0307,20089.6719,2.3492,2.3756,5.6433,253.714,1.0,1.0,-1308.2548,66.233,0.0307,2.0
1386.8972,6073.3579,6073358.0,nan,9.1521,9.1521,2.8518,116.7777,0.0,nan,79.2414,2.0801,2.1048,1386.8972,0.5494,-631.287,nan,0.0297,0.0305,0.0305,19925.7148,2.3269,2.8518,8.133,253.8832,1.0,1.0,-1308.4072,66.423,0.0305,2.0
1387.0496,5937.3457,5937345.5,nan,9.2025,9.2025,2.9637,118.6053,0.0,nan,79.3051,2.0523,2.0361,1387.0496,0.5524,-631.3605,nan,0.0256,0.0295,0.0295,19479.4805,2.3104,2.9637,8.7838,255.2901,1.0,1.0,-1308.5596,67.51,0.0295,2.0
1387.202,5642.5874,5642587.5,nan,9.3915,9.3915,2.6716,123.5386,0.0,nan,79.9127,1.9725,1.9382,1387.202,0.5626,-631.434,nan,0.0199,0.0283,0.0283,18512.4258,2.287,2.6716,7.1376,257.3488,1.0,1.0,-1308.712,68.814,0.0283,2.0
1387.3544,5298.5479,5298547.5,nan,9.695,9.695,2.4419,130.7968,0.0,nan,80.2517,1.8869,1.9012,1387.3544,0.5731,-631.5076,nan,0.0165,0.0277,0.0277,17383.6875,2.2737,2.4419,5.9627,259.6383,1.0,1.0,-1308.8644,69.509,0.0277,2.0
1387.5068,5060.9033,5060903.5,nan,9.9253,9.9253,2.3078,137.0843,0.0,nan,79.1911,1.7366,1.7908,1387.5068,0.5772,-631.5811,nan,0.0163,0.0278,0.0278,16604.0137,2.2761,2.3078,5.3261,261.6295,1.0,1.0,-1309.0168,69.417,0.0278,2.0
1387.6592,5029.9648,5029964.5,nan,9.9697,9.9697,2.0255,138.6632,0.0,nan,77.7898,1.4948,1.5199,1387.6592,0.5739,-631.6546,nan,0.0184,0.0281,0.0281,16502.5078,2.2883,2.0255,4.1025,263.1982,1.0,1.0,-1309.1692,69.03,0.0281,2.0
1387.8116,5218.937,5218937.0,nan,9.8583,9.8583,1.5985,135.0405,0.0,nan,76.7168,1.2749,1.2681,1387.8116,0.5679,-631.7281,nan,0.0208,0.0281,0.0281,17122.4961,2.3122,1.5985,2.5553,264.3794,1.0,1.0,-1309.3215,69.128,0.0281,2.0
1387.964,5493.2417,5493241.5,nan,9.6307,9.6307,1.2957,129.8131,0.0,nan,75.4172,1.1757,1.1689,1387.964,0.5666,-631.8017,nan,0.0199,0.0271,0.0271,18022.4453,2.3396,1.2957,1.6789,264.9815,1.0,1.0,-1309.474,70.225,0.0271,2.0
1388.1164,5679.7354,5679735.0,nan,9.4806,9.4806,1.2269,126.5054,0.0,nan,74.2882,1.1903,1.1866,1388.1163,0.575,-631.8752,nan,0.0161,0.0256,0.0256,18634.3008,2.3573,1.2269,1.5053,265.0054,1.0,1.0,-1309.6263,71.799,0.0256,2.0
1388.2688,5704.9639,5704964.0,nan,9.5277,9.5277,1.3056,126.3221,0.0,nan,73.6397,1.29,1.2893,1388.2688,0.5881,-631.9487,nan,0.0132,0.0251,0.0251,18717.0742,2.3644,1.3056,1.7045,264.8272,1.0,1.0,-1309.7788,72.371,0.0251,2.0
1388.4212,5630.5488,5630549.0,nan,9.6067,9.6067,1.4931,128.0376,0.0,nan,73.7656,1.4542,1.4646,1388.4211,0.5927,-632.0223,nan,0.0144,0.0264,0.0264,18472.9297,2.3652,1.4931,2.2293,264.6976,1.0,1.0,-1309.9312,70.922,0.0264,2.0
1388.5736,5597.5864,5597586.5,nan,9.5029,9.5029,1.6983,128.8629,0.0,nan,75.5702,1.5715,1.583,1388.5736,0.5804,-632.0958,nan,0.0217,0.0291,0.0291,18364.7852,2.3665,1.6983,2.8841,264.6329,1.0,1.0,-1310.0836,67.953,0.0291,2.0
1388.726,5723.7812,5723781.0,nan,9.3138,9.3138,1.7647,126.9463,0.0,nan,78.775,1.5124,1.4968,1388.726,0.5541,-632.1693,nan,0.0358,0.0314,0.0314,18778.8105,2.3839,1.7647,3.1141,264.4854,1.0,1.0,-1310.236,65.514,0.0314,2.0
1388.8784,5949.8979,5949898.0,nan,9.2038,9.2038,1.6613,123.0824,0.0,nan,81.9566,1.3989,1.3625,1388.8784,0.5333,-632.2429,nan,0.0455,0.0317,0.0317,19520.6621,2.4026,1.6613,2.7599,264.0692,1.0,1.0,-1310.3884,65.171,0.0317,2.0
1389.0308,6107.2417,6107241.5,nan,9.1883,9.1883,1.5699,119.7881,0.0,nan,84.1928,1.4429,1.4135,1389.0308,0.5324,-632.3164,nan,0.0367,0.0295,0.0295,20036.8809,2.4002,1.5699,2.4646,263.2239,1.0,1.0,-1310.5408,67.559,0.0295,2.0
1389.1832,6052.2476,6052247.5,nan,9.1863,9.1863,1.7421,119.4564,0.0,nan,85.23,1.6133,1.6019,1389.1832,0.5552,-632.39,nan,0.0179,0.0252,0.0252,19856.4551,2.372,1.7421,3.035,262.2094,1.0,1.0,-1310.6932,72.253,0.0252,2.0
1389.3356,5835.144,5835144.0,nan,9.2121,9.2121,2.1664,121.7159,0.0,nan,85.8148,1.7813,1.7802,1389.3356,0.5963,-632.4634,nan,0.006,0.0207,0.0207,19144.1738,2.3301,2.1664,4.6933,261.6281,1.0,1.0,-1310.8456,77.195,0.0207,2.0
1389.488,5602.3525,5602352.5,nan,9.3275,9.3275,2.531,124.6653,0.0,nan,86.141,1.8726,1.8697,1389.488,0.6368,-632.537,nan,0.0021,0.018,0.018,18380.4219,2.2914,2.531,6.4061,261.8044,1.0,1.0,-1310.9979,80.168,0.018,2.0
1389.6404,5432.6201,5432620.0,nan,9.5136,9.5136,2.6342,127.4229,0.0,nan,85.314,1.8416,1.8341,1389.6404,0.659,-632.6105,nan,0.0013,0.018,0.018,17823.5566,2.2711,2.6342,6.9392,262.7448,1.0,1.0,-1311.1504,80.251,0.018,2.0
1389.7928,5396.0254,5396025.0,nan,9.6112,9.6112,2.3705,128.8345,0.0,nan,83.3078,1.6855,1.6692,1389.7927,0.6562,-632.684,nan,0.0019,0.0197,0.0197,17703.4941,2.2808,2.3705,5.6194,264.2217,1.0,1.0,-1311.3027,78.305,0.0197,2.0
1389.9452,5477.9761,5477976.0,nan,9.4956,9.4956,1.9623,128.2046,0.0,nan,80.6831,1.4823,1.4571,1389.9452,0.6376,-632.7576,nan,0.0041,0.022,0.022,17972.3613,2.3041,1.9623,3.8507,265.6655,1.0,1.0,-1311.4552,75.845,0.022,2.0
1390.0976,5566.9473,5566947.5,nan,9.3599,9.3599,1.6444,126.7256,0.0,nan,78.3105,1.3469,1.3252,1390.0975,0.6176,-632.8311,nan,0.0073,0.0238,0.0238,18264.2637,2.3146,1.6444,2.7039,266.8253,1.0,1.0,-1311.6075,73.77,0.0238,2.0
1390.25,5579.3755,5579375.5,nan,9.4269,9.4269,1.5295,126.1281,0.0,nan,76.8329,1.361,1.3508,1390.25,0.6031,-632.9047,nan,0.0099,0.0251,0.0251,18305.0391,2.3088,1.5295,2.3394,267.7605,1.0,1.0,-1311.76,72.436,0.0251,2.0
1390.4024,5488.7046,5488704.5,nan,9.6506,9.6506,1.5917,126.8995,0.0,nan,76.13,1.4738,1.4899,1390.4023,0.5961,-632.9781,nan,0.0105,0.0253,0.0253,18007.5605,2.2851,1.5917,2.5334,268.4225,1.0,1.0,-1311.9124,72.153,0.0253,2.0
1390.5548,5407.8828,5407882.5,nan,9.7314,9.7314,1.7105,127.7522,0.0,nan,75.8495,1.4911,1.5268,1390.5548,0.5961,-633.0517,nan,0.0097,0.025,0.025,17742.3965,2.2666,1.7105,2.9259,268.6875,1.0,1.0,-1312.0648,72.526,0.025,2.0
1390.7072,5450.2729,5450273.0,nan,9.5569,9.5569,1.6655,127.2082,0.0,nan,75.672,1.3601,1.3686,1390.7072,0.5984,-633.1252,nan,0.0099,0.0251,0.0251,17881.4727,2.2747,1.6655,2.7739,268.5488,1.0,1.0,-1312.2172,72.402,0.0251,2.0
1390.8596,5585.7515,5585751.5,nan,9.3324,9.3324,1.5091,125.8041,0.0,nan,76.0931,1.2754,1.261,1390.8596,0.5943,-633.1988,nan,0.0122,0.0259,0.0259,18325.957,2.3055,1.5091,2.2774,268.0267,1.0,1.0,-1312.3696,71.526,0.0259,2.0
1391.012,5711.1084,5711108.5,nan,9.2321,9.2321,1.4622,125.0761,0.0,nan,77.9137,1.3081,1.3042,1391.012,0.5844,-633.2723,nan,0.0165,0.027,0.027,18737.2324,2.3436,1.4622,2.138,267.1683,1.0,1.0,-1312.522,70.248,0.027,2.0
1391.1644,5758.1445,5758144.5,nan,9.2213,9.2213,1.5285,124.9024,0.0,nan,80.8332,1.3914,1.3994,1391.1644,0.5733,-633.3458,nan,0.022,0.0285,0.0285,18891.5508,2.3596,1.5285,2.3364,266.1686,1.0,1.0,-1312.6744,68.663,0.0285,2.0
1391.3168,5773.1758,5773175.5,nan,9.1896,9.1896,1.6287,124.1443,0.0,nan,84.1637,1.4563,1.4679,1391.3168,0.5614,-633.4194,nan,0.0298,0.0306,0.0306,18940.8652,2.3514,1.6287,2.6526,265.0809,1.0,1.0,-1312.8268,66.355,0.0306,2.0
1391.4692,5941.7222,5941722.0,nan,9.0998,9.0998,1.7023,121.3594,0.0,nan,86.4988,1.4713,1.4803,1391.4692,0.5421,-633.4929,nan,0.0291,0.0285,0.0285,19493.8379,2.3658,1.7023,2.8979,263.5946,1.0,1.0,-1312.9791,64.037,0.0285,2.0
1391.6216,6440.127,6440127.0,nan,9.0086,9.0086,1.7306,114.9868,0.0,nan,86.5824,1.4724,1.4706,1391.6216,0.5158,-633.5664,nan,0.0151,0.0208,0.0208,21129.0254,2.4296,1.7306,2.9949,261.3081,1.0,1.0,-1313.1316,62.876,0.0208,2.0
1391.774,7090.1865,7090186.5,nan,8.9647,8.9647,1.733,107.0417,0.0,nan,84.4236,1.5119,1.5085,1391.7739,0.496,-633.64,nan,0.0267,0.0235,0.0235,23261.7676,2.49,1.733,3.0033,258.6805,1.0,1.0,-1313.2839,62.231,0.0235,2.0
1391.9264,7434.1899,7434190.0,nan,8.9838,8.9838,1.8224,102.2518,0.0,nan,80.1042,1.6669,1.6741,1391.9264,0.4954,-633.7135,nan,0.0681,0.0321,0.0321,24390.3867,2.494,1.8224,3.3212,256.8839,1.0,1.0,-1313.4364,62.922,0.0321,2.0
1392.0788,7206.8857,7206886.0,nan,9.1193,9.1193,2.447,103.7199,0.0,nan,75.3265,1.9911,2.0215,1392.0787,0.5159,-633.787,nan,0.0496,0.0311,0.0311,23644.6387,2.4524,2.447,5.9879,256.4623,1.0,1.0,-1313.5887,65.801,0.0311,2.0
1392.2312,6477.7319,6477732.0,nan,9.399,9.399,3.8401,111.4495,0.0,nan,72.0698,2.2092,2.3038,1392.2312,0.5486,-633.8605,nan,0.0246,0.0281,0.0281,21252.4023,2.3686,3.8401,14.7461,257.7448,1.0,1.0,-1313.7412,69.07,0.0281,2.0
1392.3836,5754.7832,5754783.5,nan,9.6759,9.6759,4.3535,121.754,0.0,nan,70.5241,2.001,2.1011,1392.3835,0.5777,-633.9341,nan,0.0132,0.0259,0.0259,18880.5234,2.2988,4.3535,18.953,260.369,1.0,1.0,-1313.8936,71.5,0.0259,2.0
1392.536,5384.3413,5384341.5,nan,9.7702,9.7702,3.06,129.7616,0.0,nan,70.3071,1.5509,1.5742,1392.536,0.5935,-634.0076,nan,0.0103,0.0249,0.0249,17665.1621,2.2923,3.06,9.3635,263.2086,1.0,1.0,-1314.046,72.602,0.0249,2.0
1392.6884,5334.4927,5334492.5,nan,9.6388,9.6388,1.6475,131.8524,0.0,nan,71.7996,1.238,1.2249,1392.6884,0.5975,-634.0811,nan,0.0114,0.0255,0.0255,17501.6152,2.3076,1.6475,2.7144,265.3312,1.0,1.0,-1314.1984,71.954,0.0255,2.0
1392.8408,5485.1758,5485175.5,nan,9.4462,9.4462,1.2608,129.3872,0.0,nan,74.2485,1.1695,1.1676,1392.8408,0.5886,-634.1547,nan,0.0164,0.0275,0.0275,17995.9824,2.3284,1.2608,1.5897,266.4852,1.0,1.0,-1314.3508,69.797,0.0275,2.0
1392.9932,5720.687,5720687.0,nan,9.3177,9.3177,1.2327,125.8529,0.0,nan,75.351,1.2022,1.2019,1392.9932,0.5689,-634.2282,nan,0.028,0.0302,0.0302,18768.6582,2.3621,1.2327,1.5195,266.8729,1.0,1.0,-1314.5032,66.758,0.0302,2.0
1393.1456,5946.0122,5946012.5,nan,9.2421,9.2421,1.3541,122.6543,0.0,nan,75.2261,1.2893,1.2945,1393.1456,0.5438,-634.3017,nan,0.0462,0.0328,0.0328,19507.9141,2.3927,1.3541,1.8336,266.6481,1.0,1.0,-1314.6556,63.95,0.0328,2.0
1393.298,6112.2119,6112212.0,nan,9.2091,9.2091,1.5095,120.0527,0.0,nan,75.6679,1.4022,1.4192,1393.298,0.5225,-634.3752,nan,0.0645,0.0345,0.0345,20053.1875,2.4074,1.5095,2.2787,265.9133,1.0,1.0,-1314.808,62.012,0.0345,2.0
1393.4504,6245.6367,6245636.5,nan,9.2047,9.2047,1.6695,117.7199,0.0,nan,76.9916,1.5094,1.5339,1393.4504,0.5087,-634.4488,nan,0.0765,0.0354,0.0354,20490.9336,2.4122,1.6695,2.7871,264.9201,1.0,1.0,-1314.9603,61.091,0.0354,2.0
1393.6028,6391.5703,6391570.0,nan,9.2019,9.2019,1.8525,115.3997,0.0,nan,77.9537,1.6284,1.6583,1393.6028,0.5026,-634.5223,nan,0.08,0.0354,0.0354,20969.7188,2.4199,1.8525,3.4316,263.8006,1.0,1.0,-1315.1128,61.056,0.0354,2.0
1393.7552,6525.9917,6525991.5,nan,9.2037,9.2037,2.0672,113.395,0.0,nan,77.7754,1.7716,1.8052,1393.7551,0.5034,-634.5958,nan,0.0768,0.035,0.035,21410.7324,2.4279,2.0672,4.2733,262.6397,1.0,1.0,-1315.2651,61.481,0.035,2.0
1393.9076,6593.0576,6593058.0,nan,9.2075,9.2075,2.2583,112.3076,0.0,nan,77.0526,1.9244,1.9402,1393.9076,0.5079,-634.6694,nan,0.072,0.0348,0.0348,21630.7676,2.4293,2.2583,5.1001,261.7465,1.0,1.0,-1315.4176,61.742,0.0348,2.0
1394.06,6565.4468,6565447.0,nan,9.21,9.21,2.4883,112.4406,0.0,nan,76.5966,2.1265,2.1074,1394.0599,0.5111,-634.7429,nan,0.0687,0.0348,0.0348,21540.1797,2.422,2.4883,6.1919,261.345,1.0,1.0,-1315.5699,61.712,0.0348,2.0
1394.2124,6465.0791,6465079.0,nan,9.218,9.218,2.8671,113.5035,0.0,nan,76.9232,2.4071,2.369,1394.2124,0.5124,-634.8165,nan,0.0648,0.0348,0.0348,21210.8887,2.4075,2.8671,8.2203,261.3333,1.0,1.0,-1315.7224,61.762,0.0348,2.0
1394.3648,6315.3228,6315323.0,nan,9.2351,9.2351,3.1371,115.2963,0.0,nan,78.1832,2.5389,2.4934,1394.3647,0.514,-634.89,nan,0.0595,0.0343,0.0343,20719.5625,2.3889,3.1371,9.8413,261.5723,1.0,1.0,-1315.8748,62.234,0.0343,2.0
1394.5172,6104.3457,6104345.5,nan,9.2767,9.2767,2.9808,118.0773,0.0,nan,80.4543,2.3091,2.275,1394.5172,0.5184,-634.9635,nan,0.0543,0.0338,0.0338,20027.3809,2.3648,2.9808,8.8849,262.0528,1.0,1.0,-1316.0272,62.83,0.0338,2.0
1394.6696,5891.4824,5891482.5,nan,9.3224,9.3224,2.5455,121.2768,0.0,nan,82.9819,2.0332,2.0279,1394.6696,0.5228,-635.037,nan,0.0511,0.0335,0.0335,19329.0098,2.3442,2.5455,6.4795,262.5975,1.0,1.0,-1316.1796,63.117,0.0335,2.0
1394.822,5772.3877,5772388.0,nan,9.3254,9.3254,2.2936,123.6886,0.0,nan,83.9478,1.8574,1.8981,1394.822,0.5239,-635.1105,nan,0.0533,0.0339,0.0339,18938.2793,2.3424,2.2936,5.2606,263.0706,1.0,1.0,-1316.332,62.67,0.0339,2.0
1394.9744,5796.3735,5796373.5,nan,9.2741,9.2741,2.0835,124.1144,0.0,nan,82.3314,1.6826,1.7128,1394.9744,0.5183,-635.1841,nan,0.0649,0.0352,0.0352,19016.9746,2.3603,2.0835,4.3408,263.603,1.0,1.0,-1316.4844,61.257,0.0352,2.0
1395.1268,5971.1704,5971170.5,nan,9.2116,9.2116,1.8494,121.8854,0.0,nan,78.8168,1.551,1.5315,1395.1268,0.5051,-635.2576,nan,0.0886,0.0372,0.0372,19590.4531,2.3878,1.8494,3.4202,264.1285,1.0,1.0,-1316.6368,59.062,0.0372,2.0
