DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,ONE-WAYTIME1,PERF_INT,PERMEABILITY,PHIT,PIGE,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1639.3673,5956.9243,5956924.0,nan,10.2746,10.2746,121.87,0.0,nan,71.5723,1.5617,1.5345,2.0649,1639.3673,0.5892,-753.4811,nan,nan,0.2964,0.0568,0.0568,0.0568,19543.7148,2.3818,1.5616,1.5617,2.439,45.731,1.0,1.0,1.0,-1561.6672,78.0927,0.0568,nan
1639.476,5956.7695,5962488.5,nan,10.1737,10.1737,121.4089,0.0,nan,74.8644,1.5394,1.5104,1.9635,1639.476,0.5814,-753.5336,nan,nan,0.2959,0.0596,0.0596,0.0596,19561.9707,2.3727,1.5394,1.5394,2.3699,45.699,1.0,1.0,1.0,-1561.776,77.025,0.0596,nan
1639.5196,5964.7207,5964720.5,nan,10.1234,10.1234,121.224,0.0,nan,75.2663,1.5363,1.5085,1.9526,1639.5195,0.5794,-753.5546,nan,nan,0.2958,0.0603,0.0603,0.0603,19569.293,2.3723,1.5362,1.5363,2.3602,45.6728,1.0,1.0,1.0,-1561.8196,76.7292,0.0603,nan
1639.6284,5996.2441,6005340.0,nan,9.998,9.998,120.5294,0.0,nan,76.2693,1.5284,1.5037,1.9254,1639.6284,0.5744,-753.6071,nan,nan,0.2954,0.0622,0.0622,0.0622,19702.5605,2.3711,1.5284,1.5284,2.3361,45.6073,1.0,1.0,1.0,-1561.9283,75.991,0.0622,nan
1639.672,6021.6182,6021618.0,nan,9.9161,9.9161,120.251,0.0,nan,75.9687,1.5303,1.5099,1.9543,1639.672,0.5755,-753.6282,nan,nan,0.2956,0.0616,0.0616,0.0616,19755.9648,2.3757,1.5303,1.5303,2.3417,45.5627,1.0,1.0,1.0,-1561.9719,76.2393,0.0616,nan
1639.7808,6086.2886,6092858.5,nan,9.7119,9.7119,119.5399,0.0,nan,75.2185,1.5349,1.5254,2.0262,1639.7808,0.578,-753.6807,nan,nan,0.2959,0.06,0.06,0.06,19989.6934,2.387,1.5349,1.5349,2.3558,45.4514,1.0,1.0,1.0,-1562.0808,76.859,0.06,nan
1639.8244,6121.4067,6121407.0,nan,9.6142,9.6142,119.255,0.0,nan,74.7104,1.5398,1.5389,2.0553,1639.8243,0.5816,-753.7017,nan,nan,0.2968,0.0575,0.0575,0.0575,20083.3555,2.395,1.5399,1.5398,2.3711,45.3865,1.0,1.0,1.0,-1562.1244,77.8068,0.0575,nan
1639.9332,6187.5322,6186475.0,nan,9.3705,9.3705,118.9701,0.0,nan,73.4427,1.5523,1.5725,2.1279,1639.9332,0.5907,-753.7542,nan,nan,0.2988,0.0514,0.0514,0.0514,20296.834,2.4151,1.5523,1.5523,2.4095,45.2247,1.0,1.0,1.0,-1562.2332,80.172,0.0514,nan
1639.9768,6212.5503,6212550.0,nan,9.2804,9.2804,118.856,0.0,nan,72.7667,1.5584,1.5888,2.1518,1639.9768,0.5954,-753.7752,nan,nan,0.2996,0.0487,0.0487,0.0487,20382.3828,2.4226,1.5585,1.5584,2.4287,45.1557,1.0,1.0,1.0,-1562.2767,81.2039,0.0487,nan
1640.0856,6247.5039,6241955.0,nan,9.0557,9.0557,119.0966,0.0,nan,71.0798,1.5737,1.6294,2.2112,1640.0856,0.6071,-753.8277,nan,nan,0.3015,0.0421,0.0421,0.0421,20478.8555,2.4411,1.5738,1.5737,2.4765,44.9834,1.0,1.0,1.0,-1562.3856,83.779,0.0421,nan
1640.1292,6253.7388,6253738.5,nan,9.025,9.025,119.193,0.0,nan,70.4188,1.5794,1.6419,2.2462,1640.1292,0.6112,-753.8488,nan,nan,0.3015,0.0403,0.0403,0.0403,20517.5156,2.4455,1.5794,1.5794,2.4945,44.9212,1.0,1.0,1.0,-1562.4292,84.3798,0.0403,nan
1640.238,6238.5269,6233473.5,nan,8.9483,8.9483,120.0219,0.0,nan,68.7693,1.5936,1.6731,2.3335,1640.238,0.6213,-753.9012,nan,nan,0.3016,0.0361,0.0361,0.0361,20451.0293,2.4566,1.5936,1.5936,2.5394,44.7658,1.0,1.0,1.0,-1562.538,85.879,0.0361,nan
1640.2816,6225.3525,6225352.5,nan,8.9465,8.9465,120.354,0.0,nan,67.995,1.5992,1.6779,2.3532,1640.2816,0.6262,-753.9223,nan,nan,0.3012,0.0349,0.0349,0.0349,20424.3848,2.4582,1.5993,1.5992,2.5575,44.7109,1.0,1.0,1.0,-1562.5815,86.2792,0.0349,nan
1640.3904,6196.8701,6195615.0,nan,8.9421,8.9421,121.1031,0.0,nan,66.0627,1.6133,1.6897,2.4023,1640.3904,0.6386,-753.9748,nan,nan,0.3001,0.0318,0.0318,0.0318,20326.8223,2.4621,1.6133,1.6133,2.6026,44.574,1.0,1.0,1.0,-1562.6904,87.278,0.0318,nan
1640.4341,6183.6714,6183671.0,nan,8.944,8.944,121.404,0.0,nan,65.3491,1.6196,1.6885,2.3845,1640.4341,0.6438,-753.9958,nan,nan,0.2993,0.0315,0.0315,0.0315,20287.6348,2.463,1.6197,1.6196,2.6233,44.5299,1.0,1.0,1.0,-1562.7341,87.4787,0.0315,nan
1640.5428,6152.188,6152990.0,nan,8.9487,8.9487,122.1313,0.0,nan,63.5741,1.6354,1.6856,2.3405,1640.5428,0.6568,-754.0483,nan,nan,0.2973,0.0308,0.0308,0.0308,20186.9746,2.4651,1.6355,1.6354,2.6746,44.4204,1.0,1.0,1.0,-1562.8428,87.978,0.0308,nan
1640.5864,6140.6836,6140683.5,nan,8.95,8.95,122.423,0.0,nan,62.9686,1.643,1.683,2.3165,1640.5864,0.6593,-754.0693,nan,nan,0.2961,0.0308,0.0308,0.0308,20146.5996,2.4664,1.6431,1.643,2.6997,44.3819,1.0,1.0,1.0,-1562.8864,88.0146,0.0308,nan
1640.6952,6127.2056,6127872.5,nan,8.9531,8.9531,122.8496,0.0,nan,61.4575,1.662,1.6766,2.2568,1640.6952,0.6656,-754.1218,nan,nan,0.293,0.0308,0.0308,0.0308,20104.5684,2.4696,1.6621,1.662,2.7622,44.2858,1.0,1.0,1.0,-1562.9952,88.106,0.0308,nan
1640.7389,6122.7271,6122727.0,nan,8.9534,8.9534,123.021,0.0,nan,61.357,1.67,1.6765,2.2366,1640.7389,0.6641,-754.1429,nan,nan,0.2921,0.0308,0.0308,0.0308,20087.6875,2.4712,1.6701,1.67,2.7891,44.2488,1.0,1.0,1.0,-1563.0389,88.106,0.0308,nan
1640.8476,6126.5972,6125302.5,nan,8.954,8.954,123.1459,0.0,nan,61.107,1.69,1.6761,2.1865,1640.8475,0.6606,-754.1954,nan,nan,0.2899,0.0308,0.0308,0.0308,20096.1387,2.4753,1.6901,1.69,2.856,44.1566,1.0,1.0,1.0,-1563.1476,88.106,0.0308,nan
1640.8912,6126.3359,6126335.5,nan,8.9528,8.9528,123.196,0.0,nan,61.2679,1.6957,1.6805,2.1791,1640.8911,0.6576,-754.2164,nan,nan,0.2902,0.0308,0.0308,0.0308,20099.5273,2.4762,1.6958,1.6957,2.8756,44.1296,1.0,1.0,1.0,-1563.1912,87.8731,0.0308,nan
1641.0,6127.5698,6124101.0,nan,8.9497,8.9497,123.283,0.0,nan,61.6697,1.7101,1.6913,2.1606,1641.0,0.6502,-754.2689,nan,nan,0.2907,0.0305,0.0305,0.0305,20092.1953,2.4784,1.7102,1.7101,2.9245,44.0622,1.0,1.0,1.0,-1563.2999,87.292,0.0305,nan
1641.0437,6123.2036,6123203.5,nan,8.9476,8.9476,123.318,0.0,nan,62.1496,1.7119,1.6993,2.1758,1641.0437,0.6486,-754.29,nan,nan,0.2915,0.0305,0.0305,0.0305,20089.25,2.4774,1.712,1.7119,2.9307,44.0431,1.0,1.0,1.0,-1563.3436,87.2045,0.0305,nan
1641.1524,6103.6279,6100338.5,nan,8.9423,8.9423,123.5814,0.0,nan,63.3433,1.7164,1.7191,2.2137,1641.1523,0.6449,-754.3424,nan,nan,0.2933,0.0304,0.0304,0.0304,20014.2344,2.4747,1.7164,1.7164,2.9461,43.9955,1.0,1.0,1.0,-1563.4524,86.987,0.0304,nan
1641.196,6091.1675,6091167.5,nan,8.9398,8.9398,123.687,0.0,nan,63.8008,1.7137,1.7264,2.2311,1641.1959,0.6456,-754.3635,nan,nan,0.2941,0.0305,0.0305,0.0305,19984.1445,2.4718,1.7137,1.7137,2.9369,43.9772,1.0,1.0,1.0,-1563.496,87.217,0.0305,nan
1641.3048,6039.2222,6036332.0,nan,8.9336,8.9336,124.3805,0.0,nan,64.9425,1.707,1.7444,2.2745,1641.3048,0.6476,-754.416,nan,nan,0.2959,0.0307,0.0307,0.0307,19804.2383,2.4644,1.707,1.707,2.9139,43.9316,1.0,1.0,1.0,-1563.6047,87.791,0.0307,nan
1641.3485,6014.3071,6014307.0,nan,8.9335,8.9335,124.659,0.0,nan,65.0514,1.7009,1.7467,2.2835,1641.3485,0.6498,-754.4371,nan,nan,0.297,0.0308,0.0308,0.0308,19731.9785,2.4598,1.7009,1.7009,2.8933,43.9117,1.0,1.0,1.0,-1563.6484,87.8813,0.0308,nan
1641.4572,5940.8301,5936329.0,nan,8.9331,8.9331,125.6047,0.0,nan,65.3222,1.6859,1.7524,2.3057,1641.4572,0.6554,-754.4895,nan,nan,0.2999,0.0308,0.0308,0.0308,19476.1445,2.4481,1.6858,1.6859,2.8422,43.8623,1.0,1.0,1.0,-1563.7572,88.106,0.0308,nan
1641.5008,5905.0518,5905051.5,nan,8.9352,8.9352,125.984,0.0,nan,64.7884,1.6776,1.7473,2.3116,1641.5007,0.6568,-754.5106,nan,nan,0.3003,0.0308,0.0308,0.0308,19373.5293,2.4408,1.6775,1.6776,2.8144,43.8555,1.0,1.0,1.0,-1563.8008,88.106,0.0308,nan
1641.6096,5818.0059,5811830.0,nan,8.9404,8.9404,126.9021,0.0,nan,63.4566,1.6569,1.7344,2.3263,1641.6096,0.6601,-754.563,nan,nan,0.3012,0.0308,0.0308,0.0308,19067.6836,2.4223,1.6568,1.6569,2.7452,43.8384,1.0,1.0,1.0,-1563.9095,88.106,0.0308,nan
1641.6532,5774.4727,5774473.0,nan,8.945,8.945,127.27,0.0,nan,62.6726,1.6468,1.7219,2.3128,1641.6532,0.6594,-754.584,nan,nan,0.3011,0.031,0.031,0.031,18945.1211,2.4111,1.6467,1.6468,2.7121,43.8411,1.0,1.0,1.0,-1563.9531,88.0336,0.031,nan
1641.762,5671.7944,5663879.5,nan,8.9566,8.9566,128.0781,0.0,nan,60.7164,1.6216,1.6906,2.2792,1641.762,0.6574,-754.6365,nan,nan,0.3011,0.0315,0.0315,0.0315,18582.2812,2.3833,1.6215,1.6216,2.6296,43.8477,1.0,1.0,1.0,-1564.062,87.853,0.0315,nan
1641.8056,5619.5605,5619560.5,nan,8.9747,8.9747,128.402,0.0,nan,60.1033,1.6094,1.6725,2.2503,1641.8055,0.6554,-754.6576,nan,nan,0.3008,0.0331,0.0331,0.0331,18436.8789,2.3673,1.6093,1.6094,2.5904,43.8626,1.0,1.0,1.0,-1564.1056,87.2499,0.0331,nan
1641.9144,5491.2065,5488357.0,nan,9.0198,9.0198,129.1902,0.0,nan,58.5734,1.5789,1.6275,2.1781,1641.9144,0.6503,-754.7101,nan,nan,0.3001,0.037,0.037,0.037,18006.4199,2.3275,1.5788,1.5789,2.4929,43.8998,1.0,1.0,1.0,-1564.2144,85.745,0.037,nan
1641.958,5435.7788,5435779.0,nan,9.0642,9.0642,129.506,0.0,nan,58.4218,1.5644,1.6054,2.1481,1641.958,0.6482,-754.7311,nan,nan,0.2997,0.0388,0.0388,0.0388,17833.9199,2.3096,1.5642,1.5644,2.4478,43.9355,1.0,1.0,1.0,-1564.2579,85.0212,0.0388,nan
1642.0668,5295.8491,5302065.5,nan,9.175,9.175,130.3627,0.0,nan,58.0436,1.5282,1.5502,2.0732,1642.0668,0.643,-754.7836,nan,nan,0.2988,0.0435,0.0435,0.0435,17395.2285,2.265,1.528,1.5282,2.3353,44.0246,1.0,1.0,1.0,-1564.3668,83.215,0.0435,nan
1642.1104,5248.4819,5248482.0,nan,9.2314,9.2314,130.706,0.0,nan,58.3053,1.5132,1.5264,2.0432,1642.1104,0.6418,-754.8046,nan,nan,0.2986,0.0447,0.0447,0.0447,17219.4297,2.2507,1.5131,1.5132,2.2904,44.0778,1.0,1.0,1.0,-1564.4104,82.7716,0.0447,nan
1642.2192,5147.7285,5163502.5,nan,9.3722,9.3722,131.1443,0.0,nan,58.9585,1.4759,1.467,1.9683,1642.2192,0.6389,-754.8572,nan,nan,0.2981,0.0475,0.0475,0.0475,16940.625,2.2149,1.4757,1.4759,2.1783,44.2105,1.0,1.0,1.0,-1564.5192,81.665,0.0475,nan
1642.2628,5129.4482,5129448.0,nan,9.4318,9.4318,131.32,0.0,nan,59.4982,1.4626,1.4465,1.9378,1642.2628,0.6415,-754.8782,nan,nan,0.2983,0.0464,0.0464,0.0464,16828.8984,2.21,1.4625,1.4626,2.1398,44.2653,1.0,1.0,1.0,-1564.5627,82.1007,0.0464,nan
1642.3716,5115.6318,5135906.5,nan,9.5806,9.5806,130.9447,0.0,nan,60.845,1.4296,1.3952,1.8616,1642.3716,0.648,-754.9307,nan,nan,0.2988,0.0436,0.0436,0.0436,16850.0879,2.1977,1.4295,1.4296,2.0438,44.4022,1.0,1.0,1.0,-1564.6716,83.188,0.0436,nan
1642.4153,5138.5005,5138500.5,nan,9.6192,9.6192,130.794,0.0,nan,61.2598,1.4198,1.3821,1.8377,1642.4153,0.6536,-754.9518,nan,nan,0.2994,0.0408,0.0408,0.0408,16858.5977,2.205,1.4197,1.4198,2.0162,44.4481,1.0,1.0,1.0,-1564.7153,84.2584,0.0408,nan
1642.524,5226.293,5242303.5,nan,9.7152,9.7152,129.6535,0.0,nan,62.2915,1.3956,1.3496,1.7782,1642.524,0.6677,-755.0042,nan,nan,0.3006,0.0339,0.0339,0.0339,17199.1582,2.2231,1.3955,1.3956,1.9477,44.5624,1.0,1.0,1.0,-1564.824,86.921,0.0339,nan
1642.5676,5283.939,5283939.0,nan,9.7109,9.7109,129.196,0.0,nan,62.44,1.3907,1.3462,1.7707,1642.5676,0.6728,-755.0253,nan,nan,0.3008,0.033,0.033,0.033,17335.7578,2.2397,1.3906,1.3907,1.9341,44.5993,1.0,1.0,1.0,-1564.8676,87.26,0.033,nan
1642.6764,5461.501,5467567.5,nan,9.7,9.7,127.3061,0.0,nan,62.8104,1.3784,1.3376,1.752,1642.6764,0.6854,-755.0778,nan,nan,0.3012,0.0308,0.0308,0.0308,17938.2148,2.2811,1.3784,1.3784,1.9001,44.6914,1.0,1.0,1.0,-1564.9764,88.106,0.0308,nan
1642.7201,5541.3228,5541322.5,nan,9.6595,9.6595,126.547,0.0,nan,62.7724,1.3783,1.3429,1.7606,1642.7201,0.6884,-755.0988,nan,nan,0.3012,0.0308,0.0308,0.0308,18180.1934,2.3006,1.3782,1.3783,1.8996,44.713,1.0,1.0,1.0,-1565.0201,88.106,0.0308,nan
1642.8288,5732.2896,5728723.0,nan,9.5585,9.5585,124.9154,0.0,nan,62.6777,1.3779,1.3563,1.7821,1642.8287,0.6957,-755.1512,nan,nan,0.3012,0.0308,0.0308,0.0308,18795.0215,2.3493,1.3779,1.3779,1.8985,44.7667,1.0,1.0,1.0,-1565.1288,88.106,0.0308,nan
1642.8724,5803.8896,5803890.0,nan,9.5029,9.5029,124.261,0.0,nan,62.7478,1.3831,1.3679,1.8005,1642.8723,0.6986,-755.1723,nan,nan,0.3012,0.0308,0.0308,0.0308,19041.6328,2.3661,1.3831,1.3831,1.913,44.7728,1.0,1.0,1.0,-1565.1724,88.106,0.0308,nan
1642.9812,5943.2935,5934738.0,nan,9.3641,9.3641,123.5069,0.0,nan,62.9226,1.3961,1.3968,1.8464,1642.9812,0.7059,-755.2248,nan,nan,0.3012,0.0308,0.0308,0.0308,19470.9258,2.4083,1.3962,1.3961,1.9492,44.788,1.0,1.0,1.0,-1565.2811,88.106,0.0308,nan
1643.0249,5987.2944,5987294.0,nan,9.3032,9.3032,123.204,0.0,nan,62.8672,1.4073,1.4129,1.8787,1643.0249,0.7094,-755.2459,nan,nan,0.3012,0.0308,0.0308,0.0308,19643.3535,2.4201,1.4074,1.4073,1.9808,44.7798,1.0,1.0,1.0,-1565.3248,88.106,0.0308,nan
1643.1336,6068.063,6060300.5,nan,9.1518,9.1518,123.0484,0.0,nan,62.7292,1.4351,1.4528,1.9591,1643.1335,0.7183,-755.2983,nan,nan,0.3012,0.0308,0.0308,0.0308,19882.875,2.4497,1.4352,1.4351,2.0596,44.7593,1.0,1.0,1.0,-1565.4336,88.106,0.0308,nan
1643.1772,6089.584,6089584.0,nan,9.107,9.107,122.986,0.0,nan,62.7549,1.4523,1.4728,1.9974,1643.1771,0.7195,-755.3194,nan,nan,0.2995,0.0308,0.0308,0.0308,19978.9492,2.4571,1.4524,1.4523,2.1099,44.7248,1.0,1.0,1.0,-1565.4772,88.106,0.0308,nan
1643.286,6124.4482,6116260.5,nan,8.9951,8.9951,123.21,0.0,nan,62.8188,1.4951,1.5228,2.0931,1643.286,0.7227,-755.3719,nan,nan,0.2953,0.0308,0.0308,0.0308,20066.4707,2.4757,1.4953,1.4951,2.2354,44.6385,1.0,1.0,1.0,-1565.5859,88.106,0.0308,nan
1643.3297,6126.9751,6126975.0,nan,8.9801,8.9801,123.3,0.0,nan,62.6067,1.5163,1.5477,2.1288,1643.3297,0.7171,-755.3929,nan,nan,0.2938,0.0308,0.0308,0.0308,20101.625,2.4785,1.5165,1.5163,2.3002,44.5988,1.0,1.0,1.0,-1565.6296,88.106,0.0308,nan
1643.4384,6144.6621,6133198.5,nan,8.9427,8.9427,123.2943,0.0,nan,62.0791,1.569,1.6097,2.2176,1643.4384,0.703,-755.4454,nan,nan,0.2901,0.0308,0.0308,0.0308,20122.043,2.4856,1.5692,1.569,2.4616,44.5001,1.0,1.0,1.0,-1565.7384,88.106,0.0308,nan
1643.482,6135.6948,6135695.0,nan,8.9386,8.9386,123.292,0.0,nan,61.5947,1.5904,1.637,2.2534,1643.4819,0.6917,-755.4664,nan,nan,0.291,0.0308,0.0308,0.0308,20130.2324,2.4819,1.5906,1.5904,2.5304,44.4679,1.0,1.0,1.0,-1565.782,88.0659,0.0308,nan
1643.5908,6156.9912,6142477.0,nan,8.9284,8.9284,122.4118,0.0,nan,60.3859,1.6438,1.7052,2.3426,1643.5908,0.6636,-755.5189,nan,nan,0.2933,0.0308,0.0308,0.0308,20152.4824,2.4727,1.644,1.6438,2.7021,44.3878,1.0,1.0,1.0,-1565.8907,87.966,0.0308,nan
1643.6344,6145.1943,6145194.5,nan,8.9287,8.9287,122.059,0.0,nan,59.8466,1.6611,1.7293,2.369,1643.6344,0.6514,-755.54,nan,nan,0.2943,0.0349,0.0349,0.0349,20161.3984,2.4609,1.6613,1.6611,2.76,44.3662,1.0,1.0,1.0,-1565.9343,86.3885,0.0349,nan
1643.7432,6094.9531,6084618.5,nan,8.9293,8.9293,121.5864,0.0,nan,58.501,1.7043,1.7894,2.4347,1643.7432,0.621,-755.5925,nan,nan,0.2968,0.0453,0.0453,0.0453,19962.6602,2.4313,1.7044,1.7043,2.9045,44.3123,1.0,1.0,1.0,-1566.0432,82.452,0.0453,nan
1643.7868,6060.3433,6060343.5,nan,8.9604,8.9604,121.397,0.0,nan,58.4858,1.7141,1.803,2.4478,1643.7867,0.6123,-755.6135,nan,nan,0.2964,0.05,0.05,0.05,19883.0176,2.4137,1.7142,1.7141,2.9383,44.3193,1.0,1.0,1.0,-1566.0868,80.6551,0.05,nan
1643.8956,5954.417,5957898.5,nan,9.0381,9.0381,121.312,0.0,nan,58.4479,1.7386,1.837,2.4806,1643.8956,0.5904,-755.666,nan,nan,0.2955,0.0618,0.0618,0.0618,19546.9102,2.3699,1.7386,1.7386,3.0226,44.3368,1.0,1.0,1.0,-1566.1956,76.171,0.0618,nan
1643.9392,5916.8452,5916845.0,nan,9.1087,9.1087,121.278,0.0,nan,58.5243,1.7417,1.8351,2.4822,1643.9392,0.5867,-755.687,nan,nan,0.295,0.0643,0.0643,0.0643,19412.2207,2.3543,1.7418,1.7417,3.0336,44.3711,1.0,1.0,1.0,-1566.2391,75.2132,0.0643,nan
1644.048,5813.6802,5831435.0,nan,9.2851,9.2851,121.3872,0.0,nan,58.7148,1.7496,1.8306,2.4864,1644.048,0.5773,-755.7395,nan,nan,0.2939,0.0705,0.0705,0.0705,19132.0039,2.3153,1.7496,1.7496,3.061,44.4568,1.0,1.0,1.0,-1566.348,72.823,0.0705,nan
1644.0916,5797.208,5797208.0,nan,9.3463,9.3463,121.431,0.0,nan,58.8191,1.7492,1.8154,2.4603,1644.0916,0.5781,-755.7606,nan,nan,0.2939,0.0704,0.0704,0.0704,19019.7109,2.3096,1.7492,1.7492,3.0596,44.5008,1.0,1.0,1.0,-1566.3916,72.853,0.0704,nan
1644.2004,5741.1147,5765532.0,nan,9.499,9.499,121.8586,0.0,nan,59.0795,1.7481,1.7776,2.3951,1644.2004,0.58,-755.813,nan,nan,0.294,0.0702,0.0702,0.0702,18915.7891,2.2953,1.7481,1.7481,3.056,44.6108,1.0,1.0,1.0,-1566.5004,72.928,0.0702,nan
1644.244,5752.8384,5752838.5,nan,9.5183,9.5183,122.03,0.0,nan,59.0665,1.7468,1.7588,2.3335,1644.244,0.584,-755.8341,nan,nan,0.2944,0.068,0.068,0.068,18874.1426,2.3032,1.7468,1.7468,3.0513,44.6447,1.0,1.0,1.0,-1566.5439,73.7848,0.068,nan
1644.3528,5814.4526,5832447.5,nan,9.5663,9.5663,121.7732,0.0,nan,59.0341,1.7434,1.7119,2.1799,1644.3528,0.5941,-755.8866,nan,nan,0.2954,0.0624,0.0624,0.0624,19135.3262,2.323,1.7434,1.7434,3.0395,44.7295,1.0,1.0,1.0,-1566.6528,75.923,0.0624,nan
1644.3965,5864.4224,5864422.5,nan,9.5698,9.5698,121.67,0.0,nan,59.1414,1.7422,1.6993,2.1416,1644.3965,0.5998,-755.9077,nan,nan,0.296,0.0589,0.0589,0.0589,19240.2305,2.341,1.7422,1.7422,3.0353,44.7556,1.0,1.0,1.0,-1566.6965,77.2836,0.0589,nan
1644.5052,6019.7827,6022308.0,nan,9.5784,9.5784,120.7943,0.0,nan,59.4081,1.7392,1.668,2.0466,1644.5051,0.614,-755.9601,nan,nan,0.2976,0.0501,0.0501,0.0501,19758.2285,2.3857,1.7391,1.7392,3.0246,44.8204,1.0,1.0,1.0,-1566.8052,80.668,0.0501,nan
1644.5488,6085.6367,6085636.5,nan,9.5508,9.5508,120.443,0.0,nan,60.0921,1.7376,1.6658,2.0414,1644.5487,0.6204,-755.9811,nan,nan,0.2968,0.0458,0.0458,0.0458,19966.0,2.4048,1.7376,1.7376,3.0192,44.8374,1.0,1.0,1.0,-1566.8488,82.0919,0.0458,nan
1644.6576,6226.001,6214901.0,nan,9.4818,9.4818,120.0592,0.0,nan,61.7989,1.7337,1.6601,2.0284,1644.6576,0.6364,-756.0336,nan,nan,0.2947,0.035,0.035,0.035,20390.0977,2.4524,1.7337,1.7337,3.0058,44.88,1.0,1.0,1.0,-1566.9576,85.645,0.035,nan
1644.7013,6266.8213,6266821.0,nan,9.4159,9.4159,119.905,0.0,nan,62.9034,1.7308,1.6665,2.0285,1644.7013,0.6412,-756.0547,nan,nan,0.2923,0.0336,0.0336,0.0336,20560.4375,2.4653,1.7307,1.7308,2.9956,44.8846,1.0,1.0,1.0,-1567.0013,85.9332,0.0336,nan
1644.81,6337.7329,6321705.0,nan,9.2521,9.2521,120.1077,0.0,nan,65.6509,1.7234,1.6824,2.0289,1644.8099,0.653,-756.1072,nan,nan,0.2865,0.0303,0.0303,0.0303,20740.502,2.4974,1.7234,1.7234,2.9702,44.8961,1.0,1.0,1.0,-1567.11,86.65,0.0303,nan
1644.8536,6343.7188,6343719.0,nan,9.195,9.195,120.189,0.0,nan,66.4881,1.7196,1.6922,2.0472,1644.8535,0.6556,-756.1282,nan,nan,0.2854,0.0303,0.0303,0.0303,20812.7266,2.5015,1.7196,1.7196,2.9571,44.8703,1.0,1.0,1.0,-1567.1536,86.7026,0.0303,nan
1644.9624,6336.519,6324461.0,nan,9.0525,9.0525,120.8118,0.0,nan,68.5773,1.71,1.7167,2.093,1644.9624,0.662,-756.1807,nan,nan,0.2827,0.0304,0.0304,0.0304,20749.543,2.5116,1.71,1.71,2.9241,44.8056,1.0,1.0,1.0,-1567.2623,86.834,0.0304,nan
1645.0061,6316.7261,6316726.0,nan,9.0365,9.0365,121.062,0.0,nan,68.5943,1.7074,1.7252,2.1424,1645.0061,0.663,-756.2018,nan,nan,0.283,0.0305,0.0305,0.0305,20724.166,2.5089,1.7074,1.7074,2.9153,44.7585,1.0,1.0,1.0,-1567.306,87.0878,0.0305,nan
1645.1148,6235.8354,6232546.5,nan,8.9966,8.9966,122.3089,0.0,nan,68.6366,1.701,1.7463,2.2653,1645.1147,0.6654,-756.2542,nan,nan,0.2838,0.0307,0.0307,0.0307,20447.9883,2.5023,1.701,1.701,2.8934,44.6412,1.0,1.0,1.0,-1567.4148,87.719,0.0307,nan
1645.1584,6198.7817,6198782.0,nan,8.9946,8.9946,122.809,0.0,nan,68.1821,1.7002,1.7513,2.2905,1645.1583,0.6648,-756.2753,nan,nan,0.2851,0.0307,0.0307,0.0307,20337.2109,2.4976,1.7002,1.7002,2.8908,44.5911,1.0,1.0,1.0,-1567.4584,87.8226,0.0307,nan
1645.2672,6122.7715,6124862.0,nan,8.9897,8.9897,123.75,0.0,nan,67.0477,1.6983,1.764,2.3533,1645.2672,0.6632,-756.3278,nan,nan,0.2882,0.0308,0.0308,0.0308,20094.6914,2.4859,1.6983,1.6983,2.8842,44.4658,1.0,1.0,1.0,-1567.5671,88.081,0.0308,nan
1645.3109,6095.1719,6095171.5,nan,8.9903,8.9903,124.128,0.0,nan,66.2917,1.6988,1.7655,2.3503,1645.3109,0.66,-756.3488,nan,nan,0.2895,0.0308,0.0308,0.0308,19997.2832,2.4822,1.6988,1.6988,2.886,44.4176,1.0,1.0,1.0,-1567.6108,87.9738,0.0308,nan
1645.4196,6075.2339,6078240.5,nan,8.9916,8.9916,124.0802,0.0,nan,64.411,1.7001,1.7694,2.3429,1645.4196,0.652,-756.4013,nan,nan,0.293,0.0307,0.0307,0.0307,19941.7344,2.4732,1.7002,1.7001,2.8905,44.2975,1.0,1.0,1.0,-1567.7196,87.707,0.0307,nan
1645.4632,6071.4492,6071449.5,nan,8.9938,8.9938,124.061,0.0,nan,63.8254,1.7006,1.7661,2.3377,1645.4631,0.6464,-756.4223,nan,nan,0.2935,0.0321,0.0321,0.0321,19919.4531,2.4712,1.7006,1.7006,2.892,44.2553,1.0,1.0,1.0,-1567.7632,86.9065,0.0321,nan
1645.572,6092.1963,6094556.5,nan,8.9994,8.9994,123.3985,0.0,nan,62.3639,1.7017,1.7579,2.3247,1645.572,0.6323,-756.4749,nan,nan,0.2947,0.0356,0.0356,0.0356,19995.2637,2.4664,1.7017,1.7017,2.8958,44.1501,1.0,1.0,1.0,-1567.8719,84.909,0.0356,nan
1645.6156,6103.8169,6103816.5,nan,9.0024,9.0024,123.133,0.0,nan,62.2719,1.7002,1.7495,2.3061,1645.6156,0.6252,-756.4958,nan,nan,0.2941,0.0383,0.0383,0.0383,20025.6445,2.4658,1.7002,1.7002,2.8905,44.1311,1.0,1.0,1.0,-1567.9155,83.6679,0.0383,nan
