DEPTH,ACOUSTICIMPEDANCE1,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,NPHI,PERF_INT,PIGN,PIGN_MODELLING,RHOB,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,ZLT
1464.002,5344.7412,nan,8.8775,8.8775,1.5847,132.1351,0.0,nan,87.3344,1.3757,1.3618,0.7235,nan,0.0061,0.0061,2.317,316.5244,1.0,1.0,-1385.382,94.898,14.0
1464.1544,5459.2549,nan,8.8803,8.8803,1.562,132.3364,0.0,nan,86.5741,1.3594,1.3529,0.7034,nan,0.0108,0.0108,2.3703,316.6815,1.0,1.0,-1385.5344,91.692,14.0
1464.3068,5732.4087,nan,8.8709,8.8709,1.5037,130.709,0.0,nan,84.2807,1.364,1.3403,0.6671,nan,0.0154,0.0154,2.4583,316.2932,1.0,1.0,-1385.6868,87.288,14.0
1464.4592,6160.9668,nan,8.8495,8.8495,1.4909,126.1031,0.0,nan,80.9923,1.4698,1.4164,0.6386,nan,0.0178,0.0178,2.5489,315.6655,1.0,1.0,-1385.8392,81.919,14.0
1464.6116,6655.7915,nan,8.8375,8.8375,1.8733,119.3286,0.0,nan,78.0113,1.7447,1.7605,0.6393,nan,0.0202,0.0202,2.6057,315.1783,1.0,1.0,-1385.9916,76.687,14.0
1464.764,6910.1465,nan,8.8477,8.8477,2.6469,113.7308,0.0,nan,75.774,2.0109,2.1196,0.6679,nan,0.027,0.027,2.5784,314.9307,1.0,1.0,-1386.144,72.701,14.0
1464.9164,6749.4136,nan,8.8578,8.8578,2.8992,112.7948,0.0,nan,75.9259,1.9207,1.93,0.7068,nan,0.0314,0.0314,2.4977,315.0175,1.0,1.0,-1386.2964,73.54,14.0
1465.0688,6402.0947,nan,8.8571,8.8571,2.3707,116.3274,0.0,nan,78.2357,1.6165,1.5736,0.7424,nan,0.0253,0.0253,2.4434,314.9842,1.0,1.0,-1386.4489,80.559,14.0
1465.2212,6094.0537,nan,8.8298,8.8298,1.7967,122.1515,0.0,nan,80.1165,1.4226,1.4035,0.7576,nan,0.0146,0.0146,2.4423,314.6899,1.0,1.0,-1386.6012,88.763,14.0
1465.3736,5979.0327,nan,8.7999,8.7999,1.567,126.5655,0.0,nan,79.9812,1.3845,1.3643,0.7483,nan,0.0098,0.0098,2.4827,314.4005,1.0,1.0,-1386.7537,92.035,14.0
1465.526,6059.8003,nan,8.7849,8.7849,1.5522,126.643,0.0,nan,77.6037,1.3941,1.3779,0.7075,nan,0.0135,0.0135,2.5178,314.1208,1.0,1.0,-1386.906,87.992,14.0
1465.6784,6229.8545,nan,8.7963,8.7963,1.5949,122.6112,0.0,nan,74.7987,1.4407,1.4413,0.6522,nan,0.0266,0.0266,2.5061,314.0627,1.0,1.0,-1387.0584,77.703,14.0
1465.8308,6432.9424,nan,8.8439,8.8439,1.8248,116.6405,0.0,nan,73.6768,1.6489,1.6289,0.6071,nan,0.0437,0.0437,2.4618,314.2978,1.0,1.0,-1387.2108,65.845,14.0
1465.9832,6535.2607,nan,8.9066,8.9066,2.4941,112.1941,0.0,nan,74.0156,1.8649,1.9001,0.5821,nan,0.0547,0.0547,2.4056,314.4464,1.0,1.0,-1387.3632,58.091,14.0
1466.1356,6525.6479,nan,8.9408,8.9408,2.9262,111.5373,0.0,nan,75.4249,1.7359,1.8139,0.5704,nan,0.056,0.056,2.388,314.4145,1.0,1.0,-1387.5156,57.045,14.0
1466.288,6431.4902,nan,8.9633,8.9633,2.4616,114.2873,0.0,nan,77.5003,1.5212,1.5331,0.5648,nan,0.0516,0.0516,2.4115,314.1396,1.0,1.0,-1387.668,60.426,14.0
1466.4404,6242.1011,nan,8.9696,8.9696,1.8792,118.8798,0.0,nan,79.1617,1.4777,1.4747,0.5658,nan,0.0463,0.0463,2.4346,313.7414,1.0,1.0,-1387.8204,64.502,14.0
1466.5928,6083.5669,nan,8.9889,8.9889,1.6893,122.6962,0.0,nan,80.7402,1.5462,1.5523,0.575,nan,0.0419,0.0419,2.4489,313.5105,1.0,1.0,-1387.9728,67.877,14.0
1466.7452,6012.4409,nan,9.0276,9.0276,1.7349,124.0555,0.0,nan,82.6649,1.5654,1.5673,0.5917,nan,0.0384,0.0384,2.4471,313.1614,1.0,1.0,-1388.1252,70.531,14.0
1466.8976,5967.8926,nan,9.0342,9.0342,1.7479,123.1316,0.0,nan,83.4304,1.5313,1.5367,0.6114,nan,0.0369,0.0369,2.4109,312.5726,1.0,1.0,-1388.2776,71.741,14.0
1467.05,5966.3525,nan,9.0061,9.0061,1.7618,120.8865,0.0,nan,82.4275,1.6399,1.6266,0.6326,nan,0.0382,0.0382,2.3663,312.1167,1.0,1.0,-1388.4301,70.754,14.0
1467.2024,5936.7788,nan,9.0284,9.0284,2.1209,118.9719,0.0,nan,80.8653,1.9073,1.9506,0.6517,nan,0.0405,0.0405,2.3173,311.9798,1.0,1.0,-1388.5824,68.968,14.0
1467.3548,5797.5312,nan,9.1138,9.1138,2.4947,119.1235,0.0,nan,80.4402,1.9282,1.9996,0.6669,nan,0.0397,0.0397,2.2658,312.2586,1.0,1.0,-1388.7349,69.57,14.0
1467.5072,5682.3057,nan,9.182,9.182,2.3082,121.2569,0.0,nan,82.3191,1.6275,1.6248,0.6658,nan,0.0351,0.0351,2.2606,312.6613,1.0,1.0,-1388.8872,73.117,14.0
1467.6596,5681.9116,nan,9.2629,9.2629,1.7367,123.6669,0.0,nan,85.5853,1.3572,1.3612,0.6439,nan,0.0312,0.0312,2.3053,312.7196,1.0,1.0,-1389.0396,76.072,14.0
1467.812,5828.6597,nan,9.3147,9.3147,1.4617,124.3488,0.0,nan,87.475,1.306,1.3089,0.6122,nan,0.0314,0.0314,2.3779,312.5498,1.0,1.0,-1389.192,75.605,14.0
1467.9644,6145.9932,nan,9.1835,9.1835,1.4529,122.6725,0.0,nan,86.093,1.4233,1.3893,0.5885,nan,0.0324,0.0324,2.4736,312.2241,1.0,1.0,-1389.3444,72.926,14.0
1468.1168,6551.1001,nan,8.9568,8.9568,1.7114,119.5043,0.0,nan,81.7315,1.6577,1.6692,0.5844,nan,0.0306,0.0306,2.5685,311.7739,1.0,1.0,-1389.4968,70.394,14.0
1468.2692,6786.5063,nan,8.8458,8.8458,2.1606,116.5075,0.0,nan,77.1165,1.9072,1.9456,0.5949,nan,0.0312,0.0312,2.5941,311.4526,1.0,1.0,-1389.6492,68.059,14.0
1468.4216,6767.6025,nan,8.8484,8.8484,2.5559,115.1377,0.0,nan,74.7806,1.9301,1.9544,0.6119,nan,0.0349,0.0349,2.5564,311.0879,1.0,1.0,-1389.8016,66.778,14.0
1468.574,6693.7388,nan,8.8735,8.8735,2.6487,115.5503,0.0,nan,75.2738,1.8284,1.8485,0.6268,nan,0.0354,0.0354,2.5376,310.705,1.0,1.0,-1389.954,68.073,14.0
1468.7264,6597.4463,nan,8.8771,8.8771,2.464,116.9153,0.0,nan,78.6389,1.8022,1.7891,0.6352,nan,0.0333,0.0333,2.5306,310.5308,1.0,1.0,-1390.1064,70.427,14.0
1468.8788,6487.1626,nan,8.881,8.881,2.3165,118.3667,0.0,nan,83.024,1.8324,1.8038,0.6397,nan,0.032,0.032,2.5192,310.4706,1.0,1.0,-1390.2588,72.226,14.0
1469.0312,6352.9487,nan,8.8846,8.8846,2.2193,120.0657,0.0,nan,86.4758,1.8048,1.7775,0.639,nan,0.0317,0.0317,2.5025,310.5033,1.0,1.0,-1390.4113,73.532,14.0
1469.1836,6210.0635,nan,8.8843,8.8843,2.1012,122.1838,0.0,nan,88.0942,1.6898,1.6568,0.6259,nan,0.0314,0.0314,2.4894,310.433,1.0,1.0,-1390.5636,74.267,14.0
1469.336,6198.8711,nan,8.882,8.882,1.8923,123.4571,0.0,nan,87.3416,1.5796,1.5548,0.5985,nan,0.0303,0.0303,2.5108,309.9249,1.0,1.0,-1390.7161,73.776,14.0
1469.4884,6382.998,nan,8.8817,8.8817,1.7538,121.8169,0.0,nan,85.1935,1.5988,1.551,0.5734,nan,0.0302,0.0302,2.551,309.2108,1.0,1.0,-1390.8684,71.216,14.0
1469.6408,6721.7832,nan,8.8919,8.8919,1.8869,116.9863,0.0,nan,83.0558,1.7808,1.7039,0.5658,nan,0.034,0.034,2.5799,308.5416,1.0,1.0,-1391.0208,66.716,14.0
1469.7932,6928.356,nan,8.9698,8.9698,2.3055,112.1521,0.0,nan,82.6722,2.0323,2.0018,0.5804,nan,0.042,0.042,2.5493,308.2136,1.0,1.0,-1391.1732,62.108,14.0
1469.9456,6783.4976,nan,9.1426,9.1426,2.7783,110.7224,0.0,nan,85.3558,2.1646,2.1649,0.6041,nan,0.0489,0.0489,2.4642,308.4789,1.0,1.0,-1391.3256,60.595,14.0
1470.098,6442.1304,nan,9.3357,9.3357,2.5949,113.7134,0.0,nan,89.5253,1.886,1.8744,0.6215,nan,0.046,0.046,2.4034,308.8032,1.0,1.0,-1391.478,64.705,14.0
1470.2504,6151.0713,nan,9.3035,9.3035,1.9506,118.8444,0.0,nan,92.4538,1.5391,1.4609,0.6232,nan,0.0378,0.0378,2.3984,308.7467,1.0,1.0,-1391.6304,71.049,14.0
1470.4028,5996.0483,nan,9.0877,9.0877,1.5324,122.3145,0.0,nan,92.7906,1.472,1.3846,0.6119,nan,0.035,0.035,2.4062,308.3927,1.0,1.0,-1391.7828,73.154,14.0
1470.5552,6012.6602,nan,8.8982,8.8982,1.6908,122.0754,0.0,nan,91.006,1.6694,1.6649,0.5944,nan,0.0398,0.0398,2.4081,307.8925,1.0,1.0,-1391.9352,69.499,14.0
1470.7076,6108.8936,nan,8.86,8.86,2.159,118.9893,0.0,nan,88.8707,1.9467,1.957,0.5785,nan,0.0477,0.0477,2.3848,307.5707,1.0,1.0,-1392.0876,63.43,14.0
1470.86,6160.8301,nan,8.8732,8.8732,2.5589,116.4323,0.0,nan,88.3622,2.0814,2.0538,0.5703,nan,0.0529,0.0529,2.3534,307.3823,1.0,1.0,-1392.24,59.42,14.0
1471.0124,6126.4873,nan,8.8842,8.8842,2.6385,116.7282,0.0,nan,90.2018,2.1274,2.0847,0.5703,nan,0.0535,0.0535,2.3462,306.9739,1.0,1.0,-1392.3925,58.997,14.0
1471.1648,6079.3496,nan,8.8895,8.8895,2.614,118.3427,0.0,nan,92.9315,2.1852,2.1389,0.5687,nan,0.0522,0.0522,2.3604,306.452,1.0,1.0,-1392.5448,59.993,14.0
1471.3172,6184.1987,nan,8.8948,8.8948,2.6708,119.0003,0.0,nan,94.4702,2.2357,2.1896,0.558,nan,0.0511,0.0511,2.4144,305.8927,1.0,1.0,-1392.6973,60.215,14.0
1471.4696,6451.7837,nan,8.9097,8.9097,2.6943,117.8527,0.0,nan,93.934,2.3217,2.2852,0.5403,nan,0.0497,0.0497,2.4946,305.3755,1.0,1.0,-1392.8496,59.092,14.0
1471.622,6740.9312,nan,8.9413,8.9413,2.8136,114.8191,0.0,nan,91.6474,2.5298,2.5082,0.5238,nan,0.0501,0.0501,2.5393,305.4278,1.0,1.0,-1393.002,56.156,14.0
1471.7744,6944.1836,nan,8.9794,8.9794,3.071,111.6485,0.0,nan,89.9,2.8119,2.8284,0.5173,nan,0.0545,0.0545,2.5437,306.0789,1.0,1.0,-1393.1544,52.346,14.0
1471.9268,6913.5171,nan,9.0244,9.0244,3.5209,110.5561,0.0,nan,90.1292,3.0583,3.0408,0.5233,nan,0.0601,0.0601,2.5076,307.3608,1.0,1.0,-1393.3068,50.059,14.0
1472.0792,6662.5342,nan,9.121,9.121,3.6581,111.4805,0.0,nan,91.1891,2.8004,2.811,0.5373,nan,0.0622,0.0622,2.4368,309.0685,1.0,1.0,-1393.4592,51.117,14.0
1472.2316,6352.4302,nan,9.2978,9.2978,3.0391,113.4819,0.0,nan,92.8756,2.1827,2.2283,0.5547,nan,0.0574,0.0574,2.3651,310.5996,1.0,1.0,-1393.6116,56.016,14.0
1472.384,6098.8232,nan,9.5003,9.5003,2.2014,116.2656,0.0,nan,94.7309,1.686,1.6922,0.5704,nan,0.0485,0.0485,2.3264,311.7499,1.0,1.0,-1393.764,62.784,14.0
1472.5364,5840.3428,nan,9.6063,9.6063,1.6664,120.8232,0.0,nan,94.933,1.409,1.3946,0.5796,nan,0.0403,0.0403,2.3151,312.4444,1.0,1.0,-1393.9164,69.092,14.0
1472.6888,5644.0405,nan,9.5526,9.5526,1.4466,125.148,0.0,nan,93.5686,1.2871,1.2696,0.5838,nan,0.0351,0.0351,2.3174,312.6439,1.0,1.0,-1394.0688,73.111,14.0
1472.8412,5781.1279,nan,9.3682,9.3682,1.3948,123.1584,0.0,nan,91.437,1.2645,1.2468,0.5908,nan,0.0359,0.0359,2.3359,312.733,1.0,1.0,-1394.2212,72.474,14.0
1472.9936,6486.2251,nan,9.2213,9.2213,1.3964,112.4027,0.0,nan,87.7811,1.3022,1.305,0.6025,nan,0.0425,0.0425,2.392,312.9644,1.0,1.0,-1394.3737,67.294,14.0
1473.146,7259.0376,nan,9.193,9.193,1.5101,102.9311,0.0,nan,82.7931,1.3426,1.3617,0.6133,nan,0.0477,0.0477,2.4514,313.2514,1.0,1.0,-1394.526,62.622,14.0
1473.2984,7260.4746,nan,9.1532,9.1532,1.5293,104.0795,0.0,nan,79.2372,1.3621,1.3721,0.6166,nan,0.0464,0.0464,2.4792,313.3818,1.0,1.0,-1394.6785,62.958,14.0
1473.4508,6686.5503,nan,9.0798,9.0798,1.655,112.8916,0.0,nan,78.9624,1.4128,1.4161,0.614,nan,0.042,0.042,2.4766,312.9691,1.0,1.0,-1394.8308,66.62,14.0
1473.6032,6191.2759,nan,8.9824,8.9824,1.7409,119.4619,0.0,nan,80.3212,1.514,1.5401,0.6133,nan,0.0399,0.0399,2.4266,312.0025,1.0,1.0,-1394.9832,69.072,14.0
1473.7556,6023.6104,nan,8.9354,8.9354,1.866,119.7925,0.0,nan,80.9789,1.5732,1.5889,0.6167,nan,0.0409,0.0409,2.3674,310.8068,1.0,1.0,-1395.1356,68.61,14.0
1473.908,6134.3979,nan,8.8813,8.8813,1.9138,117.2013,0.0,nan,79.6186,1.6388,1.6131,0.6246,nan,0.0435,0.0435,2.3588,309.3454,1.0,1.0,-1395.288,66.687,14.0
1474.0604,6269.2773,nan,8.8554,8.8554,2.0914,116.2657,0.0,nan,75.4204,1.857,1.8783,0.632,nan,0.0462,0.0462,2.3914,307.9117,1.0,1.0,-1395.4404,64.578,14.0
1474.2128,6351.9688,nan,8.8399,8.8399,2.7351,116.1139,0.0,nan,69.5289,2.1105,2.1718,0.6385,nan,0.0488,0.0488,2.4198,306.9228,1.0,1.0,-1395.5928,62.62,14.0
1474.3652,6478.5801,nan,8.834,8.834,3.3326,115.1013,0.0,nan,65.026,2.0812,2.1596,0.6346,nan,0.0498,0.0498,2.4465,306.363,1.0,1.0,-1395.7452,61.232,14.0
1474.5176,6697.1958,nan,8.8244,8.8244,3.2555,113.9906,0.0,nan,62.8097,1.9918,2.0705,0.6136,nan,0.0469,0.0469,2.5046,306.2841,1.0,1.0,-1395.8976,60.598,14.0
1474.67,7033.0757,nan,8.7986,8.7986,2.779,112.3176,0.0,nan,60.4577,1.9544,2.0031,0.5842,nan,0.0416,0.0416,2.5917,306.2946,1.0,1.0,-1396.05,59.611,14.0
1474.8224,7440.5532,nan,8.7724,8.7724,2.6638,108.2812,0.0,nan,57.5238,2.1075,2.1902,0.566,nan,0.0338,0.0338,2.6433,306.195,1.0,1.0,-1396.2024,63.893,14.0
1474.9748,7716.9009,nan,8.7732,8.7732,3.1163,103.4805,0.0,nan,55.783,2.7745,2.9035,0.5692,nan,0.0146,0.0146,2.6199,306.2619,1.0,1.0,-1396.3549,82.554,15.0
1475.1272,7351.8989,nan,8.8003,8.8003,4.2028,102.2296,3.0,nan,54.7457,3.3707,3.4319,0.603,nan,0.0001,0.0001,2.4658,306.5535,1.0,1.0,-1396.5072,89.462,15.0
1475.2796,6140.8491,nan,8.8168,8.8168,4.458,106.7903,3.0,nan,52.8245,3.0784,3.1809,0.6553,nan,0.0001,0.0001,2.1515,307.0805,1.0,1.0,-1396.6597,69.418,15.0
1475.432,4639.604,nan,8.8152,8.8152,4.0083,117.0263,3.0,nan,49.3393,2.9849,3.1389,0.716,nan,0.0001,0.0001,1.7814,307.6169,1.0,1.0,-1396.812,44.492,15.0
1475.5844,3567.0278,nan,8.8118,8.8118,4.0072,129.0968,3.0,nan,43.8929,3.9695,4.129,0.7684,nan,0.0001,0.0001,1.5108,307.6796,1.0,1.0,-1396.9644,24.193,15.0
1475.7368,2962.0024,nan,8.8106,8.8106,5.9148,139.0852,3.0,nan,37.7501,7.5824,7.8645,0.8034,nan,0.0001,0.0001,1.3516,307.3852,1.0,1.0,-1397.1168,12.072,15.0
1475.8892,2731.7656,nan,8.801,8.801,11.9491,145.9026,3.0,nan,35.6823,14.9834,17.1404,0.8048,nan,0.0001,0.0001,1.3076,307.178,1.0,1.0,-1397.2692,8.772,15.0
1476.0416,2853.1892,nan,8.813,8.813,21.2521,150.155,3.0,nan,41.967,17.5935,21.8658,0.7741,nan,0.0001,0.0001,1.4056,307.3691,1.0,1.0,-1397.4216,15.43,15.0
1476.194,3235.3955,nan,8.8968,8.8968,19.1064,151.6324,3.0,nan,55.7031,11.2778,13.8269,0.7212,nan,0.0001,0.0001,1.6095,308.1908,1.0,1.0,-1397.574,30.785,15.0
1476.3464,3882.4214,nan,9.0693,9.0693,10.0041,149.4308,3.0,nan,72.9876,5.3781,5.9177,0.6681,nan,0.0001,0.0001,1.9034,309.2952,1.0,1.0,-1397.7264,52.099,15.0
1476.4988,4710.0566,nan,9.2437,9.2437,4.4832,144.0192,0.0,nan,88.9811,2.7642,2.7819,0.6247,nan,0.0001,0.0001,2.2255,310.2859,1.0,1.0,-1397.8788,74.236,15.0
1476.6512,5367.2871,nan,9.3052,9.3052,2.4677,137.1862,0.0,nan,99.4129,1.827,1.8578,0.5919,nan,0.0001,0.0001,2.4157,311.0621,1.0,1.0,-1398.0312,89.737,15.0
1476.8036,5879.0342,nan,9.2564,9.2564,1.871,130.2218,0.0,nan,102.1443,1.5459,1.5674,0.5672,nan,0.0001,0.0001,2.5117,311.418,1.0,1.0,-1398.1836,97.211,16.0
1476.956,6421.4033,nan,9.1622,9.1622,1.7897,123.6463,0.0,nan,98.8977,1.5537,1.5725,0.5528,nan,0.0033,0.0033,2.6049,311.5728,1.0,1.0,-1398.3361,95.29,16.0
1477.1084,6849.4688,nan,9.1083,9.1083,1.9594,118.0526,0.0,nan,92.6323,1.716,1.7684,0.5487,nan,0.0158,0.0158,2.6529,311.8223,1.0,1.0,-1398.4884,79.757,16.0
1477.2608,7047.2153,nan,9.1016,9.1016,2.3472,113.548,0.0,nan,86.9785,1.8846,1.9587,0.549,nan,0.031,0.031,2.6253,312.1392,1.0,1.0,-1398.6407,65.083,16.0
1477.4132,7076.5264,nan,9.122,9.122,2.742,111.0792,0.0,nan,84.7313,1.9399,2.0067,0.5492,nan,0.0402,0.0402,2.5789,312.7201,1.0,1.0,-1398.7932,60.738,16.0
1477.5656,6984.7773,nan,9.1473,9.1473,2.8956,110.928,0.0,nan,85.5784,1.8694,1.905,0.5479,nan,0.0446,0.0446,2.542,313.4423,1.0,1.0,-1398.9456,59.64,16.0
1477.718,6842.9478,nan,9.1068,9.1068,2.6502,112.2811,0.0,nan,88.1687,1.6997,1.7209,0.5461,nan,0.045,0.045,2.5208,314.0619,1.0,1.0,-1399.098,60.835,16.0
1477.8704,6721.9473,nan,9.0434,9.0434,2.2539,113.6139,0.0,nan,90.8461,1.5967,1.623,0.5433,nan,0.0447,0.0447,2.5056,314.6774,1.0,1.0,-1399.2504,62.246,16.0
1478.0228,6617.1533,nan,9.0376,9.0376,2.066,114.4473,0.0,nan,93.0311,1.6024,1.6466,0.548,nan,0.0456,0.0456,2.4846,315.1482,1.0,1.0,-1399.4028,62.924,16.0
1478.1752,6494.3042,nan,9.1526,9.1526,1.9913,115.4727,0.0,nan,94.6048,1.5883,1.6365,0.5569,nan,0.0459,0.0459,2.4604,315.5149,1.0,1.0,-1399.5552,64.121,16.0
1478.3276,6317.1519,nan,9.3144,9.3144,1.8896,117.6016,0.0,nan,95.8635,1.4916,1.5207,0.5685,nan,0.043,0.043,2.4374,315.8367,1.0,1.0,-1399.7076,67.048,16.0
1478.48,6154.7988,nan,9.3572,9.3572,1.7389,120.5586,0.0,nan,98.0461,1.4209,1.4272,0.576,nan,0.0382,0.0382,2.4344,315.868,1.0,1.0,-1399.86,70.738,16.0
1478.6324,6026.0513,nan,9.2642,9.2642,1.7005,123.0176,0.0,nan,100.9917,1.4715,1.4959,0.5826,nan,0.035,0.035,2.4321,315.7524,1.0,1.0,-1400.0125,73.192,16.0
1478.7848,5899.4043,nan,9.222,9.222,1.8041,123.7473,0.0,nan,103.6927,1.5883,1.6521,0.5917,nan,0.0341,0.0341,2.3951,315.6604,1.0,1.0,-1400.1648,73.866,16.0
1478.9372,5741.4038,nan,9.2757,9.2757,1.9489,123.167,0.0,nan,106.1703,1.6404,1.7024,0.6026,nan,0.0342,0.0342,2.3201,315.4818,1.0,1.0,-1400.3173,73.806,16.0
1479.0896,5572.5708,nan,9.3407,9.3407,1.971,123.4346,0.0,nan,108.293,1.63,1.678,0.6115,nan,0.0332,0.0332,2.2567,315.3253,1.0,1.0,-1400.4696,74.557,16.0
1479.242,5404.6582,nan,9.358,9.358,1.9251,125.7169,0.0,nan,110.2123,1.6391,1.6538,0.615,nan,0.0306,0.0306,2.2292,315.0102,1.0,1.0,-1400.6219,76.514,16.0
1479.3944,5339.2568,nan,9.314,9.314,1.9157,128.0721,0.0,nan,111.9933,1.6227,1.6003,0.614,nan,0.0278,0.0278,2.2435,314.4117,1.0,1.0,-1400.7744,78.673,16.0
1479.5468,5539.2192,nan,9.1759,9.1759,1.9542,128.2316,0.0,nan,112.4717,1.6041,1.5888,0.6044,nan,0.0264,0.0264,2.3304,313.6739,1.0,1.0,-1400.9268,79.236,16.0
1479.6992,6041.9072,nan,9.0345,9.0345,2.0199,125.2716,0.0,nan,110.5168,1.6816,1.6936,0.5821,nan,0.0252,0.0252,2.4832,312.7057,1.0,1.0,-1401.0792,77.092,16.0
1479.8516,6684.0366,nan,8.9468,8.9468,2.0606,119.5066,0.0,nan,105.7899,1.8002,1.8276,0.548,nan,0.0237,0.0237,2.6207,311.7646,1.0,1.0,-1401.2316,72.099,16.0
1480.004,7254.4712,nan,8.9303,8.9303,2.4041,112.4569,0.0,nan,98.8779,2.0562,2.0966,0.5153,nan,0.0291,0.0291,2.6766,311.3313,1.0,1.0,-1401.384,63.778,16.0
1480.1564,7538.5815,nan,8.9502,8.9502,3.198,106.5933,0.0,nan,92.8719,2.4851,2.4939,0.5,nan,0.0435,0.0435,2.6364,311.3891,1.0,1.0,-1401.5364,54.537,16.0
1480.3088,7409.5562,nan,9.0141,9.0141,3.6177,104.1146,0.0,nan,91.7626,2.3854,2.4455,0.5085,nan,0.0569,0.0569,2.531,311.8836,1.0,1.0,-1401.6888,49.92,16.0
1480.4612,7044.0591,nan,9.1371,9.1371,3.1307,105.0906,0.0,nan,94.6954,2.006,2.0856,0.5317,nan,0.0607,0.0607,2.4287,312.3793,1.0,1.0,-1401.8412,51.853,16.0
1480.6136,6606.0659,nan,9.3002,9.3002,2.4471,109.2567,0.0,nan,99.123,1.716,1.7583,0.5564,nan,0.0546,0.0546,2.368,312.5446,1.0,1.0,-1401.9937,58.119,16.0
1480.766,6206.8691,nan,9.3702,9.3702,1.9496,114.9784,0.0,nan,103.7554,1.5355,1.5395,0.5779,nan,0.0446,0.0446,2.3414,312.645,1.0,1.0,-1402.146,65.786,16.0
1480.9184,5971.8989,nan,9.286,9.286,1.808,120.0739,0.0,nan,106.2555,1.4564,1.449,0.5946,nan,0.0362,0.0362,2.3526,312.5856,1.0,1.0,-1402.2985,72.277,16.0
1481.0708,5859.9775,nan,9.1099,9.1099,1.7332,123.29,0.0,nan,106.6082,1.446,1.4281,0.6029,nan,0.0314,0.0314,2.3703,312.2699,1.0,1.0,-1402.4508,75.886,16.0
1481.2232,5866.356,nan,8.9546,8.9546,1.7859,124.1457,0.0,nan,107.3168,1.5065,1.5193,0.5979,nan,0.0314,0.0314,2.3894,311.7097,1.0,1.0,-1402.6031,75.927,16.0
1481.3756,5936.4468,nan,8.8682,8.8682,1.9078,123.33,0.0,nan,108.7776,1.6799,1.7444,0.5846,nan,0.0355,0.0355,2.402,310.7803,1.0,1.0,-1402.7556,72.75,16.0
1481.528,6012.499,nan,8.8456,8.8456,2.1651,121.5773,0.0,nan,110.3319,2.0295,2.1047,0.5659,nan,0.0426,0.0426,2.3982,309.6831,1.0,1.0,-1402.908,67.336,16.0
1481.6804,6086.1357,nan,8.8464,8.8464,2.603,119.8199,0.0,nan,110.9669,2.5344,2.6313,0.55,nan,0.0501,0.0501,2.3925,308.6992,1.0,1.0,-1403.0604,61.563,16.0
1481.8328,6122.7876,nan,8.8443,8.8443,3.3113,118.5969,0.0,nan,109.8932,3.0845,3.1969,0.5469,nan,0.0467,0.0467,2.3824,307.8752,1.0,1.0,-1403.2128,62.162,16.0
1481.9852,6024.6455,nan,8.8452,8.8452,4.0901,117.899,0.0,nan,108.7115,3.7196,3.7639,0.5688,nan,0.0204,0.0204,2.3304,307.4606,1.0,1.0,-1403.3652,73.734,16.0
1482.1376,5584.9341,nan,8.847,8.847,5.0965,118.3402,0.0,nan,107.9938,4.4459,4.4745,0.6252,nan,0.0001,0.0001,2.1684,307.4153,1.0,1.0,-1403.5176,75.012,16.0
1482.29,4817.7134,nan,8.8391,8.8391,5.8158,121.0586,0.0,nan,107.1897,4.6767,4.7528,0.7045,nan,0.0001,0.0001,1.9135,307.6111,1.0,1.0,-1403.67,59.203,16.0
1482.4424,4226.0034,nan,8.8301,8.8301,6.3115,126.4486,3.0,nan,106.8417,4.7247,4.9055,0.7693,nan,0.0001,0.0001,1.7532,308.1861,1.0,1.0,-1403.8224,47.303,16.0
1482.5948,3938.9792,nan,8.8329,8.8329,7.1452,132.6107,3.0,nan,107.186,5.7766,6.0794,0.7733,nan,0.0001,0.0001,1.7138,308.858,1.0,1.0,-1403.9749,43.798,16.0
1482.7472,3910.9536,nan,8.8567,8.8567,7.8125,136.7112,3.0,nan,108.1216,5.2761,5.5519,0.7233,nan,0.0001,0.0001,1.7542,309.3372,1.0,1.0,-1404.1272,47.696,16.0
1482.8996,4323.6494,nan,8.8761,8.8761,5.8321,136.7742,3.0,nan,109.8593,3.2992,3.44,0.6574,nan,0.0047,0.0047,1.9402,309.4053,1.0,1.0,-1404.2797,58.987,16.0
1483.052,5047.4175,nan,8.8718,8.8718,3.4181,133.2138,3.0,nan,112.2465,2.3075,2.3672,0.606,nan,0.0213,0.0213,2.206,308.8834,1.0,1.0,-1404.432,70.336,16.0
1483.2044,5607.3687,nan,8.861,8.861,2.5409,127.6885,0.0,nan,114.6473,2.1849,2.2432,0.5751,nan,0.0379,0.0379,2.3491,308.2748,1.0,1.0,-1404.5844,70.985,16.0
1483.3568,6025.5151,nan,8.8652,8.8652,2.5397,122.1266,0.0,nan,116.2941,2.2521,2.3376,0.5574,nan,0.0423,0.0423,2.4143,307.9721,1.0,1.0,-1404.7368,65.796,16.0
1483.5092,6446.4355,nan,8.8856,8.8856,2.8351,117.6011,0.0,nan,116.8928,2.3642,2.4579,0.5453,nan,0.0365,0.0365,2.4872,307.9978,1.0,1.0,-1404.8892,63.48,16.0
1483.6616,6777.7754,nan,8.9033,8.9033,3.2423,113.421,0.0,nan,116.997,2.5488,2.6334,0.5345,nan,0.0303,0.0303,2.5221,308.4089,1.0,1.0,-1405.0416,61.368,16.0
