DEPTH,ACOUSTICIMPEDANCE1,AI,BS,CALI,CALI[DERIVED]1,DRES,DT,DT2,DT4P,FACIES,FLD1,GR,GR_EDTC,LLD,LLS,M2R2,LLS_1,LLD_1,DEPTH_1,MSFL,NPHI,PERF_INT,PIMP,PR,RHOB,RT_MODELLING,RT_POWER,SP,TDVSS,TENS,VPVS,ZLT
1336.8526,9848.4707,9848385.0,8.5,8.7783,8.7783,1.1174,67.314,230.0641,67.314,0.0,nan,69.1328,45.5651,60.52,95.7682,1.148,1.101,1.125,1336.8525,5.8547,0.5075,nan,32310.9727,0.4532,2.175,60.52,3662.6704,232.3986,-1181.218,1985.0262,3.4178,nan
1337.005,10363.3418,10362810.0,8.5,8.7882,8.7882,1.1197,66.3932,224.2771,66.3932,0.0,nan,69.7743,45.8435,60.52,81.415,1.149,1.099,1.124,1337.005,3.3198,0.5051,nan,33998.7188,0.452,2.2574,60.52,3662.6704,232.3409,-1181.3385,1943.0552,3.3781,nan
1337.1574,10474.2725,10474143.0,8.5,8.8039,8.8039,1.0951,65.4718,231.9285,65.4718,0.0,nan,69.5386,46.0789,60.52,64.8098,1.121,1.07,1.095,1337.1573,34.2741,0.5231,nan,34363.9844,0.4567,2.2499,60.52,3662.6704,232.273,-1181.459,1916.0354,3.5424,nan
1337.3098,10276.25,10276393.0,8.5,8.8067,8.8067,1.0712,65.8733,235.6329,65.8733,0.0,nan,68.5387,45.0898,60.52,74.3452,1.095,1.043,1.069,1337.3098,23.5801,0.531,nan,33715.1992,0.4576,2.2209,60.52,3662.6704,232.2258,-1181.5795,1830.1129,3.5771,nan
1337.4622,10145.2334,10145127.0,8.5,8.8048,8.8048,1.0626,66.5467,233.9424,66.5467,0.0,nan,67.9156,49.116,60.52,92.9563,1.088,1.034,1.061,1337.4622,14.3387,0.5305,nan,33284.5391,0.456,2.215,60.52,3662.6704,232.2098,-1181.7,1754.0997,3.5155,nan
1337.6146,9974.833,9974559.0,8.5,8.8048,8.8048,1.0617,66.9502,233.3308,66.9502,0.0,nan,68.6716,44.9927,60.52,83.3636,1.092,1.035,1.063,1337.6145,1340.9613,0.5246,nan,32724.9297,0.4551,2.191,60.52,3662.6704,232.2072,-1181.8204,1795.9448,3.4851,nan
1337.767,9596.9844,9596834.0,8.5,8.8065,8.8065,1.0548,67.3534,232.8394,67.3534,0.0,nan,70.0066,49.2528,57.2292,60.1666,1.085,1.027,1.056,1337.767,717.8964,0.5271,nan,31485.6738,0.4543,2.1207,57.2292,3275.1812,232.2232,-1181.9409,1677.1561,3.4569,nan
1337.9194,9248.9141,9249205.0,8.5,8.8065,8.8065,1.0402,66.7178,233.5743,66.7178,0.0,nan,70.8305,43.8439,52.219,83.2782,1.068,1.01,1.04,1337.9193,1362.9294,0.5382,nan,30345.1602,0.4556,2.0245,52.219,2726.8242,232.2746,-1182.0614,1694.9763,3.5009,nan
1338.0718,8880.041,8880298.0,8.5,8.8047,8.8047,1.0327,67.8795,233.1021,67.8795,0.0,nan,71.0575,47.7304,57.2108,86.2413,1.054,0.997,1.029,1338.0718,1999.5023,0.5476,nan,29134.8379,0.4537,1.9776,57.2108,3273.0757,232.3648,-1182.1819,1936.6824,3.4341,nan
1338.2242,8890.5039,8890549.0,8.5,8.8052,8.8052,1.0565,67.6453,233.2545,67.6453,0.0,nan,70.8075,44.2465,60.52,67.4256,1.074,1.015,1.049,1338.2241,2000.0,0.5436,nan,29168.4688,0.4541,1.9731,60.52,3662.6704,232.4905,-1182.3024,2057.8413,3.4482,nan
1338.3766,9016.3262,9016316.0,8.5,8.807,8.807,1.1167,66.8095,233.2004,66.8095,0.0,nan,70.0733,46.6646,60.52,81.951,1.1409,1.0759,1.1159,1338.3766,2000.0,0.5321,nan,29581.0879,0.4553,1.9763,60.52,3662.6704,232.6295,-1182.4229,1985.0958,3.4905,nan
1338.529,9143.957,9144106.0,8.5,8.8109,8.8109,1.166,65.917,232.1737,65.917,0.0,nan,69.4012,44.3504,60.52,80.9663,1.198,1.13,1.1759,1338.5289,668.1564,0.5193,nan,30000.3477,0.4562,1.9775,60.52,3662.6704,232.7289,-1182.5433,1925.0787,3.5223,nan
1338.6814,10686.3955,10686976.0,8.5,8.8174,8.8174,1.1565,57.1244,230.9242,57.1244,0.0,nan,69.6032,44.0133,60.52,76.7332,1.179,1.117,1.164,1338.6814,5.3464,0.52,nan,35062.2539,-7.7951,2.0028,60.52,3662.6704,232.7686,-1182.6638,1865.0787,-4.7542,nan
1357.1218,8963.2393,8963223.0,8.5,8.7423,8.7423,0.9934,68.5484,233.8361,68.5484,0.0,nan,64.9958,43.2556,60.52,58.8892,0.985,0.962,0.992,1357.1217,18.4587,0.535,nan,29406.8984,0.453,2.0158,60.52,3662.6704,234.0551,-1196.0868,1554.3163,3.4112,nan
1357.2742,8949.9238,8949901.0,8.5,8.7415,8.7415,1.0162,68.3711,233.554,68.3711,0.0,nan,65.8723,45.4932,59.5562,57.3094,1.011,0.988,1.019,1357.2742,21.2485,0.5285,nan,29363.1914,0.4531,2.0076,59.5562,3546.9407,234.0719,-1196.1938,1467.1141,3.416,nan
1357.4266,8905.5732,8905638.0,8.5,8.7419,8.7419,1.0237,68.2975,232.2202,68.2975,0.0,nan,66.0383,49.837,57.2253,84.9636,1.019,0.996,1.027,1357.4265,53.4804,0.518,nan,29217.9746,0.4527,1.9955,57.2253,3274.7349,234.0666,-1196.3009,1202.3478,3.4001,nan
1357.579,8929.877,8929923.0,8.5,8.7423,8.7423,1.0197,68.0775,232.1419,68.0775,0.0,nan,65.6582,48.5029,57.3726,98.6,1.01,0.987,1.017,1357.579,107.1687,0.5069,nan,29297.6484,0.453,1.9945,57.3726,3291.6152,234.037,-1196.408,1181.0276,3.41,nan
1357.7314,8992.3896,8992401.0,8.5,8.7488,8.7488,1.0328,67.8381,232.5565,67.8381,0.0,nan,66.6958,49.3676,59.6516,98.6,1.023,0.998,1.029,1357.7313,56.6054,0.5043,nan,29502.6289,0.4535,2.0014,59.6516,3558.3135,234.008,-1196.515,1140.0538,3.4281,nan
1357.8838,9063.6035,9063578.0,8.5,8.7472,8.7472,1.0574,67.6044,232.4482,67.6044,0.0,nan,68.928,45.2371,60.52,98.6,1.0599,1.031,1.062,1357.8838,15.4385,0.5107,nan,29736.1484,0.4538,2.0103,60.52,3662.6704,234.0114,-1196.6221,1100.0525,3.4384,nan
1358.0362,9127.2412,9127207.0,8.5,8.7429,8.7429,1.0533,67.2833,232.2584,67.2833,0.0,nan,69.9653,45.9109,60.52,98.6,1.06,1.029,1.059,1358.0361,10.8603,0.5101,nan,29944.9043,0.4542,2.0148,60.52,3662.6704,234.0688,-1196.7291,1049.0669,3.452,nan
1358.1886,9270.4453,9270458.0,8.5,8.7403,8.7403,1.0246,66.2012,232.3446,66.2012,0.0,nan,69.4371,45.6494,60.52,86.963,1.0251,0.9951,1.0221,1358.1886,24.5439,0.5114,nan,30414.8867,0.4558,2.0135,60.52,3662.6704,234.173,-1196.8362,1110.9186,3.5096,nan
1358.341,9144.4814,9144539.0,8.5,8.7408,8.7408,1.0049,67.1198,232.3134,67.1198,0.0,nan,68.8267,47.2126,60.52,69.2461,1.005,0.977,1.002,1358.3409,1346.1985,0.5206,nan,30001.7656,0.4545,2.0137,60.52,3662.6704,234.2716,-1196.9432,2176.5999,3.4612,nan
1358.4934,9227.3105,9227335.0,8.5,8.7387,8.7387,1.0007,66.8212,234.1203,66.8212,0.0,nan,68.6152,47.0484,60.52,78.9334,1.002,0.975,1.0,1358.4934,677.2056,0.529,nan,30273.4082,0.4557,2.0229,60.52,3662.6704,234.3193,-1197.0503,1389.0367,3.5036,nan
1358.6458,9117.3281,9117293.0,8.5,8.7411,8.7411,1.0051,68.0619,233.7112,68.0619,0.0,nan,68.6095,47.5173,54.845,78.5103,1.006,0.98,1.004,1358.6458,57.6973,0.5261,nan,29912.377,0.4537,2.0359,54.845,3007.9741,234.3367,-1197.1573,859.6942,3.4338,nan
1358.7982,8988.1689,8988108.0,8.5,8.7435,8.7435,1.0171,69.2637,238.2687,69.2637,0.0,nan,68.361,48.2966,46.2049,89.7125,1.018,0.992,1.016,1358.7981,57.1713,0.507,nan,29488.541,0.4538,2.0425,46.2049,2134.8926,234.3699,-1197.2644,618.3163,3.44,nan
1358.9506,8913.8232,8913807.0,8.5,8.7409,8.7409,1.0329,69.6875,236.9656,69.6875,0.0,nan,67.9545,46.644,54.8132,81.6029,1.035,1.009,1.033,1358.9506,19.3364,0.4977,nan,29244.7754,0.4527,2.038,54.8132,3004.4871,234.4101,-1197.3715,351.3504,3.4004,nan
1359.103,8855.8438,8855905.0,8.5,8.7409,8.7409,1.0457,69.8925,235.0133,69.8925,0.0,nan,68.3271,44.2544,60.52,60.432,1.048,1.022,1.046,1359.1029,5.6932,0.496,nan,29054.8066,0.4515,2.0307,60.52,3662.6704,234.4288,-1197.4785,1956.8898,3.3624,nan
1359.2554,8879.2549,8879274.0,8.5,8.7425,8.7425,1.0504,69.8181,233.1098,69.8181,0.0,nan,69.4223,47.0742,54.7117,83.6627,1.055,1.029,1.053,1359.2554,16.0332,0.4951,nan,29131.4766,0.4507,2.0339,54.7117,2993.3701,234.4357,-1197.5856,1927.042,3.3388,nan
1359.4078,8917.6094,8917531.0,8.5,8.7419,8.7419,1.0401,69.7434,235.555,69.7434,0.0,nan,69.9467,48.1114,45.8689,98.4148,1.045,1.02,1.042,1359.4077,1343.5942,0.4958,nan,29256.9922,0.452,2.0405,45.8689,2103.9561,234.433,-1197.6926,1895.042,3.3774,nan
1359.5602,8896.5586,8896471.0,8.5,8.7415,8.7415,1.0207,69.6686,233.4743,69.6686,0.0,nan,69.3399,50.8334,54.6792,85.903,1.022,0.998,1.019,1359.5602,1852.2207,0.501,nan,29187.8965,0.4511,2.0335,54.6792,2989.8149,234.4001,-1197.7997,1864.0406,3.3512,nan
1359.7126,9327.5176,9327598.0,8.5,8.7414,8.7414,1.0154,65.721,232.5833,65.721,0.0,nan,68.226,49.4219,60.52,65.9584,1.016,0.991,1.011,1359.7125,1926.6555,0.5097,nan,30602.3555,0.4566,2.0112,60.52,3662.6704,234.3529,-1197.9067,1808.0735,3.539,nan
1359.865,8819.3535,8819469.0,8.5,8.7421,8.7421,1.0389,68.9963,231.5854,68.9963,0.0,nan,67.2175,50.6554,60.52,69.4878,1.0439,1.016,1.035,1359.865,679.4614,0.5206,nan,28935.2695,0.4513,1.9964,60.52,3662.6704,234.3321,-1198.0138,1765.0564,3.3565,nan
1360.0174,9015.251,9015281.0,8.5,8.7408,8.7408,1.0845,67.4869,231.1264,67.4869,0.0,nan,66.4703,50.9824,57.4744,61.4715,1.0989,1.0639,1.0849,1360.0173,101.4747,0.5225,nan,29577.6914,0.4534,1.9961,57.4744,3303.3066,234.3567,-1198.1209,1703.0814,3.4247,nan
1360.1698,9060.9111,9060899.0,8.5,8.7398,8.7398,1.1234,67.2713,230.5404,67.2713,0.0,nan,65.9734,49.6911,52.8375,82.7194,1.1489,1.1059,1.1289,1360.1698,64.5067,0.5131,nan,29727.3594,0.4535,1.9998,52.8375,2791.8015,234.4149,-1198.2279,1693.0132,3.427,nan
1360.3222,9182.8066,9182839.0,8.5,8.7417,8.7417,1.1292,66.4314,231.6441,66.4314,0.0,nan,66.0635,51.2322,57.4573,80.2551,1.159,1.111,1.134,1360.3221,15.745,0.5031,nan,30127.4238,0.4552,2.0014,57.4573,3301.3411,234.4742,-1198.335,1641.0682,3.4869,nan
1360.4746,9219.7686,9219798.0,8.5,8.74,8.74,1.1071,66.38,232.0645,66.38,0.0,nan,66.7167,48.8414,60.52,53.4755,1.132,1.085,1.108,1360.4746,17.0328,0.4945,nan,30248.6797,0.4554,2.0079,60.52,3662.6704,234.5133,-1198.442,1612.0381,3.496,nan
1360.627,9220.5566,9220558.0,8.5,8.7402,8.7402,1.08,66.7445,232.2362,66.7445,0.0,nan,67.0304,48.3922,58.014,67.6889,1.099,1.056,1.078,1360.627,18.475,0.4897,nan,30251.1738,0.455,2.0191,58.014,3365.6243,234.5507,-1198.5491,1675.916,3.4795,nan
1360.7794,9346.8223,9346741.0,8.5,8.7403,8.7403,1.0651,66.2179,231.4515,66.2179,0.0,nan,66.7367,46.4047,54.1986,92.2159,1.08,1.04,1.062,1360.7793,10.7517,0.4832,nan,30665.1602,0.4554,2.0306,54.1986,2937.4883,234.6074,-1198.6561,1832.7939,3.4953,nan
1360.9318,9322.0586,9321977.0,8.5,8.7411,8.7411,1.0693,66.3219,232.4007,66.3219,0.0,nan,66.5782,46.1192,57.9999,98.6,1.081,1.042,1.067,1360.9318,27.7208,0.4861,nan,30583.9141,0.4557,2.0284,57.9999,3363.9885,234.6729,-1198.7632,2017.7572,3.5041,nan
1361.0842,9201.9414,9201992.0,8.5,8.7394,8.7394,1.0894,66.6642,257.2033,66.6642,0.0,nan,66.7729,46.6096,60.52,98.6,1.101,1.062,1.089,1361.0841,16.4684,0.4942,nan,30190.2617,0.464,2.0126,60.52,3662.6704,234.719,-1198.8704,1980.0499,3.8582,nan
1361.2366,9229.9336,9229971.0,8.5,8.7388,8.7388,1.1092,66.2144,233.7914,66.2144,0.0,nan,66.5917,46.2335,60.52,98.6,1.122,1.082,1.111,1361.2366,14.8793,0.5057,nan,30282.0586,0.4564,2.0051,60.52,3662.6704,234.7244,-1198.9774,1937.0564,3.5308,nan
1361.389,9131.1533,9131127.0,8.5,8.7379,8.7379,1.1197,66.8806,233.7248,66.8806,0.0,nan,65.8929,44.3391,60.52,98.6,1.13,1.09,1.12,1361.3889,18.9992,0.5162,nan,29957.7656,0.4554,2.0036,60.52,3662.6704,234.6873,-1199.0845,1872.0853,3.4946,nan
1361.5414,9144.3213,9144317.0,8.5,8.7312,8.7312,1.1295,66.581,233.8597,66.581,0.0,nan,65.8102,44.5424,60.52,98.6,1.137,1.097,1.128,1361.5414,10.5181,0.5207,nan,30001.043,0.4559,1.9975,60.52,3662.6704,234.6342,-1199.1915,1781.1194,3.5124,nan
1361.6938,9084.6104,9084642.0,8.5,8.726,8.726,1.1442,66.7938,233.2039,66.7938,0.0,nan,66.9322,44.5844,60.52,88.2242,1.155,1.114,1.145,1361.6937,5.8706,0.5183,nan,29805.2559,0.4553,1.9908,60.52,3662.6704,234.6098,-1199.2986,1747.0447,3.4914,nan
1361.8462,9105.5762,9105627.0,8.5,8.7246,8.7246,1.1499,66.5932,233.3434,66.5932,0.0,nan,67.9428,47.2361,60.52,54.3046,1.166,1.124,1.154,1361.8462,6.5208,0.5078,nan,29874.1074,0.4557,1.9894,60.52,3662.6704,234.6346,-1199.4056,1698.0643,3.504,nan
1361.9986,9169.5869,9169645.0,8.5,8.7293,8.7293,1.134,66.3643,231.3583,66.3643,0.0,nan,67.5061,47.6288,60.52,42.4521,1.151,1.108,1.136,1361.9985,6.7436,0.5071,nan,30084.1367,0.4552,1.9965,60.52,3662.6704,234.6809,-1199.5127,1689.0118,3.4862,nan
1362.151,9263.377,9263472.0,8.5,8.7362,8.7362,1.1113,66.2386,232.064,66.2386,0.0,nan,66.6702,47.7853,60.52,80.3756,1.127,1.084,1.108,1362.151,6.1967,0.52,nan,30391.9668,0.4557,2.0131,60.52,3662.6704,234.7085,-1199.6198,1697.9882,3.5035,nan
1362.3034,9429.4131,9429616.0,8.5,8.7393,8.7393,1.106,66.1131,229.5832,66.1131,0.0,nan,66.9271,47.7831,60.52,98.6,1.127,1.081,1.103,1362.3033,5.4954,0.5408,nan,30937.0605,0.4548,2.0453,60.52,3662.6704,234.7247,-1199.7268,1761.916,3.4725,nan
1362.4558,9522.5479,9522681.0,8.5,8.7402,8.7402,1.1174,67.5662,225.4404,67.5662,0.0,nan,68.0611,47.0949,60.52,85.6674,1.15,1.099,1.118,1362.4558,39.4787,0.5491,nan,31242.3906,0.4506,2.1109,60.52,3662.6704,234.7615,-1199.8339,1805.9423,3.3366,nan
1362.6082,9988.4844,9988228.0,8.5,8.7417,8.7417,1.1211,67.115,230.1386,67.115,0.0,nan,68.7278,45.4556,60.52,58.1469,1.163,1.107,1.125,1362.6082,20.3119,0.5446,nan,32769.7773,0.4535,2.1994,60.52,3662.6704,234.8277,-1199.9409,1878.9042,3.429,nan
1362.7606,10291.4014,10290920.0,8.5,8.7413,8.7413,1.1017,66.4693,232.5396,66.4693,0.0,nan,68.7646,45.8862,60.52,65.8409,1.146,1.088,1.105,1362.7605,4.493,0.5304,nan,33762.8633,0.4555,2.2443,60.52,3662.6704,234.9107,-1200.048,1962.8898,3.4984,nan
1362.913,10015.2139,10015049.0,8.5,8.7411,8.7411,1.0664,67.2128,241.7455,67.2128,0.0,nan,69.2453,45.1467,60.52,79.2399,1.108,1.052,1.0661,1362.913,32.286,0.5222,nan,32857.7734,0.4581,2.2085,60.52,3662.6704,234.9858,-1200.155,1923.0525,3.5967,nan
1363.0654,9956.0176,9955897.0,8.5,8.7464,8.7464,1.0362,65.6501,236.9942,65.6501,0.0,nan,70.1378,48.8381,60.52,69.1791,1.072,1.019,1.033,1363.0653,1351.7303,0.5201,nan,32663.707,0.4584,2.1444,60.52,3662.6704,235.0323,-1200.2621,1888.0459,3.61,nan
1363.2178,9490.4541,9490664.0,8.5,8.7515,8.7515,1.0316,66.1953,242.1529,66.1953,0.0,nan,70.1746,46.234,60.52,85.9138,1.065,1.013,1.027,1363.2178,847.884,0.5182,nan,31137.3496,0.4596,2.0611,60.52,3662.6704,235.0626,-1200.3691,1815.0958,3.6581,nan
1363.3702,9294.9902,9295233.0,8.5,8.7523,8.7523,1.053,65.9641,242.6776,65.9641,0.0,nan,69.4749,45.7017,60.52,97.3866,1.09,1.036,1.052,1363.3701,119.8152,0.5138,nan,30496.1699,0.4601,2.0116,60.52,3662.6704,235.1064,-1200.4762,1795.0262,3.679,nan
1363.5226,9268.3789,9268444.0,8.5,8.7478,8.7478,1.0769,65.8509,234.8455,65.8509,0.0,nan,68.576,42.3807,60.52,96.6825,1.116,1.06,1.08,1363.5226,100.8593,0.5039,nan,30408.2812,0.4573,2.0024,60.52,3662.6704,235.1694,-1200.5833,1748.0616,3.5663,nan
1363.675,9137.5312,9137492.0,8.5,8.7439,8.7439,1.0867,66.8473,233.4583,66.8473,0.0,nan,66.7534,42.8231,60.52,97.8356,1.12,1.065,1.088,1363.6749,51.8651,0.5044,nan,29978.6484,0.4553,2.004,60.52,3662.6704,235.2385,-1200.6903,1724.0315,3.4924,nan
1363.8274,9203.3857,9203377.0,8.5,8.7379,8.7379,1.0884,66.1968,231.8611,66.1968,0.0,nan,64.1284,41.8585,60.52,90.6126,1.113,1.062,1.088,1363.8274,15.4634,0.5102,nan,30194.8066,0.4556,1.9988,60.52,3662.6704,235.3049,-1200.7974,1754.9594,3.5026,nan
1363.9798,9153.4727,9153538.0,8.5,8.734,8.734,1.0947,66.3346,232.3746,66.3346,0.0,nan,62.6244,44.1682,60.52,76.5398,1.109,1.063,1.093,1363.9797,14.4653,0.5127,nan,30031.291,0.4556,1.9921,60.52,3662.6704,235.3657,-1200.9044,1754.0013,3.5031,nan
1364.1322,9160.293,9160337.0,8.5,8.7399,8.7399,1.1116,66.425,231.2846,66.425,0.0,nan,62.6451,43.964,60.52,85.7441,1.117,1.077,1.11,1364.1322,9.5408,0.5122,nan,30053.5996,0.455,1.9963,60.52,3662.6704,235.4359,-1201.0115,1805.9318,3.4819,nan
1364.2846,9244.623,9244602.0,8.5,8.7418,8.7418,1.1366,66.2015,230.0625,66.2015,0.0,nan,62.7311,44.5147,60.52,96.677,1.133,1.099,1.137,1364.2845,9.5042,0.5189,nan,30330.0605,0.4549,2.0079,60.52,3662.6704,235.5407,-1201.1185,1811.9921,3.4752,nan
1364.437,9329.8457,9329746.0,8.5,8.7392,8.7392,1.1652,65.8581,231.2291,65.8581,0.0,nan,62.4701,43.587,60.52,88.4946,1.147,1.121,1.163,1364.437,29.8655,0.5273,nan,30609.4023,0.4559,2.0159,60.52,3662.6704,235.6636,-1201.2256,1807.0066,3.5111,nan
1364.5894,9334.9766,9334989.0,8.5,8.7403,8.7403,1.2127,65.5444,231.8708,65.5444,0.0,nan,62.278,45.819,60.52,68.6929,1.176,1.1609,1.2089,1364.5894,16.6315,0.5361,nan,30626.6074,0.4566,2.0074,60.52,3662.6704,235.7574,-1201.3326,1825.9751,3.5377,nan
1364.7418,9327.3975,9327459.0,8.5,8.7422,8.7422,1.2645,65.3918,232.4012,65.3918,0.0,nan,62.3443,47.243,60.52,77.2973,1.2179,1.2189,1.2729,1364.7417,7.8656,0.5409,nan,30601.9004,0.457,2.0011,60.52,3662.6704,235.818,-1201.4397,1801.0328,3.554,nan
1364.8942,9317.501,9317518.0,8.5,8.7429,8.7429,1.2542,65.5888,235.4322,65.5888,0.0,nan,63.3811,49.0438,60.52,94.1586,1.1911,1.212,1.268,1364.8942,5.7078,0.5404,nan,30569.2852,0.4579,2.005,60.52,3662.6704,235.8863,-1201.5468,1815.9803,3.5896,nan
1365.0466,9336.7949,9336776.0,8.5,8.7452,8.7452,1.1768,65.6753,233.9034,65.6753,0.0,nan,65.6782,47.7313,60.52,97.6695,1.0861,1.1241,1.1741,1365.0465,5.2697,0.5324,nan,30632.4629,0.4572,2.0118,60.52,3662.6704,235.9741,-1201.6539,1836.9724,3.5615,nan
1365.199,9250.168,9250108.0,8.5,8.7464,8.7464,1.1154,66.4089,235.9687,66.4089,0.0,nan,67.1442,48.1935,60.52,96.2529,1.0021,1.0581,1.1061,1365.199,5.2229,0.5115,nan,30348.1211,0.457,2.0154,60.52,3662.6704,236.0435,-1201.761,1870.9553,3.5533,nan
1365.3514,9313.1055,9313114.0,8.5,8.7431,8.7431,1.1111,65.7409,240.4575,65.7409,0.0,nan,65.6194,44.7121,60.52,97.6643,0.984,1.057,1.105,1365.3513,7.4278,0.4938,nan,30554.8359,0.4596,2.0087,60.52,3662.6704,236.0565,-1201.868,1816.0721,3.6577,nan
1365.5038,9235.2031,9235268.0,8.5,8.7416,8.7416,1.147,66.1172,244.5785,66.1172,0.0,nan,62.6438,43.759,60.52,98.6,1.007,1.0959,1.1449,1365.5038,9.7987,0.4908,nan,30299.4375,0.4606,2.0033,60.52,3662.6704,236.0074,-1201.9751,1715.1326,3.6991,nan
1365.6562,9240.7109,9240722.0,8.5,8.741,8.741,1.1949,66.2493,245.6909,66.2493,0.0,nan,61.7552,43.9429,60.52,87.5768,1.0439,1.1469,1.1959,1365.6561,4.7728,0.4986,nan,30317.3301,0.4608,2.0085,60.52,3662.6704,235.9295,-1202.0822,1639.0997,3.7086,nan
1365.8086,9176.9424,9176909.0,8.5,8.7382,8.7382,1.2461,66.9455,244.6464,66.9455,0.0,nan,63.1729,45.6841,60.52,70.7945,1.0829,1.1949,1.2429,1365.8086,4.6993,0.506,nan,30107.9707,0.4595,2.0156,60.52,3662.6704,235.8712,-1202.1892,1733.8754,3.6544,nan
1365.961,9069.4434,9069415.0,8.5,8.7407,8.7407,1.3123,67.7894,245.6786,67.7894,0.0,nan,63.5734,47.9497,60.52,87.515,1.1419,1.2659,1.3119,1365.9609,25.538,0.5046,nan,29755.2988,0.4588,2.0171,60.52,3662.6704,235.8623,-1202.2963,1797.916,3.6241,nan
1366.1134,9074.3291,9074344.0,8.5,8.7429,8.7429,1.3647,67.6286,237.0483,67.6286,0.0,nan,61.7361,47.1494,60.52,87.129,1.1959,1.3319,1.3739,1366.1134,28.2288,0.5127,nan,29771.4707,0.4557,2.0134,60.52,3662.6704,235.9216,-1202.4033,1866.9094,3.5052,nan
1366.2658,9119.959,9119992.0,8.5,8.741,8.741,1.3658,67.2468,233.5521,67.2468,0.0,nan,60.109,43.8402,60.52,69.6649,1.195,1.337,1.372,1366.2657,15.7041,0.5371,nan,29921.2324,0.4548,2.0121,60.52,3662.6704,236.0472,-1202.5104,1970.8635,3.473,nan
1366.4182,9190.7656,9190800.0,8.5,8.7379,8.7379,1.3305,66.8647,231.7165,66.8647,0.0,nan,60.3447,43.2557,60.52,87.0647,1.163,1.304,1.3301,1366.4182,41.0121,0.5513,nan,30153.5449,0.4546,2.0162,60.52,3662.6704,236.1935,-1202.6174,2038.9108,3.4654,nan
1366.5706,9260.6387,9260628.0,8.5,8.7394,8.7394,1.2918,66.686,231.1047,66.686,0.0,nan,61.6057,39.2662,60.52,91.8609,1.137,1.273,1.291,1366.5706,23.9598,0.544,nan,30382.6406,0.4546,2.0261,60.52,3662.6704,236.3226,-1202.7245,2067.9619,3.4656,nan
1366.723,9236.5,9236498.0,8.5,8.7398,8.7398,1.2586,67.1309,230.3153,67.1309,0.0,nan,63.0585,42.027,60.52,81.6009,1.125,1.249,1.258,1366.7229,6.6074,0.5307,nan,30303.4688,0.4536,2.0343,60.52,3662.6704,236.4531,-1202.8315,1969.1299,3.4308,nan
1366.8754,9491.1973,9491206.0,8.5,8.7411,8.7411,1.221,65.5831,232.3605,65.5831,0.0,nan,64.6966,40.3475,60.52,82.3924,1.118,1.22,1.2241,1366.8754,5.6517,0.5204,nan,31139.1289,0.4567,2.0422,60.52,3662.6704,236.599,-1202.9386,1811.2074,3.543,nan
1367.0278,9500.9971,9500977.0,8.5,8.7413,8.7413,1.1625,65.7721,231.4724,65.7721,0.0,nan,65.7598,42.6434,59.988,74.8116,1.093,1.1671,1.1661,1367.0277,5.6578,0.5163,nan,31171.1816,0.4561,2.0502,59.988,3598.5601,236.7266,-1203.0457,1747.084,3.5193,nan
1367.1802,9495.6367,9495592.0,8.5,8.7416,8.7416,1.0928,65.9633,230.9573,65.9633,0.0,nan,66.2598,43.5883,59.1781,87.476,1.051,1.0931,1.0891,1367.1802,18.5021,0.4954,nan,31153.5195,0.4556,2.055,59.1781,3502.0476,236.7917,-1203.1527,1709.0499,3.5013,nan
1367.3326,9302.2871,9302275.0,8.5,8.7403,8.7403,1.0546,67.2492,235.4846,67.2492,0.0,nan,67.9376,42.3153,59.9851,94.4619,1.035,1.048,1.044,1367.3325,17.8438,0.4856,nan,30519.2754,0.4556,2.0524,59.9851,3598.2122,236.7939,-1203.2598,1743.9541,3.5017,nan
1367.485,9313.9424,9313936.0,8.5,8.7406,8.7406,1.085,66.9883,246.2156,66.9883,0.0,nan,70.9485,44.5201,60.52,94.1657,1.0919,1.0789,1.0759,1367.485,12.3318,0.4927,nan,30557.5352,0.46,2.047,60.52,3662.6704,236.7861,-1203.3668,1808.9147,3.6755,nan
1367.6374,9421.2744,9421277.0,8.5,8.743,8.743,1.1586,66.0214,249.8197,66.0214,0.0,nan,72.9258,42.6652,60.52,90.7989,1.2039,1.1629,1.1619,1367.6373,10.8103,0.5034,nan,30909.7031,0.4625,2.0407,60.52,3662.6704,236.8156,-1203.4739,1843.9541,3.784,nan
1367.7898,9342.875,9342861.0,8.5,8.7419,8.7419,1.2137,66.3796,248.9047,66.3796,0.0,nan,72.1034,46.751,60.52,93.8395,1.2809,1.216,1.219,1367.7898,7.351,0.5051,nan,30652.4316,0.4617,2.0347,60.52,3662.6704,236.853,-1203.5809,1926.8911,3.7497,nan
1367.9422,9237.8193,9237782.0,8.5,8.7424,8.7424,1.2467,66.8607,246.5011,66.8607,0.0,nan,69.5864,46.0523,60.52,87.3273,1.314,1.234,1.243,1367.9421,16.9559,0.4935,nan,30307.6836,0.4603,2.0264,60.52,3662.6704,236.8188,-1203.688,1976.9343,3.6868,nan
1368.0946,9067.7324,9067721.0,8.5,8.7417,8.7417,1.2998,67.6173,245.9503,67.6173,0.0,nan,67.6099,45.5393,60.52,67.6802,1.3749,1.2789,1.2949,1368.0946,13.0275,0.503,nan,29749.7402,0.4591,2.0116,60.52,3662.6704,236.6818,-1203.795,2042.9133,3.6374,nan
