DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DFL,DT,FACIES,FLD1,GR,HDRS,HMRS,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,ZLT
1222.8016,4174.04,4174040.0,nan,10.6742,10.6742,1.2008,152.4,0.0,nan,62.0069,0.9182,0.9252,1222.8015,0.5405,nan,nan,0.2448,0.0476,0.0476,13694.3574,2.087,0.9179,0.9179,0.8425,86.2897,1.0,1.0,1.0,-1156.0715,78.862,0.0476,nan
1222.954,4174.7407,4174740.5,nan,10.8004,10.8004,1.1828,152.4,0.0,nan,62.5981,0.9084,0.9155,1222.954,0.5434,nan,nan,0.2436,0.0439,0.0439,13696.6553,2.0874,0.9083,0.9083,0.825,86.0941,1.0,1.0,1.0,-1156.224,79.904,0.0439,nan
1223.1064,4148.6001,4148600.25,nan,10.8035,10.8035,1.1425,152.4,0.0,nan,61.6095,0.8955,0.9021,1223.1063,0.5583,nan,nan,0.2527,0.0539,0.0539,13610.8936,2.0743,0.8955,0.8955,0.8019,85.8178,1.0,1.0,1.0,-1156.3763,80.309,0.0539,nan
1223.2588,4134.5801,4134580.25,nan,10.5903,10.5903,1.1192,152.4,0.0,nan,58.6433,0.8844,0.8912,1223.2588,0.5819,nan,nan,0.2555,0.0529,0.0529,13564.8965,2.0673,0.8845,0.8845,0.7823,85.7853,1.0,1.0,1.0,-1156.5288,82.788,0.0529,nan
1223.4112,4142.7798,4142780.0,nan,10.2956,10.2956,1.1055,152.4,0.0,nan,54.5356,0.8766,0.8843,1223.4111,0.6052,nan,nan,0.2513,0.0435,0.0435,13591.7979,2.0714,0.8767,0.8767,0.7686,85.8335,1.0,1.0,1.0,-1156.6812,85.993,0.0435,nan
1223.5636,4156.3198,4156319.75,nan,10.1481,10.1481,1.0763,152.4,0.0,nan,50.708,0.8723,0.8805,1223.5636,0.6183,nan,nan,0.2487,0.0399,0.0399,13636.2197,2.0782,0.8723,0.8723,0.7609,85.7658,1.0,1.0,1.0,-1156.8336,87.161,0.0399,nan
1223.716,4189.3799,4189379.75,nan,10.1504,10.1504,1.0628,152.4,0.0,nan,48.1511,0.8723,0.8797,1223.7159,0.6187,nan,nan,0.2449,0.0421,0.0421,13744.6846,2.0947,0.8724,0.8724,0.761,85.5805,1.0,1.0,1.0,-1156.986,86.427,0.0421,nan
1223.8684,4218.5405,4218540.5,nan,10.1608,10.1608,1.0607,152.4,0.0,nan,46.8023,0.8807,0.886,1223.8684,0.6058,nan,nan,0.2445,0.052,0.052,13840.3555,2.1093,0.8809,0.8809,0.776,85.522,1.0,1.0,1.0,-1157.1384,83.235,0.052,nan
1224.0208,4219.3398,4219340.0,nan,10.0935,10.0935,1.0489,152.4,0.0,nan,46.0419,0.9079,0.9116,1224.0208,0.5799,nan,nan,0.2515,0.0713,0.0713,13842.9795,2.1097,0.9083,0.9083,0.8251,85.8924,1.0,1.0,1.0,-1157.2908,77.031,0.0713,nan
1224.1732,4227.0005,4227000.5,nan,9.8988,9.8988,1.0898,152.4,0.0,nan,45.8112,0.9778,0.9833,1224.1732,0.5478,nan,nan,0.2566,0.0934,0.0934,13868.1113,2.1135,0.9789,0.9789,0.9583,86.2851,1.0,1.0,1.0,-1157.4431,69.914,0.0934,nan
1224.3256,4260.6201,4260620.5,nan,9.6246,9.6246,1.2659,152.4,0.0,nan,46.3376,1.1046,1.1168,1224.3256,0.524,nan,nan,0.2518,0.107,0.107,13978.4131,2.1303,1.1058,1.1058,1.2228,86.6364,1.0,1.0,1.0,-1157.5956,65.518,0.107,nan
1224.478,4287.5801,4287580.0,nan,9.4422,9.4422,1.5915,152.4,0.0,nan,47.6002,1.2241,1.2473,1224.478,0.5198,nan,nan,0.2409,0.1061,0.1061,14066.8643,2.1438,1.2232,1.2232,1.4962,86.7174,1.0,1.0,1.0,-1157.7479,65.826,0.1061,nan
1224.6304,4290.5205,4290520.5,nan,9.4501,9.4501,1.8354,152.4,0.0,nan,49.2391,1.2189,1.2517,1224.6304,0.5356,nan,nan,0.2314,0.0918,0.0918,14076.5107,2.1453,1.2155,1.2155,1.4773,86.7515,1.0,1.0,1.0,-1157.9004,70.417,0.0918,nan
1224.7828,4278.1201,4278120.0,nan,9.575,9.575,1.6541,152.4,0.0,nan,51.3741,1.0922,1.1268,1224.7827,0.5603,nan,nan,0.2298,0.0723,0.0723,14035.8271,2.1391,1.0905,1.0905,1.1893,86.7239,1.0,1.0,1.0,-1158.0527,76.72,0.0723,nan
1224.9352,4257.2002,4257200.5,nan,9.6949,9.6949,1.2951,152.4,0.0,nan,53.4979,0.964,0.9948,1224.9352,0.5783,nan,nan,0.2353,0.0585,0.0585,13967.1934,2.1286,0.965,0.965,0.9312,86.8164,1.0,1.0,1.0,-1158.2052,81.154,0.0585,nan
1225.0876,4246.02,4246020.0,nan,9.8595,9.8595,1.0832,152.4,0.0,nan,54.4488,0.8995,0.9251,1225.0875,0.5829,nan,nan,0.2413,0.0551,0.0551,13930.5117,2.123,0.9008,0.9008,0.8114,86.8168,1.0,1.0,1.0,-1158.3575,82.239,0.0551,nan
1225.24,4243.4204,4243420.5,nan,10.0493,10.0493,1.0416,152.4,0.0,nan,54.6125,0.8779,0.8972,1225.24,0.5795,nan,nan,0.2439,0.0574,0.0574,13921.9824,2.1217,0.8784,0.8784,0.7716,86.6783,1.0,1.0,1.0,-1158.51,81.51,0.0574,nan
1225.3924,4233.3198,4233320.0,nan,10.0901,10.0901,1.0631,152.4,0.0,nan,54.982,0.873,0.8868,1225.3923,0.5738,nan,nan,0.2463,0.0611,0.0611,13888.8447,2.1167,0.8733,0.8733,0.7626,86.5069,1.0,1.0,1.0,-1158.6624,80.308,0.0611,nan
1225.5448,4210.2207,4210220.5,nan,10.0829,10.0829,1.0864,152.4,0.0,nan,54.7354,0.8745,0.8873,1225.5448,0.5654,nan,nan,0.2515,0.0683,0.0683,13813.0596,2.1051,0.8746,0.8746,0.7649,86.345,1.0,1.0,1.0,-1158.8148,77.996,0.0683,nan
1225.6972,4182.7598,4182760.0,nan,10.0602,10.0602,1.0873,152.4,0.0,nan,54.573,0.876,0.8917,1225.6971,0.5565,nan,nan,0.258,0.0757,0.0757,13722.9658,2.0914,0.876,0.876,0.7673,86.2284,1.0,1.0,1.0,-1158.9672,75.607,0.0757,nan
1225.8496,4164.0,4164000.25,nan,9.9441,9.9441,1.0985,152.4,0.0,nan,55.802,0.8743,0.8923,1225.8496,0.5521,nan,nan,0.2611,0.0776,0.0776,13661.418,2.082,0.8742,0.8742,0.7642,86.0723,1.0,1.0,1.0,-1159.1196,74.988,0.0776,nan
1226.002,4168.6602,4168660.25,nan,9.9601,9.9601,1.0992,152.4,0.0,nan,56.8658,0.8661,0.884,1226.002,0.5552,nan,nan,0.2591,0.0736,0.0736,13676.707,2.0843,0.8659,0.8659,0.7498,86.0887,1.0,1.0,1.0,-1159.272,76.281,0.0736,nan
1226.1544,4194.1802,4194180.25,nan,10.1499,10.1499,1.1016,152.4,0.0,nan,57.0811,0.8534,0.8694,1226.1544,0.5687,nan,nan,0.2516,0.0627,0.0627,13760.4336,2.0971,0.8533,0.8533,0.7282,86.0869,1.0,1.0,1.0,-1159.4243,79.786,0.0627,nan
1226.3068,4212.0,4212000.0,nan,10.308,10.308,1.0923,152.4,0.0,nan,57.4871,0.8425,0.8578,1226.3068,0.5919,nan,nan,0.2433,0.0453,0.0453,13818.8975,2.106,0.8426,0.8426,0.71,85.9599,1.0,1.0,1.0,-1159.5768,85.395,0.0453,nan
1226.4592,4209.0605,4209060.5,nan,10.4183,10.4183,1.0924,152.4,0.0,nan,57.0266,0.8376,0.8557,1226.4592,0.6137,nan,nan,0.2386,0.0312,0.0312,13809.2529,2.1045,0.8378,0.8378,0.7019,85.6405,1.0,1.0,1.0,-1159.7291,89.935,0.0312,nan
1226.6116,4205.5605,4205560.5,nan,10.5605,10.5605,1.0763,152.4,0.0,nan,55.6149,0.837,0.8582,1226.6116,0.62,nan,nan,0.2387,0.0293,0.0293,13797.7705,2.1028,0.837,0.837,0.7006,85.5532,1.0,1.0,1.0,-1159.8816,90.56,0.0293,nan
1226.764,4226.2002,4226200.5,nan,10.5363,10.5363,1.0511,152.4,0.0,nan,54.0261,0.8351,0.857,1226.7639,0.6074,nan,nan,0.2401,0.0397,0.0397,13865.4863,2.1131,0.835,0.835,0.6972,85.6295,1.0,1.0,1.0,-1160.0339,87.191,0.0397,nan
1226.9164,4266.6201,4266620.5,nan,10.2972,10.2972,1.0493,152.4,0.0,nan,52.5076,0.8315,0.851,1226.9164,0.5851,nan,nan,0.2403,0.0557,0.0557,13998.0986,2.1333,0.8315,0.8315,0.6914,85.7059,1.0,1.0,1.0,-1160.1864,82.049,0.0557,nan
1227.0688,4295.0405,4295040.5,nan,10.1412,10.1412,1.0592,152.4,0.0,nan,52.1306,0.8293,0.8463,1227.0687,0.5676,nan,nan,0.2402,0.0669,0.0669,14091.3398,2.1475,0.8293,0.8293,0.6878,85.5998,1.0,1.0,1.0,-1160.3387,78.436,0.0669,nan
1227.2212,4290.5205,4290520.5,nan,10.1318,10.1318,1.0727,152.4,0.0,nan,52.9177,0.8289,0.8464,1227.2212,0.5663,nan,nan,0.2404,0.0667,0.0667,14076.5107,2.1453,0.8289,0.8289,0.687,85.4876,1.0,1.0,1.0,-1160.4912,78.495,0.0667,nan
1227.3736,4265.04,4265040.0,nan,10.1874,10.1874,1.0665,152.4,0.0,nan,54.2032,0.8296,0.8508,1227.3735,0.5795,nan,nan,0.2406,0.0568,0.0568,13992.9141,2.1325,0.8296,0.8296,0.6883,85.6364,1.0,1.0,1.0,-1160.6436,81.697,0.0568,nan
1227.526,4246.1201,4246120.0,nan,10.3187,10.3187,1.0599,152.4,0.0,nan,56.0105,0.8298,0.8547,1227.526,0.5937,nan,nan,0.2393,0.0452,0.0452,13930.8408,2.1231,0.8297,0.8297,0.6884,85.8362,1.0,1.0,1.0,-1160.796,85.43,0.0452,nan
1227.6784,4248.3398,4248340.0,nan,10.488,10.488,1.0558,152.4,0.0,nan,57.71,0.8262,0.852,1227.6783,0.5968,nan,nan,0.2376,0.0406,0.0406,13938.123,2.1242,0.8261,0.8261,0.6824,85.9531,1.0,1.0,1.0,-1160.9484,86.91,0.0406,nan
1227.8308,4264.8799,4264880.0,nan,10.5842,10.5842,1.0678,152.4,0.0,nan,58.2473,0.82,0.8427,1227.8308,0.5896,nan,nan,0.2363,0.044,0.044,13992.3877,2.1324,0.8199,0.8199,0.6723,85.8666,1.0,1.0,1.0,-1161.1008,85.828,0.044,nan
1227.9832,4278.8999,4278900.0,nan,10.5202,10.5202,1.0757,152.4,0.0,nan,57.61,0.8144,0.834,1227.9832,0.5779,nan,nan,0.2372,0.0524,0.0524,14038.3857,2.1394,0.8145,0.8145,0.6633,85.8639,1.0,1.0,1.0,-1161.2532,83.107,0.0524,nan
1228.1356,4285.6606,4285660.5,nan,10.3441,10.3441,1.085,152.4,0.0,nan,56.6869,0.8123,0.8314,1228.1356,0.5648,nan,nan,0.2396,0.0625,0.0625,14060.5654,2.1428,0.8124,0.8124,0.66,85.7951,1.0,1.0,1.0,-1161.4055,79.86,0.0625,nan
1228.288,4284.04,4284040.0,nan,10.1617,10.1617,1.0739,152.4,0.0,nan,56.2762,0.8142,0.8357,1228.288,0.5542,nan,nan,0.243,0.0704,0.0704,14055.25,2.142,0.8143,0.8143,0.6631,85.687,1.0,1.0,1.0,-1161.558,77.303,0.0704,nan
1228.4404,4266.4199,4266420.0,nan,10.0358,10.0358,1.0774,152.4,0.0,nan,56.3017,0.8177,0.8439,1228.4404,0.5526,nan,nan,0.2459,0.0721,0.0721,13997.4414,2.1332,0.8177,0.8177,0.6686,85.4856,1.0,1.0,1.0,-1161.7103,76.761,0.0721,nan
1228.5928,4250.4805,4250480.5,nan,10.0212,10.0212,1.0829,152.4,0.0,nan,56.3387,0.8226,0.851,1228.5928,0.5646,nan,nan,0.2451,0.0644,0.0644,13945.1455,2.1252,0.8227,0.8227,0.6768,85.4018,1.0,1.0,1.0,-1161.8628,79.255,0.0644,nan
1228.7452,4255.2803,4255280.0,nan,10.1033,10.1033,1.0778,152.4,0.0,nan,56.6606,0.8285,0.8537,1228.7451,0.5833,nan,nan,0.2396,0.0509,0.0509,13960.8926,2.1276,0.8285,0.8285,0.6864,85.3356,1.0,1.0,1.0,-1162.0151,83.598,0.0509,nan
1228.8976,4275.3203,4275320.0,nan,10.1473,10.1473,1.0838,152.4,0.0,nan,57.2947,0.8334,0.8509,1228.8976,0.5947,nan,nan,0.2332,0.0414,0.0414,14026.6416,2.1377,0.8334,0.8334,0.6945,85.3557,1.0,1.0,1.0,-1162.1676,86.648,0.0414,nan
1229.05,4296.3804,4296380.0,nan,10.0817,10.0817,1.0746,152.4,0.0,nan,57.4567,0.8348,0.8464,1229.0499,0.5927,nan,nan,0.2307,0.0418,0.0418,14095.7354,2.1482,0.8347,0.8347,0.6967,85.5683,1.0,1.0,1.0,-1162.3199,86.524,0.0418,nan
1229.2024,4305.9805,4305980.5,nan,9.9601,9.9601,1.0697,152.4,0.0,nan,57.6669,0.8309,0.8458,1229.2024,0.581,nan,nan,0.2322,0.0491,0.0491,14127.2324,2.153,0.8308,0.8308,0.6902,85.7526,1.0,1.0,1.0,-1162.4724,84.184,0.0491,nan
1229.3548,4296.0,4296000.0,nan,9.869,9.869,1.0632,152.4,0.0,nan,58.3068,0.8264,0.8502,1229.3547,0.5654,nan,nan,0.2376,0.0593,0.0593,14094.4883,2.148,0.8264,0.8264,0.683,85.8642,1.0,1.0,1.0,-1162.6248,80.888,0.0593,nan
1229.5072,4284.7798,4284779.5,nan,9.911,9.911,1.0601,152.4,0.0,nan,57.5807,0.8278,0.8564,1229.5072,0.5525,nan,nan,0.2429,0.0697,0.0697,14057.6758,2.1424,0.828,0.828,0.6856,85.7003,1.0,1.0,1.0,-1162.7772,77.532,0.0697,nan
1229.6596,4291.2002,4291200.5,nan,10.068,10.068,1.0595,152.4,0.0,nan,55.7556,0.8392,0.8664,1229.6595,0.5487,nan,nan,0.2435,0.0747,0.0747,14078.7412,2.1456,0.8395,0.8395,0.7047,85.6525,1.0,1.0,1.0,-1162.9296,75.919,0.0747,nan
1229.812,4299.2798,4299280.0,nan,10.2667,10.2667,1.075,152.4,0.0,nan,54.7335,0.8626,0.8877,1229.812,0.5541,nan,nan,0.2407,0.0721,0.0721,14105.249,2.1496,0.8629,0.8629,0.7445,85.65,1.0,1.0,1.0,-1163.0819,76.758,0.0721,nan
1229.9644,4282.2603,4282260.0,nan,10.4502,10.4502,1.1355,152.4,0.0,nan,54.9139,0.8914,0.9208,1229.9644,0.561,nan,nan,0.2396,0.0677,0.0677,14049.4102,2.1411,0.8914,0.8914,0.7947,85.7461,1.0,1.0,1.0,-1163.2344,78.189,0.0677,nan
1230.1168,4253.3799,4253380.0,nan,10.595,10.595,1.1978,152.4,0.0,nan,54.8282,0.9142,0.9518,1230.1168,0.5587,nan,nan,0.2428,0.0706,0.0706,13954.6592,2.1267,0.914,0.914,0.8353,85.865,1.0,1.0,1.0,-1163.3867,77.236,0.0706,nan
1230.2692,4228.54,4228540.0,nan,10.6656,10.6656,1.2189,152.4,0.0,nan,54.2184,0.9291,0.9673,1230.2692,0.5425,nan,nan,0.2505,0.0839,0.0839,13873.1631,2.1143,0.929,0.929,0.8631,86.0038,1.0,1.0,1.0,-1163.5392,72.977,0.0839,nan
1230.4216,4203.8599,4203860.0,nan,10.6726,10.6726,1.2169,152.4,0.0,nan,53.6345,0.9421,0.9703,1230.4215,0.5195,nan,nan,0.2607,0.1018,0.1018,13792.1914,2.1019,0.9421,0.9421,0.8876,86.1027,1.0,1.0,1.0,-1163.6915,67.19,0.1018,nan
1230.574,4189.6802,4189680.25,nan,10.6784,10.6784,1.2116,152.4,0.0,nan,53.3629,0.9554,0.972,1230.574,0.5016,nan,nan,0.2677,0.1153,0.1153,13745.6699,2.0948,0.9554,0.9554,0.9127,85.9882,1.0,1.0,1.0,-1163.844,62.857,0.1153,nan
1230.7264,4193.7207,4193720.5,nan,10.7101,10.7101,1.2042,152.4,0.0,nan,53.3535,0.9674,0.977,1230.7263,0.4979,nan,nan,0.2682,0.1176,0.1176,13758.9258,2.0969,0.9674,0.9674,0.9358,85.8816,1.0,1.0,1.0,-1163.9963,62.096,0.1176,nan
1230.8788,3772.3555,3772355.5,nan,10.7489,10.7489,1.2167,170.0789,0.0,nan,54.0372,0.9773,0.9857,1230.8788,0.5093,nan,nan,0.2618,0.1079,0.1079,12376.4941,2.105,0.9773,0.9773,0.9551,85.8252,1.0,1.0,1.0,-1164.1488,65.243,0.1079,nan
1231.0312,3905.2319,3905232.0,nan,10.7935,10.7935,1.228,165.2011,0.0,nan,54.9824,0.9879,0.9991,1231.0311,0.5268,nan,nan,0.2527,0.0933,0.0933,12812.4404,2.1166,0.988,0.988,0.9762,86.0093,1.0,1.0,1.0,-1164.3011,69.926,0.0933,nan
1231.1836,4263.0,4263000.0,nan,10.8104,10.8104,1.2423,152.4,0.0,nan,54.6535,1.0063,1.021,1231.1836,0.5367,nan,nan,0.245,0.0857,0.0857,13986.2207,2.1315,1.0065,1.0065,1.0131,86.279,1.0,1.0,1.0,-1164.4536,72.378,0.0857,nan
1231.336,4297.3403,4297340.0,nan,10.7911,10.7911,1.2379,152.4,0.0,nan,53.0454,1.0355,1.0519,1231.3359,0.5299,nan,nan,0.2421,0.0914,0.0914,14098.8848,2.1487,1.0358,1.0358,1.0728,86.2979,1.0,1.0,1.0,-1164.606,70.531,0.0914,nan
1231.4884,4329.7998,4329800.0,nan,10.8046,10.8046,1.2879,152.4,0.0,nan,51.4649,1.0676,1.0855,1231.4884,0.5107,nan,nan,0.2414,0.1055,0.1055,14205.3799,2.1649,1.0675,1.0675,1.1396,86.2264,1.0,1.0,1.0,-1164.7584,66.016,0.1055,nan
1231.6408,4350.7603,4350760.0,nan,10.9073,10.9073,1.3664,152.4,0.0,nan,50.6253,1.086,1.1102,1231.6407,0.4896,nan,nan,0.2424,0.1201,0.1201,14274.1475,2.1754,1.0855,1.0855,1.1784,86.0279,1.0,1.0,1.0,-1164.9108,61.283,0.1201,nan
1231.7932,4354.5801,4354580.0,nan,11.0872,11.0872,1.388,152.4,0.0,nan,50.0678,1.0836,1.1171,1231.7932,0.4728,nan,nan,0.2463,0.1325,0.1325,14286.6797,2.1773,1.0832,1.0832,1.1734,86.0286,1.0,1.0,1.0,-1165.0631,57.304,0.1325,nan
1231.9456,4920.2207,4920221.0,nan,11.3079,11.3079,1.3624,134.7211,0.0,nan,49.3204,1.0778,1.1164,1231.9456,0.4642,nan,nan,0.2504,0.1398,0.1398,16142.457,2.1747,1.078,1.078,1.1621,85.9717,1.0,1.0,1.0,-1165.2156,54.943,0.1398,nan
1232.098,5438.1753,5438175.5,nan,11.4717,11.4717,1.327,121.92,0.0,nan,48.6612,1.096,1.1301,1232.098,0.4665,nan,nan,0.2505,0.1392,0.1392,17841.7832,2.1753,1.0967,1.0967,1.2027,85.8145,1.0,1.0,1.0,-1165.3679,55.157,0.1392,nan
1232.2504,5452.125,5452125.0,nan,11.4946,11.4946,1.3603,121.92,0.0,nan,48.381,1.1516,1.1705,1232.2504,0.4789,nan,nan,0.2444,0.1305,0.1305,17887.5488,2.1809,1.1524,1.1524,1.3279,85.5785,1.0,1.0,1.0,-1165.5204,57.956,0.1305,nan
1232.4028,5471.625,5471625.0,nan,11.449,11.449,1.4857,121.92,0.0,nan,48.2252,1.2302,1.2305,1232.4027,0.4962,nan,nan,0.2342,0.1177,0.1177,17951.5254,2.1886,1.2305,1.2305,1.5142,85.3067,1.0,1.0,1.0,-1165.6727,62.064,0.1177,nan
1232.5552,5487.3745,5487374.5,nan,11.3903,11.3903,1.6211,121.92,0.0,nan,47.7051,1.2847,1.275,1232.5552,0.5127,nan,nan,0.2252,0.1062,0.1062,18003.1973,2.1949,1.2838,1.2838,1.6482,85.2514,1.0,1.0,1.0,-1165.8252,65.776,0.1062,nan
1232.7076,4789.8091,4789809.0,nan,11.2891,11.2891,1.6407,139.5989,0.0,nan,47.3653,1.2707,1.2671,1232.7075,0.5241,nan,nan,0.2225,0.0988,0.0988,15714.5977,2.1937,1.2691,1.2691,1.6107,85.321,1.0,1.0,1.0,-1165.9775,68.154,0.0988,nan
1232.86,4361.9399,4361940.0,nan,11.1289,11.1289,1.5492,152.4,0.0,nan,47.8389,1.2025,1.2145,1232.86,0.5289,nan,nan,0.227,0.0961,0.0961,14310.8271,2.181,1.2018,1.2018,1.4443,85.5794,1.0,1.0,1.0,-1166.13,69.022,0.0961,nan
1233.0124,4326.7598,4326760.0,nan,11.1083,11.1083,1.427,152.4,0.0,nan,48.5362,1.127,1.1517,1233.0123,0.5302,nan,nan,0.2347,0.096,0.096,14195.4072,2.1634,1.1271,1.1271,1.2704,85.8885,1.0,1.0,1.0,-1166.2823,69.053,0.096,nan
1233.1648,4304.1802,4304180.5,nan,11.2843,11.2843,1.3103,152.4,0.0,nan,49.221,1.0698,1.0977,1233.1648,0.5334,nan,nan,0.2399,0.094,0.094,14121.3262,2.1521,1.0702,1.0702,1.1453,86.2673,1.0,1.0,1.0,-1166.4348,69.714,0.094,nan
1233.3172,4308.0605,4308060.5,nan,11.5121,11.5121,1.234,152.4,0.0,nan,49.8237,1.0297,1.0529,1233.3171,0.54,nan,nan,0.2393,0.0885,0.0885,14134.0566,2.154,1.0299,1.0299,1.0607,86.5664,1.0,1.0,1.0,-1166.5872,71.482,0.0885,nan
1233.4696,4348.8198,4348820.0,nan,11.6702,11.6702,1.1972,152.4,0.0,nan,49.7532,1.0016,1.021,1233.4696,0.5463,nan,nan,0.2324,0.0826,0.0826,14267.7822,2.1744,1.0018,1.0018,1.0036,86.7274,1.0,1.0,1.0,-1166.7396,73.381,0.0826,nan
1233.622,4416.6006,4416600.5,nan,11.8741,11.8741,1.1957,152.4,0.0,nan,49.1285,0.988,1.0102,1233.6219,0.5486,nan,nan,0.2217,0.079,0.079,14490.1592,2.2083,0.9883,0.9883,0.9767,86.7215,1.0,1.0,1.0,-1166.892,74.543,0.079,nan
1233.7744,4460.6001,4460600.0,nan,12.2302,12.2302,1.1867,152.4,0.0,nan,48.4402,0.9913,1.0213,1233.7744,0.5473,nan,nan,0.2159,0.0791,0.0791,14634.5146,2.2303,0.9916,0.9916,0.9833,86.4825,1.0,1.0,1.0,-1167.0443,74.515,0.0791,nan
1233.9268,4443.6606,4443660.5,nan,12.5448,12.5448,1.2257,152.4,0.0,nan,47.6862,1.0079,1.0426,1233.9268,0.5443,nan,nan,0.2186,0.0829,0.0829,14578.9385,2.2218,1.0082,1.0082,1.0164,86.185,1.0,1.0,1.0,-1167.1968,73.294,0.0829,nan
1234.0792,4395.5605,4395560.5,nan,12.5795,12.5795,1.2977,152.4,0.0,nan,47.0173,1.029,1.0622,1234.0792,0.541,nan,nan,0.2253,0.088,0.088,14421.1299,2.1978,1.029,1.029,1.0588,85.8814,1.0,1.0,1.0,-1167.3491,71.649,0.088,nan
1234.2316,4343.3604,4343360.0,nan,12.4287,12.4287,1.328,152.4,0.0,nan,46.7871,1.0516,1.0802,1234.2316,0.5367,nan,nan,0.2339,0.0937,0.0937,14249.8691,2.1717,1.0517,1.0517,1.106,85.7391,1.0,1.0,1.0,-1167.5016,69.82,0.0937,nan
1234.384,4287.0005,4287000.5,nan,12.3863,12.3863,1.3101,152.4,0.0,nan,46.248,1.0787,1.1005,1234.3839,0.5282,nan,nan,0.2456,0.1032,0.1032,14064.9619,2.1435,1.0788,1.0788,1.1639,85.8314,1.0,1.0,1.0,-1167.6539,66.756,0.1032,nan
1234.5364,4784.8354,4784835.5,nan,12.3295,12.3295,1.3228,134.7211,0.0,nan,44.92,1.1019,1.1175,1234.5364,0.5149,nan,nan,0.2586,0.1172,0.1172,15698.2783,2.1149,1.1017,1.1017,1.2137,86.0082,1.0,1.0,1.0,-1167.8064,62.234,0.1172,nan
1234.6888,5225.8252,5225825.5,nan,12.1598,12.1598,1.37,121.92,0.0,nan,43.3448,1.1063,1.1183,1234.6887,0.4992,nan,nan,0.2706,0.1329,0.1329,17145.0957,2.0903,1.1059,1.1059,1.2229,86.3354,1.0,1.0,1.0,-1167.9587,57.168,0.1329,nan
1234.8412,5181.7251,5181725.0,nan,11.9622,11.9622,1.3985,121.92,0.0,nan,42.0466,1.0928,1.1054,1234.8412,0.4863,nan,nan,0.2772,0.1442,0.1442,17000.4102,2.0727,1.0925,1.0925,1.1935,86.6633,1.0,1.0,1.0,-1168.1112,53.524,0.1442,nan
1234.9936,4513.2168,4513217.0,nan,11.7798,11.7798,1.3693,139.5988,0.0,nan,41.9999,1.0768,1.0944,1234.9935,0.4799,nan,nan,0.2788,0.148,0.148,14807.1426,2.0671,1.0769,1.0769,1.1596,87.0448,1.0,1.0,1.0,-1168.2635,52.299,0.148,nan
1235.146,4145.5005,4145500.25,nan,11.5603,11.5603,1.3359,152.4,0.0,nan,42.681,1.0639,1.0861,1235.146,0.4795,nan,nan,0.2786,0.1474,0.1474,13600.7227,2.0728,1.0639,1.0639,1.1318,87.1852,1.0,1.0,1.0,-1168.416,52.518,0.1474,nan
1235.2984,4179.8799,4179879.75,nan,11.2062,11.2062,1.348,152.4,0.0,nan,44.1157,1.0398,1.0637,1235.2983,0.4854,nan,nan,0.2735,0.1406,0.1406,13713.5166,2.0899,1.0394,1.0394,1.0803,87.0385,1.0,1.0,1.0,-1168.5684,54.71,0.1406,nan
1235.4508,4252.3398,4252340.0,nan,10.7147,10.7147,1.3162,152.4,0.0,nan,46.4113,1.0011,1.0284,1235.4508,0.4965,nan,nan,0.2598,0.1264,0.1264,13951.2471,2.1262,1.0009,1.0009,1.0017,86.649,1.0,1.0,1.0,-1168.7208,59.287,0.1264,nan
1235.6032,4329.7598,4329760.0,nan,10.2804,10.2804,1.2429,152.4,0.0,nan,47.6082,0.967,1.002,1235.6031,0.5105,nan,nan,0.2454,0.1115,0.1115,14205.249,2.1649,0.9673,0.9673,0.9356,86.1907,1.0,1.0,1.0,-1168.8732,64.065,0.1115,nan
1235.7556,4359.6001,4359600.0,nan,10.0637,10.0637,1.1811,152.4,0.0,nan,48.0312,0.9524,0.9967,1235.7556,0.5235,nan,nan,0.2387,0.1006,0.1006,14303.1504,2.1798,0.9528,0.9528,0.9078,86.146,1.0,1.0,1.0,-1169.0255,67.578,0.1006,nan
1235.908,4344.8804,4344880.5,nan,10.0363,10.0363,1.1686,152.4,0.0,nan,48.3663,0.9598,1.0096,1235.908,0.5363,nan,nan,0.2376,0.0919,0.0919,14254.8564,2.1724,0.9603,0.9603,0.9221,86.594,1.0,1.0,1.0,-1169.178,70.383,0.0919,nan
1236.0604,4320.2002,4320200.0,nan,10.0809,10.0809,1.2103,152.4,0.0,nan,48.0714,0.9899,1.0346,1236.0604,0.5522,nan,nan,0.236,0.0822,0.0822,14173.8848,2.1601,0.9904,0.9904,0.9809,87.2502,1.0,1.0,1.0,-1169.3303,73.524,0.0822,nan
1236.2128,4302.8398,4302840.0,nan,10.1937,10.1937,1.3487,152.4,0.0,nan,47.7346,1.0343,1.0612,1236.2128,0.5684,nan,nan,0.231,0.0717,0.0717,14116.9287,2.1514,1.0344,1.0344,1.07,87.4784,1.0,1.0,1.0,-1169.4828,76.885,0.0717,nan
